*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
105.000000	0.105006  	105.000000	0.0724202 	105.000000	0.0735569 	105.000000	0.0733137 	105.000000	0.0723956 	105.000000	2.45153e-05	
110.000000	0.101453  	110.000000	0.0701202 	110.000000	0.0712191 	110.000000	0.0709755 	110.000000	0.0700967 	110.000000	2.3508e-05	
115.000000	0.0981882 	115.000000	0.0680069 	115.000000	0.0690706 	115.000000	0.0688249 	115.000000	0.0679843 	115.000000	2.25837e-05	
120.000000	0.0951762 	120.000000	0.0660582 	120.000000	0.0670807 	120.000000	0.0668399 	120.000000	0.0660365 	120.000000	2.17324e-05	
125.000000	0.0923882 	125.000000	0.0642556 	125.000000	0.0652357 	125.000000	0.0650019 	125.000000	0.0642346 	125.000000	2.09457e-05	
130.000000	0.0897995 	130.000000	0.062583  	130.000000	0.0635301 	130.000000	0.0632952 	130.000000	0.0625628 	130.000000	2.02164e-05	
135.000000	0.0873889 	135.000000	0.0610268 	135.000000	0.0619413 	135.000000	0.0617059 	135.000000	0.0610073 	135.000000	1.95384e-05	
140.000000	0.0851382 	140.000000	0.0595752 	140.000000	0.0604578 	140.000000	0.0602224 	140.000000	0.0595563 	140.000000	1.89063e-05	
145.000000	0.0830316 	145.000000	0.0582179 	145.000000	0.0590697 	145.000000	0.0588343 	145.000000	0.0581996 	145.000000	1.83156e-05	
150.000000	0.0810553 	150.000000	0.056946  	150.000000	0.0577679 	150.000000	0.0575327 	150.000000	0.0569282 	150.000000	1.77622e-05	
155.000000	0.0782726 	155.000000	0.0557516 	155.000000	0.0565459 	155.000000	0.0563098 	155.000000	0.0557343 	155.000000	1.72427e-05	
160.000000	0.0766416 	160.000000	0.0546278 	160.000000	0.0553928 	160.000000	0.0551585 	160.000000	0.054611  	160.000000	1.67541e-05	
165.000000	0.0751035 	165.000000	0.0535685 	165.000000	0.054301  	165.000000	0.0540729 	165.000000	0.0535522 	165.000000	1.62936e-05	
170.000000	0.0736506 	170.000000	0.0525683 	170.000000	0.0532727 	170.000000	0.0530473 	170.000000	0.0525524 	170.000000	1.58588e-05	
175.000000	0.0722757 	175.000000	0.0516224 	175.000000	0.0523031 	175.000000	0.052077  	175.000000	0.0516069 	175.000000	1.54476e-05	
180.000000	0.0709729 	180.000000	0.0507264 	180.000000	0.0513835 	180.000000	0.0511577 	180.000000	0.0507114 	180.000000	1.50581e-05	
185.000000	0.0697363 	185.000000	0.0498765 	185.000000	0.0505112 	185.000000	0.0502853 	185.000000	0.0498619 	185.000000	1.46885e-05	
190.000000	0.0685611 	190.000000	0.0490693 	190.000000	0.0496827 	190.000000	0.0494565 	190.000000	0.049055  	190.000000	1.43375e-05	
195.000000	0.0674428 	195.000000	0.0483016 	195.000000	0.0488917 	195.000000	0.0486681 	195.000000	0.0482876 	195.000000	1.40036e-05	
200.000000	0.0663772 	200.000000	0.0475705 	200.000000	0.0481361 	200.000000	0.0479172 	200.000000	0.0475568 	200.000000	1.36855e-05	
210.000000	0.0643899 	210.000000	0.0462083 	210.000000	0.0467345 	210.000000	0.0465177 	210.000000	0.0461952 	210.000000	1.30926e-05	
220.000000	0.0625736 	220.000000	0.044965  	220.000000	0.0454566 	220.000000	0.0452401 	220.000000	0.0449525 	220.000000	1.25509e-05	
230.000000	0.0609069 	230.000000	0.0438257 	230.000000	0.0442858 	230.000000	0.0440692 	230.000000	0.0438136 	230.000000	1.20541e-05	
240.000000	0.0593721 	240.000000	0.0427779 	240.000000	0.0432034 	240.000000	0.0429923 	240.000000	0.0427663 	240.000000	1.15967e-05	
250.000000	0.0579539 	250.000000	0.0418111 	250.000000	0.0422067 	250.000000	0.0419988 	250.000000	0.0417999 	250.000000	1.11742e-05	
260.000000	0.0566395 	260.000000	0.0409163 	260.000000	0.0412875 	260.000000	0.0410794 	260.000000	0.0409055 	260.000000	1.07826e-05	
270.000000	0.0554179 	270.000000	0.0400859 	270.000000	0.0404341 	270.000000	0.0402264 	270.000000	0.0400755 	270.000000	1.04186e-05	
280.000000	0.0542796 	280.000000	0.0393132 	280.000000	0.0396401 	280.000000	0.0394329 	280.000000	0.0393031 	280.000000	1.00793e-05	
290.000000	0.0532163 	290.000000	0.0385924 	290.000000	0.0388956 	290.000000	0.0386931 	290.000000	0.0385827 	290.000000	9.76237e-06	
300.000000	0.052221  	300.000000	0.0379187 	300.000000	0.0382015 	300.000000	0.0380019 	300.000000	0.0379092 	300.000000	9.46554e-06	
