*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
8.000000	0.295445  	8.000000	0.160621  	8.000000	0.162249  	8.000000	0.162249  	8.000000	0.16053   	8.000000	9.13853e-05	
8.500000	0.281426  	8.500000	0.154149  	8.500000	0.155624  	8.500000	0.155624  	8.500000	0.154062  	8.500000	8.66592e-05	
9.000000	0.26878   	9.000000	0.148279  	9.000000	0.149625  	9.000000	0.149625  	9.000000	0.148196  	9.000000	8.24231e-05	
9.500000	0.257312  	9.500000	0.142926  	9.500000	0.144163  	9.500000	0.144163  	9.500000	0.142847  	9.500000	7.86033e-05	
10.000000	0.246861  	10.000000	0.139307  	10.000000	0.139165  	10.000000	0.139165  	10.000000	0.139232  	10.000000	7.51402e-05	
11.000000	0.228507  	11.000000	0.131628  	11.000000	0.130733  	11.000000	0.130766  	11.000000	0.131559  	11.000000	6.90983e-05	
12.000000	0.212899  	12.000000	0.124717  	12.000000	0.123456  	12.000000	0.123511  	12.000000	0.124653  	12.000000	6.40004e-05	
13.000000	0.199457  	13.000000	0.118491  	13.000000	0.117094  	13.000000	0.117162  	13.000000	0.118431  	13.000000	5.9638e-05	
14.000000	0.18775   	14.000000	0.112867  	14.000000	0.111473  	14.000000	0.111546  	14.000000	0.112811  	14.000000	5.58601e-05	
15.000000	0.177459  	15.000000	0.107771  	15.000000	0.10646   	15.000000	0.106533  	15.000000	0.107718  	15.000000	5.2555e-05	
16.000000	0.168337  	16.000000	0.103136  	16.000000	0.101952  	16.000000	0.102023  	16.000000	0.103087  	16.000000	4.96376e-05	
17.000000	0.160192  	17.000000	0.0989069 	17.000000	0.0978701 	17.000000	0.0979394 	17.000000	0.0988598 	17.000000	4.70425e-05	
18.000000	0.152873  	18.000000	0.0950334 	18.000000	0.0941539 	18.000000	0.0942187 	18.000000	0.0949887 	18.000000	4.47182e-05	
19.000000	0.146258  	19.000000	0.0914741 	19.000000	0.0907516 	19.000000	0.090811  	19.000000	0.0914314 	19.000000	4.26237e-05	
20.000000	0.140249  	20.000000	0.0881929 	20.000000	0.0876068 	20.000000	0.0876638 	20.000000	0.0881522 	20.000000	4.07261e-05	
21.000000	0.134764  	21.000000	0.085159  	21.000000	0.0847113 	21.000000	0.0847664 	21.000000	0.08512   	21.000000	3.89983e-05	
22.000000	0.129737  	22.000000	0.0823457 	22.000000	0.0820306 	22.000000	0.082079  	22.000000	0.0823083 	22.000000	3.74182e-05	
23.000000	0.125111  	23.000000	0.07973   	23.000000	0.079539  	23.000000	0.0795775 	23.000000	0.0796941 	23.000000	3.59673e-05	
24.000000	0.120839  	24.000000	0.0772919 	24.000000	0.0772106 	24.000000	0.0772419 	24.000000	0.0772573 	24.000000	3.46302e-05	
25.000000	0.116882  	25.000000	0.075014  	25.000000	0.0750275 	25.000000	0.0750548 	25.000000	0.0749806 	25.000000	3.33936e-05	
27.000000	0.10978   	27.000000	0.0708792 	27.000000	0.0710498 	27.000000	0.0710687 	27.000000	0.070848  	27.000000	3.11796e-05	
29.000000	0.103585  	29.000000	0.0672243 	29.000000	0.0675142 	29.000000	0.0675224 	29.000000	0.0671951 	29.000000	2.92537e-05	
31.000000	0.0981289 	31.000000	0.0639701 	31.000000	0.0643031 	31.000000	0.0643008 	31.000000	0.0639425 	31.000000	2.75622e-05	
33.000000	0.0932861 	33.000000	0.0610537 	33.000000	0.0613877 	33.000000	0.061376  	33.000000	0.0610277 	33.000000	2.60643e-05	
35.000000	0.0889565 	35.000000	0.0584249 	35.000000	0.0587654 	35.000000	0.0587456 	35.000000	0.0584002 	35.000000	2.4728e-05	
38.000000	0.0832563 	38.000000	0.0549334 	38.000000	0.0552888 	38.000000	0.0552588 	38.000000	0.0549104 	38.000000	2.29729e-05	
41.000000	0.0783322 	41.000000	0.0518903 	41.000000	0.0522625 	41.000000	0.0522241 	41.000000	0.0518689 	41.000000	2.14607e-05	
44.000000	0.074033  	44.000000	0.0492138 	44.000000	0.0496015 	44.000000	0.0495567 	44.000000	0.0491936 	44.000000	2.01436e-05	
47.000000	0.0702449 	47.000000	0.0468406 	47.000000	0.0472437 	47.000000	0.0471919 	47.000000	0.0468217 	47.000000	1.89856e-05	
50.000000	0.0668801 	50.000000	0.0447217 	50.000000	0.0451311 	50.000000	0.0450799 	50.000000	0.0447037 	50.000000	1.79592e-05	
55.000000	0.0620333 	55.000000	0.041652  	55.000000	0.0420719 	55.000000	0.042018  	55.000000	0.0416355 	55.000000	1.64843e-05	
60.000000	0.0579409 	60.000000	0.0390452 	60.000000	0.0394724 	60.000000	0.0394144 	60.000000	0.03903   	60.000000	1.52427e-05	
65.000000	0.0544364 	65.000000	0.0368029 	65.000000	0.037228  	65.000000	0.0371715 	65.000000	0.0367887 	65.000000	1.41823e-05	
70.000000	0.0513992 	70.000000	0.034853  	70.000000	0.0352798 	70.000000	0.0352179 	70.000000	0.0348397 	70.000000	1.32657e-05	
75.000000	0.0487399 	75.000000	0.0331412 	75.000000	0.0335587 	75.000000	0.0334999 	75.000000	0.0331288 	75.000000	1.24651e-05	
80.000000	0.0463908 	80.000000	0.0316261 	80.000000	0.032038  	80.000000	0.0319767 	80.000000	0.0316143 	80.000000	1.17595e-05	
85.000000	0.0442994 	85.000000	0.0302751 	85.000000	0.0306747 	85.000000	0.0306165 	85.000000	0.030264  	85.000000	1.11327e-05	
90.000000	0.0424247 	90.000000	0.0290629 	90.000000	0.0294544 	90.000000	0.0293939 	90.000000	0.0290523 	90.000000	1.05721e-05	
95.000000	0.0407339 	95.000000	0.0279688 	95.000000	0.0283466 	95.000000	0.0282889 	95.000000	0.0279587 	95.000000	1.00675e-05	
100.000000	0.0392006 	100.000000	0.0269763 	100.000000	0.0273447 	100.000000	0.0272851 	100.000000	0.0269667 	100.000000	9.61079e-06	
105.000000	0.0378033 	105.000000	0.0260716 	105.000000	0.026426  	105.000000	0.0263689 	105.000000	0.0260624 	105.000000	9.19545e-06	
110.000000	0.0365242 	110.000000	0.0252436 	110.000000	0.0255877 	110.000000	0.0255293 	110.000000	0.0252348 	110.000000	8.81598e-06	
115.000000	0.0353486 	115.000000	0.0244828 	115.000000	0.0248141 	115.000000	0.024757  	115.000000	0.0244743 	115.000000	8.46788e-06	
120.000000	0.0342642 	120.000000	0.0237813 	120.000000	0.0241005 	120.000000	0.024044  	120.000000	0.0237731 	120.000000	8.14734e-06	
125.000000	0.0332604 	125.000000	0.0231323 	125.000000	0.0234413 	125.000000	0.0233838 	125.000000	0.0231245 	125.000000	7.85119e-06	
130.000000	0.0323284 	130.000000	0.0225302 	130.000000	0.022826  	130.000000	0.0227707 	130.000000	0.0225226 	130.000000	7.57669e-06	
135.000000	0.0314605 	135.000000	0.0219699 	135.000000	0.0222528 	135.000000	0.0221997 	135.000000	0.0219626 	135.000000	7.32153e-06	
140.000000	0.0306502 	140.000000	0.0214474 	140.000000	0.0217202 	140.000000	0.0216667 	140.000000	0.0214403 	140.000000	7.0837e-06	
145.000000	0.0298917 	145.000000	0.0209587 	145.000000	0.021222  	145.000000	0.0211679 	145.000000	0.0209519 	145.000000	6.86148e-06	
150.000000	0.0291802 	150.000000	0.0205008 	150.000000	0.0207525 	150.000000	0.0207001 	150.000000	0.0204942 	150.000000	6.65334e-06	
155.000000	0.0281784 	155.000000	0.0200708 	155.000000	0.0203133 	155.000000	0.0202606 	155.000000	0.0200644 	155.000000	6.45798e-06	
160.000000	0.0275912 	160.000000	0.0196662 	160.000000	0.0199    	160.000000	0.0198468 	160.000000	0.01966   	160.000000	6.27424e-06	
165.000000	0.0270375 	165.000000	0.0192849 	165.000000	0.0195083 	165.000000	0.0194566 	165.000000	0.0192788 	165.000000	6.10109e-06	
170.000000	0.0265144 	170.000000	0.0189248 	170.000000	0.0191395 	170.000000	0.019088  	170.000000	0.0189189 	170.000000	5.93764e-06	
175.000000	0.0260194 	175.000000	0.0185843 	175.000000	0.0187915 	175.000000	0.0187392 	175.000000	0.0185785 	175.000000	5.78308e-06	
180.000000	0.0255504 	180.000000	0.0182617 	180.000000	0.0184603 	180.000000	0.0184087 	180.000000	0.0182561 	180.000000	5.63669e-06	
185.000000	0.0251052 	185.000000	0.0179558 	185.000000	0.0181451 	185.000000	0.0180951 	185.000000	0.0179503 	185.000000	5.49783e-06	
190.000000	0.0246821 	190.000000	0.0176652 	190.000000	0.0178459 	190.000000	0.0177971 	190.000000	0.0176598 	190.000000	5.36593e-06	
195.000000	0.0242795 	195.000000	0.0173888 	195.000000	0.0175625 	195.000000	0.0175136 	195.000000	0.0173835 	195.000000	5.24047e-06	
200.000000	0.0238959 	200.000000	0.0171256 	200.000000	0.0172932 	200.000000	0.0172437 	200.000000	0.0171204 	200.000000	5.12099e-06	
210.000000	0.0231804 	210.000000	0.0166352 	210.000000	0.0167886 	210.000000	0.0167405 	210.000000	0.0166303 	210.000000	4.89829e-06	
220.000000	0.0225265 	220.000000	0.0161876 	220.000000	0.0163296 	220.000000	0.016281  	220.000000	0.0161829 	220.000000	4.6949e-06	
230.000000	0.0219265 	230.000000	0.0157774 	230.000000	0.0159077 	230.000000	0.01586   	230.000000	0.0157729 	230.000000	4.50837e-06	
240.000000	0.021374  	240.000000	0.0154002 	240.000000	0.0155185 	240.000000	0.0154727 	240.000000	0.0153959 	240.000000	4.33667e-06	
250.000000	0.0208634 	250.000000	0.0150521 	250.000000	0.0151614 	250.000000	0.0151154 	250.000000	0.015048  	250.000000	4.17807e-06	
260.000000	0.0203902 	260.000000	0.01473   	260.000000	0.0148306 	260.000000	0.0147847 	260.000000	0.014726  	260.000000	4.03111e-06	
270.000000	0.0199505 	270.000000	0.0144311 	270.000000	0.0145228 	270.000000	0.0144779 	270.000000	0.0144272 	270.000000	3.89454e-06	
280.000000	0.0195407 	280.000000	0.0141529 	280.000000	0.014238  	280.000000	0.0141925 	280.000000	0.0141491 	280.000000	3.76728e-06	
290.000000	0.0191579 	290.000000	0.0138934 	290.000000	0.0139712 	290.000000	0.0139264 	290.000000	0.0138898 	290.000000	3.64839e-06	
300.000000	0.0187996 	300.000000	0.0136509 	300.000000	0.0137211 	300.000000	0.0136778 	300.000000	0.0136473 	300.000000	3.53707e-06	
310.000000	0.0184634 	310.000000	0.0134236 	310.000000	0.0134878 	310.000000	0.013445  	310.000000	0.0134202 	310.000000	3.4326e-06	
320.000000	0.0181475 	320.000000	0.0132104 	320.000000	0.0132699 	320.000000	0.0132266 	320.000000	0.0132071 	320.000000	3.33437e-06	
330.000000	0.0178501 	330.000000	0.0130099 	330.000000	0.0130645 	330.000000	0.0130214 	330.000000	0.0130066 	330.000000	3.24182e-06	
340.000000	0.0175695 	340.000000	0.012821  	340.000000	0.0128702 	340.000000	0.0128282 	340.000000	0.0128179 	340.000000	3.15446e-06	
350.000000	0.0173044 	350.000000	0.0126428 	350.000000	0.0126872 	350.000000	0.0126461 	350.000000	0.0126398 	350.000000	3.07188e-06	
360.000000	0.0170537 	360.000000	0.0124745 	360.000000	0.0125152 	360.000000	0.0124741 	360.000000	0.0124715 	360.000000	2.99367e-06	
370.000000	0.0168161 	370.000000	0.0123152 	370.000000	0.0123531 	370.000000	0.0123115 	370.000000	0.0123123 	370.000000	2.91951e-06	
380.000000	0.0165908 	380.000000	0.0121643 	380.000000	0.0121987 	380.000000	0.0121576 	380.000000	0.0121615 	380.000000	2.84907e-06	
390.000000	0.0163767 	390.000000	0.0120212 	390.000000	0.0120522 	390.000000	0.0120118 	390.000000	0.0120184 	390.000000	2.78208e-06	
400.000000	0.0161731 	400.000000	0.0118852 	400.000000	0.0119139 	400.000000	0.0118733 	400.000000	0.0118825 	400.000000	2.71829e-06	
410.000000	0.0159793 	410.000000	0.0117559 	410.000000	0.0117827 	410.000000	0.0117418 	410.000000	0.0117533 	410.000000	2.65748e-06	
420.000000	0.0157946 	420.000000	0.0116329 	420.000000	0.0116573 	420.000000	0.0116168 	420.000000	0.0116303 	420.000000	2.59943e-06	
430.000000	0.0156184 	430.000000	0.0115156 	430.000000	0.0115376 	430.000000	0.0114977 	430.000000	0.0115131 	430.000000	2.54396e-06	
440.000000	0.0154501 	440.000000	0.0114038 	440.000000	0.0114234 	440.000000	0.0113842 	440.000000	0.0114013 	440.000000	2.4909e-06	
450.000000	0.0152893 	450.000000	0.0112971 	450.000000	0.0113148 	450.000000	0.011276  	450.000000	0.0112946 	450.000000	2.44009e-06	
460.000000	0.0151354 	460.000000	0.0111951 	460.000000	0.0112115 	460.000000	0.0111727 	460.000000	0.0111927 	460.000000	2.3914e-06	
470.000000	0.0149882 	470.000000	0.0110975 	470.000000	0.0111132 	470.000000	0.0110741 	470.000000	0.0110952 	470.000000	2.34469e-06	
480.000000	0.014847  	480.000000	0.0110042 	480.000000	0.0110189 	480.000000	0.0109797 	480.000000	0.0110019 	480.000000	2.29983e-06	
490.000000	0.0147117 	490.000000	0.0109148 	490.000000	0.0109282 	490.000000	0.0108894 	490.000000	0.0109125 	490.000000	2.25673e-06	
500.000000	0.0145819 	500.000000	0.0108291 	500.000000	0.0108412 	500.000000	0.010803  	500.000000	0.0108269 	500.000000	2.21527e-06	
520.000000	0.0143375 	520.000000	0.010668  	520.000000	0.010678  	520.000000	0.0106407 	520.000000	0.0106659 	520.000000	2.13694e-06	
540.000000	0.0141116 	540.000000	0.0105194 	540.000000	0.0105287 	540.000000	0.0104913 	540.000000	0.0105174 	540.000000	2.06416e-06	
560.000000	0.0139023 	560.000000	0.0103821 	560.000000	0.0103911 	560.000000	0.0103535 	560.000000	0.0103801 	560.000000	1.99635e-06	
580.000000	0.013708  	580.000000	0.0102548 	580.000000	0.0102629 	580.000000	0.0102261 	580.000000	0.0102529 	580.000000	1.93302e-06	
600.000000	0.0135273 	600.000000	0.0101367 	600.000000	0.0101447 	600.000000	0.010108  	600.000000	0.0101348 	600.000000	1.87373e-06	
620.000000	0.013359  	620.000000	0.0100268 	620.000000	0.0100354 	620.000000	0.00999831	620.000000	0.010025  	620.000000	1.8181e-06	
640.000000	0.0132019 	640.000000	0.00992439	640.000000	0.00993308	640.000000	0.00989633	640.000000	0.00992262	640.000000	1.76581e-06	
660.000000	0.013055  	660.000000	0.00982884	660.000000	0.00983738	660.000000	0.00980132	660.000000	0.00982713	660.000000	1.71654e-06	
680.000000	0.0129176 	680.000000	0.00973955	680.000000	0.00974816	680.000000	0.00971268	680.000000	0.00973788	680.000000	1.67005e-06	
700.000000	0.0127888 	700.000000	0.009656  	700.000000	0.00966517	700.000000	0.00962986	700.000000	0.00965437	700.000000	1.62611e-06	
720.000000	0.0126679 	720.000000	0.00957771	720.000000	0.00958791	720.000000	0.00955238	720.000000	0.00957613	720.000000	1.5845e-06	
740.000000	0.0125544 	740.000000	0.00950428	740.000000	0.00951548	740.000000	0.0094798 	740.000000	0.00950274	740.000000	1.54505e-06	
760.000000	0.0124477 	760.000000	0.00943533	760.000000	0.00944716	760.000000	0.00941173	760.000000	0.00943383	760.000000	1.50759e-06	
780.000000	0.0123474 	780.000000	0.00937053	780.000000	0.0093828 	780.000000	0.00934783	780.000000	0.00936906	780.000000	1.47196e-06	
800.000000	0.0122528 	800.000000	0.00930958	800.000000	0.00932226	800.000000	0.00928777	800.000000	0.00930814	800.000000	1.43804e-06	
820.000000	0.0121638 	820.000000	0.00925219	820.000000	0.00926541	820.000000	0.00923128	820.000000	0.00925078	820.000000	1.40571e-06	
840.000000	0.0120798 	840.000000	0.00919812	840.000000	0.00921211	840.000000	0.00917809	840.000000	0.00919675	840.000000	1.37486e-06	
860.000000	0.0120006 	860.000000	0.00914716	860.000000	0.00916213	860.000000	0.00912797	860.000000	0.00914581	860.000000	1.34537e-06	
880.000000	0.0119258 	880.000000	0.00909908	880.000000	0.00911504	880.000000	0.0090807 	880.000000	0.00909776	880.000000	1.31718e-06	
900.000000	0.0118552 	900.000000	0.0090537 	900.000000	0.00907046	900.000000	0.00903609	900.000000	0.00905241	900.000000	1.29018e-06	
920.000000	0.0117884 	920.000000	0.00901086	920.000000	0.00902816	920.000000	0.00899396	920.000000	0.00900959	920.000000	1.26431e-06	
940.000000	0.0117254 	940.000000	0.00897039	940.000000	0.00898805	940.000000	0.00895415	940.000000	0.00896915	940.000000	1.23949e-06	
960.000000	0.0116658 	960.000000	0.00893214	960.000000	0.00895007	960.000000	0.00891651	960.000000	0.00893093	960.000000	1.21566e-06	
980.000000	0.0116095 	980.000000	0.008896  	980.000000	0.00891413	980.000000	0.0088809 	980.000000	0.0088948 	980.000000	1.19277e-06	
1000.000000	0.0115563 	1000.000000	0.00886182	1000.000000	0.00888017	1000.000000	0.00884718	1000.000000	0.00886065	1000.000000	1.17076e-06	
1020.000000	0.011506  	1020.000000	0.0088295 	1020.000000	0.0088481 	1020.000000	0.00881526	1020.000000	0.00882835	1020.000000	1.14957e-06	
1040.000000	0.0114584 	1040.000000	0.00879894	1040.000000	0.00881787	1040.000000	0.008785  	1040.000000	0.00879781	1040.000000	1.12916e-06	
1060.000000	0.0114134 	1060.000000	0.00877004	1060.000000	0.00878931	1060.000000	0.00875633	1060.000000	0.00876893	1060.000000	1.10949e-06	
1080.000000	0.0113709 	1080.000000	0.0087427 	1080.000000	0.00876225	1080.000000	0.00872914	1080.000000	0.00874161	1080.000000	1.09052e-06	
1100.000000	0.0113307 	1100.000000	0.00871685	1100.000000	0.00873653	1100.000000	0.00870335	1100.000000	0.00871578	1100.000000	1.07221e-06	
1120.000000	0.0112927 	1120.000000	0.0086924 	1120.000000	0.00871241	1120.000000	0.00867928	1120.000000	0.00869135	1120.000000	1.05453e-06	
1140.000000	0.0112569 	1140.000000	0.00866929	1140.000000	0.00868951	1140.000000	0.00865654	1140.000000	0.00866825	1140.000000	1.03744e-06	
1160.000000	0.0112231 	1160.000000	0.00864744	1160.000000	0.00866773	1160.000000	0.00863496	1160.000000	0.00864642	1160.000000	1.02092e-06	
1180.000000	0.0111912 	1180.000000	0.00862679	1180.000000	0.00864708	1180.000000	0.0086145 	1180.000000	0.00862579	1180.000000	1.00494e-06	
1200.000000	0.0111611 	1200.000000	0.00860729	1200.000000	0.00862754	1200.000000	0.00859508	1200.000000	0.0086063 	1200.000000	9.89465e-07	
1220.000000	0.0111327 	1220.000000	0.00858888	1220.000000	0.00860909	1220.000000	0.00857666	1220.000000	0.0085879 	1220.000000	9.74478e-07	
1240.000000	0.011106  	1240.000000	0.0085715 	1240.000000	0.00859167	1240.000000	0.00855918	1240.000000	0.00857054	1240.000000	9.59955e-07	
1260.000000	0.0110809 	1260.000000	0.00855512	1260.000000	0.00857517	1260.000000	0.0085426 	1260.000000	0.00855417	1260.000000	9.45874e-07	
1280.000000	0.0110574 	1280.000000	0.00853967	1280.000000	0.00855953	1280.000000	0.00852686	1280.000000	0.00853874	1280.000000	9.32215e-07	
1300.000000	0.0110352 	1300.000000	0.00852513	1300.000000	0.00854467	1300.000000	0.00851193	1300.000000	0.00852421	1300.000000	9.18959e-07	
1320.000000	0.0110145 	1320.000000	0.00851145	1320.000000	0.00853052	1320.000000	0.00849777	1320.000000	0.00851054	1320.000000	9.06089e-07	
1340.000000	0.0109951 	1340.000000	0.00849859	1340.000000	0.00851705	1340.000000	0.00848434	1340.000000	0.0084977 	1340.000000	8.93587e-07	
1360.000000	0.010977  	1360.000000	0.00848652	1360.000000	0.00850423	1360.000000	0.0084716 	1360.000000	0.00848564	1360.000000	8.81438e-07	
1380.000000	0.0109601 	1380.000000	0.0084752 	1380.000000	0.00849203	1380.000000	0.00845952	1380.000000	0.00847433	1380.000000	8.69627e-07	
1400.000000	0.0109444 	1400.000000	0.0084646 	1400.000000	0.00848045	1400.000000	0.00844807	1400.000000	0.00846374	1400.000000	8.58139e-07	
1420.000000	0.0109298 	1420.000000	0.00845469	1420.000000	0.00846945	1420.000000	0.00843722	1420.000000	0.00845385	1420.000000	8.46963e-07	
1440.000000	0.0109164 	1440.000000	0.00844545	1440.000000	0.00845903	1440.000000	0.00842694	1440.000000	0.00844461	1440.000000	8.36084e-07	
