*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
5.000000	1.41967   	5.000000	1.03196   	5.000000	1.01744   	5.000000	1.01744   	5.000000	1.03134   	5.000000	0.000628221	
5.500000	1.32209   	5.500000	0.968819  	5.500000	0.957107  	5.500000	0.957107  	5.500000	0.968241  	5.500000	0.00057798	
6.000000	1.2379    	6.000000	0.913596  	6.000000	0.904325  	6.000000	0.904325  	6.000000	0.91306   	6.000000	0.000535564	
6.500000	1.16447   	6.500000	0.864828  	6.500000	0.857744  	6.500000	0.857744  	6.500000	0.864329  	6.500000	0.000499249	
7.000000	1.09984   	7.000000	0.821401  	7.000000	0.816315  	7.000000	0.816315  	7.000000	0.820933  	7.000000	0.000467786	
7.500000	1.04249   	7.500000	0.783098  	7.500000	0.779208  	7.500000	0.779208  	7.500000	0.782658  	7.500000	0.000440247	
8.000000	0.99125   	8.000000	0.748534  	8.000000	0.745764  	8.000000	0.745764  	8.000000	0.748118  	8.000000	0.00041593	
8.500000	0.94517   	8.500000	0.717167  	8.500000	0.715452  	8.500000	0.715452  	8.500000	0.716772  	8.500000	0.000394291	
9.000000	0.903499  	9.000000	0.688557  	9.000000	0.687838  	9.000000	0.687838  	9.000000	0.688182  	9.000000	0.000374904	
9.500000	0.865624  	9.500000	0.662343  	9.500000	0.662566  	9.500000	0.662566  	9.500000	0.661986  	9.500000	0.000357429	
10.000000	0.83104   	10.000000	0.642036  	10.000000	0.63934   	10.000000	0.63934   	10.000000	0.641694  	10.000000	0.000341591	
11.000000	0.770147  	11.000000	0.601029  	11.000000	0.598024  	11.000000	0.598407  	11.000000	0.600715  	11.000000	0.000313972	
12.000000	0.718218  	12.000000	0.565109  	12.000000	0.562178  	12.000000	0.562806  	12.000000	0.564819  	12.000000	0.000290682	
13.000000	0.673384  	13.000000	0.533424  	13.000000	0.530769  	13.000000	0.531556  	13.000000	0.533154  	13.000000	0.000270763	
14.000000	0.634264  	14.000000	0.505289  	14.000000	0.502971  	14.000000	0.503859  	14.000000	0.505035  	14.000000	0.000253522	
15.000000	0.599815  	15.000000	0.48015   	15.000000	0.478169  	15.000000	0.479113  	15.000000	0.479911  	15.000000	0.000238444	
16.000000	0.569237  	16.000000	0.457559  	16.000000	0.455874  	16.000000	0.45685   	16.000000	0.457334  	16.000000	0.00022514	
17.000000	0.541901  	17.000000	0.437152  	17.000000	0.435707  	17.000000	0.436694  	17.000000	0.436939  	17.000000	0.000213311	
18.000000	0.517311  	18.000000	0.418629  	18.000000	0.417371  	18.000000	0.418344  	18.000000	0.418426  	18.000000	0.000202719	
19.000000	0.495066  	19.000000	0.40174   	19.000000	0.400612  	19.000000	0.401555  	19.000000	0.401546  	19.000000	0.000193178	
20.000000	0.47484   	20.000000	0.386278  	20.000000	0.385213  	20.000000	0.386127  	20.000000	0.386093  	20.000000	0.000184536	
21.000000	0.456367  	21.000000	0.37207   	21.000000	0.371009  	21.000000	0.37189   	21.000000	0.371893  	21.000000	0.000176669	
22.000000	0.439425  	22.000000	0.358968  	22.000000	0.357869  	22.000000	0.358706  	22.000000	0.358799  	22.000000	0.000169477	
23.000000	0.423827  	23.000000	0.346848  	23.000000	0.345669  	23.000000	0.346454  	23.000000	0.346686  	23.000000	0.000162875	
24.000000	0.409417  	24.000000	0.335603  	24.000000	0.334295  	24.000000	0.335035  	24.000000	0.335446  	24.000000	0.000156791	
25.000000	0.396062  	25.000000	0.32514   	25.000000	0.323661  	25.000000	0.324362  	25.000000	0.324989  	25.000000	0.000151167	
27.000000	0.372078  	27.000000	0.306255  	27.000000	0.304349  	27.000000	0.304964  	27.000000	0.306113  	27.000000	0.0001411 	
29.000000	0.351141  	29.000000	0.28967   	29.000000	0.287269  	29.000000	0.287776  	29.000000	0.289538  	29.000000	0.000132346	
31.000000	0.332695  	31.000000	0.274988  	31.000000	0.272521  	31.000000	0.272913  	31.000000	0.274863  	31.000000	0.00012466	
33.000000	0.316314  	33.000000	0.261894  	33.000000	0.259792  	33.000000	0.260091  	33.000000	0.261776  	33.000000	0.000117856	
35.000000	0.301664  	35.000000	0.250142  	35.000000	0.2484    	35.000000	0.248583  	35.000000	0.25003   	35.000000	0.000111788	
38.000000	0.282368  	38.000000	0.234606  	38.000000	0.2333    	38.000000	0.233364  	38.000000	0.234502  	38.000000	0.000103821	
41.000000	0.265692  	41.000000	0.221131  	41.000000	0.220175  	41.000000	0.220154  	41.000000	0.221034  	41.000000	9.69587e-05	
44.000000	0.251129  	44.000000	0.209328  	44.000000	0.208633  	44.000000	0.208571  	44.000000	0.209237  	44.000000	9.09841e-05	
47.000000	0.238293  	47.000000	0.198901  	47.000000	0.198435  	47.000000	0.198326  	47.000000	0.198815  	47.000000	8.5733e-05	
50.000000	0.22689   	50.000000	0.189619  	50.000000	0.189363  	50.000000	0.189194  	50.000000	0.189538  	50.000000	8.10796e-05	
55.000000	0.21046   	55.000000	0.176221  	55.000000	0.176199  	55.000000	0.17599   	55.000000	0.176146  	55.000000	7.43958e-05	
60.000000	0.196585  	60.000000	0.164885  	60.000000	0.165029  	60.000000	0.164794  	60.000000	0.164816  	60.000000	6.87711e-05	
65.000000	0.184701  	65.000000	0.155165  	65.000000	0.155448  	65.000000	0.155173  	65.000000	0.155101  	65.000000	6.39692e-05	
70.000000	0.174401  	70.000000	0.146736  	70.000000	0.147092  	70.000000	0.146811  	70.000000	0.146676  	70.000000	5.98197e-05	
75.000000	0.165381  	75.000000	0.139352  	75.000000	0.139786  	75.000000	0.139473  	75.000000	0.139296  	75.000000	5.61964e-05	
80.000000	0.157413  	80.000000	0.13283   	80.000000	0.133299  	80.000000	0.132978  	80.000000	0.132777  	80.000000	5.3004e-05	
85.000000	0.150318  	85.000000	0.127025  	85.000000	0.127513  	85.000000	0.127187  	85.000000	0.126975  	85.000000	5.01689e-05	
90.000000	0.143958  	90.000000	0.121824  	90.000000	0.12232   	90.000000	0.12199   	90.000000	0.121776  	90.000000	4.76335e-05	
95.000000	0.138222  	95.000000	0.117136  	95.000000	0.117632  	95.000000	0.117299  	95.000000	0.117091  	95.000000	4.53521e-05	
100.000000	0.13302   	100.000000	0.112888  	100.000000	0.113377  	100.000000	0.113043  	100.000000	0.112845  	100.000000	4.32879e-05	
105.000000	0.128279  	105.000000	0.109021  	105.000000	0.109499  	105.000000	0.109162  	105.000000	0.10898   	105.000000	4.14108e-05	
110.000000	0.123939  	110.000000	0.105485  	110.000000	0.105947  	110.000000	0.105609  	110.000000	0.105446  	110.000000	3.96961e-05	
115.000000	0.119951  	115.000000	0.102239  	115.000000	0.102684  	115.000000	0.102344  	115.000000	0.102201  	115.000000	3.81234e-05	
120.000000	0.116271  	120.000000	0.0992487 	120.000000	0.0996662 	120.000000	0.0993329 	120.000000	0.099212  	120.000000	3.66756e-05	
125.000000	0.112865  	125.000000	0.0964843 	125.000000	0.0968699 	125.000000	0.0965464 	125.000000	0.0964489 	125.000000	3.5338e-05	
130.000000	0.109703  	130.000000	0.0939211 	130.000000	0.0942855 	130.000000	0.0939604 	130.000000	0.093887  	130.000000	3.40985e-05	
135.000000	0.106758  	135.000000	0.0915378 	135.000000	0.0918797 	135.000000	0.0915539 	135.000000	0.0915048 	135.000000	3.29464e-05	
140.000000	0.104008  	140.000000	0.089316  	140.000000	0.0896344 	140.000000	0.0893087 	140.000000	0.0892841 	140.000000	3.18727e-05	
145.000000	0.101435  	145.000000	0.0872397 	145.000000	0.0875347 	145.000000	0.0872089 	145.000000	0.0872088 	145.000000	3.08696e-05	
150.000000	0.0990205 	150.000000	0.085295  	150.000000	0.0855664 	150.000000	0.0852409 	150.000000	0.085265  	150.000000	2.99302e-05	
155.000000	0.095621  	155.000000	0.0834696 	155.000000	0.0837194 	155.000000	0.0833926 	155.000000	0.0834406 	155.000000	2.90486e-05	
160.000000	0.0936285 	160.000000	0.081753  	160.000000	0.0819775 	160.000000	0.0816534 	160.000000	0.0817248 	160.000000	2.82195e-05	
165.000000	0.0917495 	165.000000	0.0801356 	165.000000	0.0803294 	165.000000	0.0800138 	165.000000	0.0801081 	165.000000	2.74383e-05	
170.000000	0.0899745 	170.000000	0.078609  	170.000000	0.0787774 	170.000000	0.0784655 	170.000000	0.0785823 	170.000000	2.67009e-05	
175.000000	0.088295  	175.000000	0.0771657 	175.000000	0.077314  	175.000000	0.0770012 	175.000000	0.0771397 	175.000000	2.60037e-05	
180.000000	0.0867034 	180.000000	0.0757992 	180.000000	0.0759266 	180.000000	0.0756141 	180.000000	0.0757738 	180.000000	2.53434e-05	
185.000000	0.0851928 	185.000000	0.0745034 	185.000000	0.0746108 	185.000000	0.0742983 	185.000000	0.0744786 	185.000000	2.47172e-05	
190.000000	0.0837571 	190.000000	0.0732729 	190.000000	0.0733615 	190.000000	0.0730485 	190.000000	0.0732488 	190.000000	2.41224e-05	
195.000000	0.0823909 	195.000000	0.072103  	195.000000	0.0721693 	195.000000	0.0718599 	195.000000	0.0720795 	195.000000	2.35567e-05	
200.000000	0.0810891 	200.000000	0.0709893 	200.000000	0.071031  	200.000000	0.070728  	200.000000	0.0709663 	200.000000	2.3018e-05	
210.000000	0.0786613 	210.000000	0.068915  	210.000000	0.0689192 	210.000000	0.0686192 	210.000000	0.068893  	210.000000	2.2014e-05	
220.000000	0.0764425 	220.000000	0.0670225 	220.000000	0.0669942 	220.000000	0.0666946 	220.000000	0.0670014 	220.000000	2.10972e-05	
230.000000	0.0744064 	230.000000	0.065289  	230.000000	0.065231  	230.000000	0.0649312 	230.000000	0.0652688 	230.000000	2.02565e-05	
240.000000	0.0725314 	240.000000	0.0636954 	240.000000	0.063602  	240.000000	0.0633098 	240.000000	0.0636759 	240.000000	1.94828e-05	
250.000000	0.0707988 	250.000000	0.0622254 	250.000000	0.0621018 	250.000000	0.0618141 	250.000000	0.0622067 	250.000000	1.87682e-05	
260.000000	0.0691931 	260.000000	0.0608654 	260.000000	0.0607183 	260.000000	0.0604302 	260.000000	0.0608473 	260.000000	1.81062e-05	
270.000000	0.0677007 	270.000000	0.0596035 	270.000000	0.0594334 	270.000000	0.0591463 	270.000000	0.059586  	270.000000	1.7491e-05	
280.000000	0.0663101 	280.000000	0.0584297 	280.000000	0.058237  	280.000000	0.0579519 	280.000000	0.0584127 	280.000000	1.69178e-05	
290.000000	0.0650112 	290.000000	0.057335  	290.000000	0.057118  	290.000000	0.0568384 	290.000000	0.0573186 	290.000000	1.63824e-05	
300.000000	0.0637953 	300.000000	0.0563119 	300.000000	0.0560743 	300.000000	0.0557978 	300.000000	0.056296  	300.000000	1.58811e-05	
310.000000	0.0626547 	310.000000	0.0553537 	310.000000	0.0551005 	310.000000	0.0548236 	310.000000	0.0553383 	310.000000	1.54108e-05	
320.000000	0.0615826 	320.000000	0.0544545 	320.000000	0.0541848 	320.000000	0.0539081 	320.000000	0.0544395 	320.000000	1.49685e-05	
330.000000	0.0605732 	330.000000	0.0536091 	330.000000	0.05332   	330.000000	0.0530477 	330.000000	0.0535946 	330.000000	1.45519e-05	
340.000000	0.0596211 	340.000000	0.052813  	340.000000	0.0525049 	340.000000	0.0522375 	340.000000	0.0527988 	340.000000	1.41587e-05	
350.000000	0.0587217 	350.000000	0.052062  	350.000000	0.0517401 	350.000000	0.0514737 	350.000000	0.0520482 	350.000000	1.3787e-05	
360.000000	0.0578708 	360.000000	0.0513526 	360.000000	0.0510195 	360.000000	0.0507523 	360.000000	0.0513391 	360.000000	1.34351e-05	
370.000000	0.0570646 	370.000000	0.0506814 	370.000000	0.0503367 	370.000000	0.0500701 	370.000000	0.0506683 	370.000000	1.31013e-05	
380.000000	0.0562998 	380.000000	0.0500455 	380.000000	0.0496872 	380.000000	0.0494241 	380.000000	0.0500327 	380.000000	1.27844e-05	
390.000000	0.0555734 	390.000000	0.0494424 	390.000000	0.0490705 	390.000000	0.0488116 	390.000000	0.0494299 	390.000000	1.2483e-05	
400.000000	0.0548826 	400.000000	0.0488696 	400.000000	0.0484876 	400.000000	0.0482303 	400.000000	0.0488574 	400.000000	1.2196e-05	
410.000000	0.0542249 	410.000000	0.0483249 	410.000000	0.0479354 	410.000000	0.0476778 	410.000000	0.048313  	410.000000	1.19224e-05	
420.000000	0.0535981 	420.000000	0.0478066 	420.000000	0.0474103 	420.000000	0.0471522 	420.000000	0.0477949 	420.000000	1.16613e-05	
430.000000	0.0530001 	430.000000	0.0473126 	430.000000	0.0469088 	430.000000	0.0466517 	430.000000	0.0473012 	430.000000	1.14118e-05	
440.000000	0.0524291 	440.000000	0.0468416 	440.000000	0.0464285 	440.000000	0.0461746 	440.000000	0.0468304 	440.000000	1.11731e-05	
450.000000	0.0518834 	450.000000	0.0463919 	450.000000	0.04597   	450.000000	0.0457194 	450.000000	0.0463809 	450.000000	1.09446e-05	
460.000000	0.0513613 	460.000000	0.0459622 	460.000000	0.0455342 	460.000000	0.0452848 	460.000000	0.0459515 	460.000000	1.07257e-05	
470.000000	0.0508615 	470.000000	0.0455514 	470.000000	0.0451189 	470.000000	0.0448693 	470.000000	0.0455408 	470.000000	1.05156e-05	
480.000000	0.0503826 	480.000000	0.0451581 	480.000000	0.0447205 	480.000000	0.044472  	480.000000	0.0451478 	480.000000	1.03139e-05	
490.000000	0.0499235 	490.000000	0.0447815 	490.000000	0.0443373 	490.000000	0.0440916 	490.000000	0.0447714 	490.000000	1.01201e-05	
500.000000	0.0494829 	500.000000	0.0444205 	500.000000	0.0439702 	500.000000	0.0437273 	500.000000	0.0444106 	500.000000	9.93372e-06	
520.000000	0.0486534 	520.000000	0.0437419 	520.000000	0.0432844 	520.000000	0.043043  	520.000000	0.0437323 	520.000000	9.58156e-06	
540.000000	0.0478868 	540.000000	0.043116  	540.000000	0.0426546 	540.000000	0.0424125 	540.000000	0.0431067 	540.000000	9.2544e-06	
560.000000	0.0471767 	560.000000	0.0425373 	560.000000	0.0420707 	560.000000	0.0418302 	560.000000	0.0425283 	560.000000	8.94963e-06	
580.000000	0.0465174 	580.000000	0.042001  	580.000000	0.0415274 	580.000000	0.0412911 	580.000000	0.0419923 	580.000000	8.66501e-06	
600.000000	0.0459043 	600.000000	0.041503  	600.000000	0.0410251 	600.000000	0.0407911 	600.000000	0.0414946 	600.000000	8.39858e-06	
620.000000	0.045333  	620.000000	0.0410398 	620.000000	0.0405605 	620.000000	0.0403264 	620.000000	0.0410316 	620.000000	8.14862e-06	
640.000000	0.0447998 	640.000000	0.0406081 	640.000000	0.0401281 	640.000000	0.0398937 	640.000000	0.0406002 	640.000000	7.91364e-06	
660.000000	0.0443015 	660.000000	0.0402051 	660.000000	0.0397232 	660.000000	0.0394902 	660.000000	0.0401974 	660.000000	7.69232e-06	
680.000000	0.043835  	680.000000	0.0398285 	680.000000	0.0393431 	680.000000	0.0391132 	680.000000	0.039821  	680.000000	7.48348e-06	
700.000000	0.0433979 	700.000000	0.039476  	700.000000	0.0389879 	700.000000	0.0387606 	700.000000	0.0394687 	700.000000	7.28609e-06	
720.000000	0.0429879 	720.000000	0.0391456 	720.000000	0.038657  	720.000000	0.0384302 	720.000000	0.0391385 	720.000000	7.09921e-06	
740.000000	0.0426028 	740.000000	0.0388356 	740.000000	0.0383474 	740.000000	0.0381204 	740.000000	0.0388286 	740.000000	6.92201e-06	
760.000000	0.0422407 	760.000000	0.0385444 	760.000000	0.0380567 	760.000000	0.0378294 	760.000000	0.0385376 	760.000000	6.75377e-06	
780.000000	0.0419001 	780.000000	0.0382706 	780.000000	0.0377825 	780.000000	0.0375559 	780.000000	0.038264  	780.000000	6.5938e-06	
800.000000	0.0415793 	800.000000	0.038013  	800.000000	0.0375231 	800.000000	0.0372984 	800.000000	0.0380066 	800.000000	6.4415e-06	
820.000000	0.0412771 	820.000000	0.0377704 	820.000000	0.0372782 	820.000000	0.0370559 	820.000000	0.0377641 	820.000000	6.29633e-06	
840.000000	0.0409921 	840.000000	0.0375417 	840.000000	0.037048  	840.000000	0.0368272 	840.000000	0.0375356 	840.000000	6.15779e-06	
860.000000	0.0407232 	860.000000	0.037326  	860.000000	0.036832  	860.000000	0.0366114 	860.000000	0.03732   	860.000000	6.02543e-06	
880.000000	0.0404695 	880.000000	0.0371225 	880.000000	0.0366281 	880.000000	0.0364075 	880.000000	0.0371166 	880.000000	5.89885e-06	
900.000000	0.0402298 	900.000000	0.0369303 	900.000000	0.0364348 	900.000000	0.0362148 	900.000000	0.0369245 	900.000000	5.77766e-06	
920.000000	0.0400035 	920.000000	0.0367487 	920.000000	0.0362509 	920.000000	0.0360326 	920.000000	0.0367431 	920.000000	5.66153e-06	
940.000000	0.0397896 	940.000000	0.0365771 	940.000000	0.0360765 	940.000000	0.03586   	940.000000	0.0365716 	940.000000	5.55014e-06	
960.000000	0.0395874 	960.000000	0.0364149 	960.000000	0.0359117 	960.000000	0.0356966 	960.000000	0.0364094 	960.000000	5.44321e-06	
980.000000	0.0393963 	980.000000	0.0362614 	980.000000	0.0357561 	980.000000	0.0355417 	980.000000	0.036256  	980.000000	5.34047e-06	
1000.000000	0.0392157 	1000.000000	0.0361162 	1000.000000	0.0356091 	1000.000000	0.0353948 	1000.000000	0.0361109 	1000.000000	5.24167e-06	
1020.000000	0.0390449 	1020.000000	0.0359788 	1020.000000	0.0354698 	1020.000000	0.0352554 	1020.000000	0.0359736 	1020.000000	5.14659e-06	
1040.000000	0.0388834 	1040.000000	0.0358488 	1040.000000	0.0353378 	1040.000000	0.0351231 	1040.000000	0.0358437 	1040.000000	5.05502e-06	
1060.000000	0.0387307 	1060.000000	0.0357257 	1060.000000	0.0352122 	1060.000000	0.0349974 	1060.000000	0.0357207 	1060.000000	4.96676e-06	
1080.000000	0.0385865 	1080.000000	0.0356092 	1080.000000	0.0350928 	1080.000000	0.0348781 	1080.000000	0.0356043 	1080.000000	4.88165e-06	
1100.000000	0.0384501 	1100.000000	0.0354989 	1100.000000	0.0349789 	1100.000000	0.0347646 	1100.000000	0.0354941 	1100.000000	4.7995e-06	
1120.000000	0.0383213 	1120.000000	0.0353945 	1120.000000	0.0348702 	1120.000000	0.0346567 	1120.000000	0.0353898 	1120.000000	4.72018e-06	
1140.000000	0.0381997 	1140.000000	0.0352957 	1140.000000	0.0347664 	1140.000000	0.0345541 	1140.000000	0.0352911 	1140.000000	4.64352e-06	
1160.000000	0.0380849 	1160.000000	0.0352022 	1160.000000	0.0346676 	1160.000000	0.0344565 	1160.000000	0.0351977 	1160.000000	4.5694e-06	
1180.000000	0.0379766 	1180.000000	0.0351138 	1180.000000	0.0345736 	1180.000000	0.0343635 	1180.000000	0.0351093 	1180.000000	4.4977e-06	
1200.000000	0.0378745 	1200.000000	0.0350302 	1200.000000	0.0344844 	1200.000000	0.0342751 	1200.000000	0.0350257 	1200.000000	4.42829e-06	
1220.000000	0.0377783 	1220.000000	0.0349511 	1220.000000	0.0343998 	1220.000000	0.0341909 	1220.000000	0.0349467 	1220.000000	4.36107e-06	
1240.000000	0.0376878 	1240.000000	0.0348764 	1240.000000	0.0343195 	1240.000000	0.0341107 	1240.000000	0.0348721 	1240.000000	4.29593e-06	
1260.000000	0.0376026 	1260.000000	0.0348058 	1260.000000	0.0342431 	1260.000000	0.0340343 	1260.000000	0.0348016 	1260.000000	4.23277e-06	
1280.000000	0.0375226 	1280.000000	0.0347392 	1280.000000	0.0341704 	1280.000000	0.0339615 	1280.000000	0.034735  	1280.000000	4.17151e-06	
1300.000000	0.0374475 	1300.000000	0.0346763 	1300.000000	0.0341009 	1300.000000	0.0338922 	1300.000000	0.0346722 	1300.000000	4.11206e-06	
1320.000000	0.0373772 	1320.000000	0.0346171 	1320.000000	0.0340345 	1320.000000	0.0338261 	1320.000000	0.034613  	1320.000000	4.05435e-06	
1340.000000	0.0373114 	1340.000000	0.0345613 	1340.000000	0.033971  	1340.000000	0.0337631 	1340.000000	0.0345573 	1340.000000	3.99828e-06	
1360.000000	0.0372499 	1360.000000	0.0345088 	1360.000000	0.0339102 	1360.000000	0.0337032 	1360.000000	0.0345049 	1360.000000	3.9438e-06	
1380.000000	0.0371926 	1380.000000	0.0344595 	1380.000000	0.0338523 	1380.000000	0.033646  	1380.000000	0.0344556 	1380.000000	3.89084e-06	
1400.000000	0.0371393 	1400.000000	0.0344132 	1400.000000	0.033797  	1400.000000	0.0335915 	1400.000000	0.0344093 	1400.000000	3.83933e-06	
1420.000000	0.0370899 	1420.000000	0.0343698 	1420.000000	0.0337443 	1420.000000	0.0335396 	1420.000000	0.034366  	1420.000000	3.78922e-06	
1440.000000	0.0370441 	1440.000000	0.0343291 	1440.000000	0.0336943 	1440.000000	0.0334901 	1440.000000	0.0343254 	1440.000000	3.74044e-06	
1460.000000	0.0370019 	1460.000000	0.0342912 	1460.000000	0.0336467 	1460.000000	0.033443  	1460.000000	0.0342875 	1460.000000	3.69295e-06	
