*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	0.144784  	0.001000	0.0265242 	0.001000	0.0274851 	0.001000	0.0274851 	0.001000	0.0252182 	0.001000	0.001306  	
0.002000	0.175998  	0.002000	0.0357851 	0.002000	0.0370978 	0.002000	0.0370978 	0.002000	0.0344491 	0.002000	0.00133605	
0.005000	0.233861  	0.005000	0.0532397 	0.005000	0.0552222 	0.005000	0.0552222 	0.005000	0.0520296 	0.005000	0.00121007	
0.008000	0.272861  	0.008000	0.0653628 	0.008000	0.0678122 	0.008000	0.0678122 	0.008000	0.0642842 	0.008000	0.00107852	
0.010000	0.293957  	0.010000	0.0720799 	0.010000	0.0747881 	0.010000	0.0747881 	0.010000	0.0710745 	0.010000	0.00100541	
0.015000	0.354906  	0.015000	0.0851806 	0.015000	0.0894149 	0.015000	0.0894149 	0.015000	0.0843172 	0.015000	0.000863416	
0.020000	0.404773  	0.020000	0.0959055 	0.020000	0.101551  	0.020000	0.101551  	0.020000	0.0951445 	0.020000	0.000761008	
0.025000	0.44599   	0.025000	0.104931  	0.025000	0.11212   	0.025000	0.11212   	0.025000	0.104248  	0.025000	0.000683398	
0.030000	0.479843  	0.030000	0.112625  	0.030000	0.118585  	0.030000	0.118585  	0.030000	0.112003  	0.030000	0.000622263	
0.035000	0.507173  	0.035000	0.119221  	0.035000	0.124077  	0.035000	0.124077  	0.035000	0.118648  	0.035000	0.000572659	
0.040000	0.528641  	0.040000	0.124885  	0.040000	0.128763  	0.040000	0.128763  	0.040000	0.124353  	0.040000	0.000531468	
0.045000	0.544838  	0.045000	0.129742  	0.045000	0.132765  	0.045000	0.132765  	0.045000	0.129245  	0.045000	0.000496621	
0.050000	0.556334  	0.050000	0.133893  	0.050000	0.136176  	0.050000	0.136176  	0.050000	0.133427  	0.050000	0.000466693	
0.055000	0.563688  	0.055000	0.137423  	0.055000	0.139073  	0.055000	0.139073  	0.055000	0.136982  	0.055000	0.000440662	
0.060000	0.56745   	0.060000	0.140401  	0.060000	0.141518  	0.060000	0.141518  	0.060000	0.139983  	0.060000	0.000417778	
0.070000	0.566297  	0.070000	0.144944  	0.070000	0.145254  	0.070000	0.145254  	0.070000	0.144564  	0.070000	0.000379322	
0.080000	0.556737  	0.080000	0.147934  	0.080000	0.147725  	0.080000	0.147725  	0.080000	0.147586  	0.080000	0.00034817	
0.090000	0.541948  	0.090000	0.149698  	0.090000	0.149191  	0.090000	0.149191  	0.090000	0.149376  	0.090000	0.00032234	
0.100000	0.524338  	0.100000	0.150499  	0.100000	0.149859  	0.100000	0.149859  	0.100000	0.150198  	0.100000	0.000300523	
0.120000	0.486852  	0.120000	0.150013  	0.120000	0.149422  	0.120000	0.149422  	0.120000	0.149747  	0.120000	0.000265567	
0.140000	0.451694  	0.140000	0.147719  	0.140000	0.14739   	0.140000	0.14739   	0.140000	0.14748   	0.140000	0.000238675	
0.160000	0.421171  	0.160000	0.144414  	0.160000	0.1444    	0.160000	0.1444    	0.160000	0.144199  	0.160000	0.000215204	
0.180000	0.395382  	0.180000	0.140606  	0.180000	0.140882  	0.180000	0.140882  	0.180000	0.140408  	0.180000	0.000197913	
0.200000	0.373682  	0.200000	0.136603  	0.200000	0.13711   	0.200000	0.13711   	0.200000	0.136419  	0.200000	0.000183452	
0.250000	0.332473  	0.250000	0.12678   	0.250000	0.127589  	0.250000	0.127589  	0.250000	0.126625  	0.250000	0.000155793	
0.300000	0.303088  	0.300000	0.117989  	0.300000	0.118813  	0.300000	0.118813  	0.300000	0.117853  	0.300000	0.000135976	
0.350000	0.280525  	0.350000	0.1104    	0.350000	0.111107  	0.350000	0.111107  	0.350000	0.110279  	0.350000	0.000121007	
0.400000	0.262228  	0.400000	0.103884  	0.400000	0.104435  	0.400000	0.104435  	0.400000	0.103775  	0.400000	0.000109259	
0.450000	0.246829  	0.450000	0.098257  	0.450000	0.0986589 	0.450000	0.0986589 	0.450000	0.0981573 	0.450000	9.97674e-05	
0.500000	0.233538  	0.500000	0.0933532 	0.500000	0.0936298 	0.500000	0.0936298 	0.500000	0.0932613 	0.500000	9.19227e-05	
0.600000	0.211474  	0.600000	0.0852068 	0.600000	0.085312  	0.600000	0.085312  	0.600000	0.0851271 	0.600000	7.96768e-05	
0.700000	0.19369   	0.700000	0.0786818 	0.700000	0.0786987 	0.700000	0.0786987 	0.700000	0.0786113 	0.700000	7.05225e-05	
0.800000	0.17894   	0.800000	0.0733073 	0.800000	0.0732876 	0.800000	0.0732876 	0.800000	0.0732439 	0.800000	6.3396e-05	
0.900000	0.166459  	0.900000	0.0687823 	0.900000	0.0687553 	0.900000	0.0687553 	0.900000	0.0687246 	0.900000	5.76762e-05	
1.000000	0.155737  	1.000000	0.0649056 	1.000000	0.0648868 	1.000000	0.0648868 	1.000000	0.0648527 	1.000000	5.29746e-05	
1.250000	0.134484  	1.250000	0.0572253 	1.250000	0.0572506 	1.250000	0.0572506 	1.250000	0.0571811 	1.250000	4.41859e-05	
1.500000	0.118652  	1.500000	0.0514772 	1.500000	0.0515479 	1.500000	0.0515479 	1.500000	0.0514391 	1.500000	3.80514e-05	
1.750000	0.106361  	1.750000	0.046979  	1.750000	0.0470854 	1.750000	0.0470854 	1.750000	0.0469455 	1.750000	3.35067e-05	
2.000000	0.0965219 	2.000000	0.0433434 	2.000000	0.0434756 	2.000000	0.0434756 	2.000000	0.0433134 	2.000000	2.99939e-05	
2.250000	0.0884534 	2.250000	0.040332  	2.250000	0.0404819 	2.250000	0.0404819 	2.250000	0.0403048 	2.250000	2.71909e-05	
2.500000	0.0813576 	2.500000	0.0377888 	2.500000	0.0379506 	2.500000	0.0379506 	2.500000	0.0377639 	2.500000	2.48982e-05	
3.000000	0.0710397 	3.000000	0.0337109 	3.000000	0.0338844 	3.000000	0.0338844 	3.000000	0.0336895 	3.000000	2.13634e-05	
3.500000	0.063209  	3.500000	0.0305673 	3.500000	0.0307431 	3.500000	0.0307431 	3.500000	0.0305485 	3.500000	1.87571e-05	
4.000000	0.0570459 	4.000000	0.0280567 	4.000000	0.0282299 	4.000000	0.0282299 	4.000000	0.02804   	4.000000	1.67503e-05	
4.500000	0.0520586 	4.500000	0.0259973 	4.500000	0.0261653 	4.500000	0.0261653 	4.500000	0.0259821 	4.500000	1.51539e-05	
5.000000	0.0479334 	5.000000	0.024272  	5.000000	0.0244337 	5.000000	0.0244337 	5.000000	0.0242581 	5.000000	1.38518e-05	
5.500000	0.0444602 	5.500000	0.0228018 	5.500000	0.0229567 	5.500000	0.0229567 	5.500000	0.0227891 	5.500000	1.27678e-05	
6.000000	0.0414927 	6.000000	0.0215315 	6.000000	0.0216793 	6.000000	0.0216793 	6.000000	0.0215197 	6.000000	1.18506e-05	
6.500000	0.0389259 	6.500000	0.0204209 	6.500000	0.0205619 	6.500000	0.0205619 	6.500000	0.0204098 	6.500000	1.10636e-05	
7.000000	0.036682  	7.000000	0.0194402 	7.000000	0.0195745 	7.000000	0.0195745 	7.000000	0.0194298 	7.000000	1.03805e-05	
7.500000	0.0347026 	7.500000	0.0185667 	7.500000	0.0186947 	7.500000	0.0186947 	7.500000	0.0185569 	7.500000	9.7815e-06	
8.000000	0.0329426 	8.000000	0.0177829 	8.000000	0.0179049 	8.000000	0.0179049 	8.000000	0.0177737 	8.000000	9.25178e-06	
8.500000	0.0313667 	8.500000	0.017075  	8.500000	0.0171912 	8.500000	0.0171912 	8.500000	0.0170662 	8.500000	8.77972e-06	
9.000000	0.0299469 	9.000000	0.0164318 	9.000000	0.0165426 	9.000000	0.0165426 	9.000000	0.0164234 	9.000000	8.35622e-06	
9.500000	0.0286607 	9.500000	0.0158444 	9.500000	0.0159502 	9.500000	0.0159502 	9.500000	0.0158364 	9.500000	7.974e-06 	
10.000000	0.0274896 	10.000000	0.0154481 	10.000000	0.0154066 	10.000000	0.0154066 	10.000000	0.0154404 	10.000000	7.6272e-06	
11.000000	0.0254352 	11.000000	0.0146037 	11.000000	0.0144799 	11.000000	0.0144801 	11.000000	0.0145967 	11.000000	7.02148e-06	
12.000000	0.0236905 	12.000000	0.0138419 	12.000000	0.0136772 	12.000000	0.0136776 	12.000000	0.0138354 	12.000000	6.50972e-06	
13.000000	0.0221892 	13.000000	0.0131543 	13.000000	0.0129738 	13.000000	0.0129741 	13.000000	0.0131482 	13.000000	6.07127e-06	
