*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	0.511755  	0.001000	0.147363  	0.001000	0.158897  	0.001000	0.158897  	0.001000	0.0729582 	0.001000	0.0744047 	
0.002000	0.594182  	0.002000	0.1701    	0.002000	0.182773  	0.002000	0.182773  	0.002000	0.106817  	0.002000	0.063283  	
0.005000	0.832431  	0.005000	0.221041  	0.005000	0.233159  	0.005000	0.233159  	0.005000	0.17681   	0.005000	0.0442306 	
0.008000	1.03327   	0.008000	0.262291  	0.008000	0.27485   	0.008000	0.27485   	0.008000	0.227488  	0.008000	0.0348034 	
0.010000	1.15287   	0.010000	0.287001  	0.010000	0.300777  	0.010000	0.300777  	0.010000	0.256289  	0.010000	0.0307121 	
0.015000	1.35353   	0.015000	0.354007  	0.015000	0.362151  	0.015000	0.362151  	0.015000	0.329931  	0.015000	0.024076  	
0.020000	1.51091   	0.020000	0.419742  	0.020000	0.42058   	0.020000	0.42058   	0.020000	0.399711  	0.020000	0.0200307 	
0.025000	1.68215   	0.025000	0.476982  	0.025000	0.477317  	0.025000	0.477317  	0.025000	0.459713  	0.025000	0.0172691 	
0.030000	1.82099   	0.030000	0.529134  	0.030000	0.529293  	0.030000	0.529293  	0.030000	0.513888  	0.030000	0.0152468 	
0.035000	1.93206   	0.035000	0.576489  	0.035000	0.577093  	0.035000	0.577093  	0.035000	0.562796  	0.035000	0.0136933 	
0.040000	2.01726   	0.040000	0.618974  	0.040000	0.620529  	0.040000	0.620529  	0.040000	0.606633  	0.040000	0.0123416 	
0.045000	2.07797   	0.045000	0.657075  	0.045000	0.659946  	0.045000	0.659946  	0.045000	0.645731  	0.045000	0.0113439 	
0.050000	2.11592   	0.050000	0.691039  	0.050000	0.695458  	0.050000	0.695458  	0.050000	0.680529  	0.050000	0.0105103 	
0.055000	2.2001    	0.055000	0.722491  	0.055000	0.727395  	0.055000	0.727395  	0.055000	0.712689  	0.055000	0.0098021 	
0.060000	2.2701    	0.060000	0.750813  	0.060000	0.75613   	0.060000	0.75613   	0.060000	0.741621  	0.060000	0.00919224	
0.070000	2.37207   	0.070000	0.799711  	0.070000	0.80548   	0.070000	0.80548   	0.070000	0.791517  	0.070000	0.00819336	
0.080000	2.48139   	0.080000	0.843316  	0.080000	0.846218  	0.080000	0.846218  	0.080000	0.835909  	0.080000	0.00740742	
0.090000	2.56018   	0.090000	0.881173  	0.090000	0.88048   	0.090000	0.88048   	0.090000	0.874401  	0.090000	0.00677116	
0.100000	2.61834   	0.100000	0.917118  	0.100000	0.909819  	0.100000	0.909819  	0.100000	0.910873  	0.100000	0.00624442	
