*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
47.000000	0.152542  	47.000000	0.127298  	47.000000	0.126926  	47.000000	0.126822  	47.000000	0.127243  	47.000000	5.56944e-05	
50.000000	0.145238  	50.000000	0.121358  	50.000000	0.121104  	50.000000	0.120991  	50.000000	0.121305  	50.000000	5.26667e-05	
55.000000	0.134715  	55.000000	0.112782  	55.000000	0.112708  	55.000000	0.112556  	55.000000	0.112734  	55.000000	4.83185e-05	
60.000000	0.12583   	60.000000	0.105527  	60.000000	0.105564  	60.000000	0.105403  	60.000000	0.105483  	60.000000	4.466e-05 	
65.000000	0.11822   	65.000000	0.0993066 	65.000000	0.0994117 	65.000000	0.0992558 	65.000000	0.099265  	65.000000	4.1537e-05	
70.000000	0.111625  	70.000000	0.0939114 	70.000000	0.094078  	70.000000	0.093912  	70.000000	0.0938726 	70.000000	3.88387e-05	
75.000000	0.105851  	75.000000	0.089186  	75.000000	0.0893943 	75.000000	0.0892216 	75.000000	0.0891495 	75.000000	3.64829e-05	
80.000000	0.10075   	80.000000	0.0850117 	80.000000	0.0852481 	80.000000	0.0850701 	80.000000	0.0849773 	80.000000	3.44074e-05	
85.000000	0.096208  	85.000000	0.0812964 	85.000000	0.0815504 	85.000000	0.0813681 	85.000000	0.0812638 	85.000000	3.25644e-05	
90.000000	0.0921368 	90.000000	0.0779676 	90.000000	0.0782191 	90.000000	0.0780456 	90.000000	0.0779367 	90.000000	3.09164e-05	
95.000000	0.088465  	95.000000	0.0749674 	95.000000	0.0752237 	95.000000	0.0750463 	95.000000	0.0749379 	95.000000	2.94336e-05	
100.000000	0.0851352 	100.000000	0.0722489 	100.000000	0.0725048 	100.000000	0.0723246 	100.000000	0.0722208 	100.000000	2.80921e-05	
105.000000	0.0821006 	105.000000	0.069774  	105.000000	0.0700266 	105.000000	0.0698432 	105.000000	0.0697471 	105.000000	2.68723e-05	
110.000000	0.0793229 	110.000000	0.067511  	110.000000	0.0677482 	110.000000	0.0675713 	110.000000	0.0674852 	110.000000	2.57581e-05	
115.000000	0.0767699 	115.000000	0.0654335 	115.000000	0.0656585 	115.000000	0.0654833 	115.000000	0.0654088 	115.000000	2.47363e-05	
120.000000	0.0744147 	120.000000	0.0635195 	120.000000	0.0637367 	120.000000	0.0635574 	120.000000	0.0634957 	120.000000	2.37956e-05	
125.000000	0.0722348 	125.000000	0.0617502 	125.000000	0.0619536 	125.000000	0.0617753 	125.000000	0.0617273 	125.000000	2.29266e-05	
130.000000	0.0702106 	130.000000	0.0601098 	130.000000	0.0602936 	130.000000	0.0601214 	130.000000	0.0600877 	130.000000	2.21214e-05	
135.000000	0.0683258 	135.000000	0.0585845 	135.000000	0.0587546 	135.000000	0.0585822 	135.000000	0.0585631 	135.000000	2.1373e-05	
140.000000	0.066566  	140.000000	0.0571625 	140.000000	0.0573215 	140.000000	0.0571461 	140.000000	0.0571418 	140.000000	2.06756e-05	
145.000000	0.0649188 	145.000000	0.0558337 	145.000000	0.0559775 	145.000000	0.0558031 	145.000000	0.0558136 	145.000000	2.00241e-05	
150.000000	0.0633736 	150.000000	0.054589  	150.000000	0.0547134 	150.000000	0.0545443 	150.000000	0.0545696 	150.000000	1.94139e-05	
155.000000	0.0611979 	155.000000	0.0534208 	155.000000	0.0535309 	155.000000	0.053362  	155.000000	0.053402  	155.000000	1.88414e-05	
160.000000	0.0599226 	160.000000	0.0523222 	160.000000	0.0524187 	160.000000	0.0522495 	160.000000	0.0523039 	160.000000	1.83029e-05	
165.000000	0.05872   	165.000000	0.051287  	165.000000	0.0513654 	165.000000	0.0512006 	165.000000	0.0512692 	165.000000	1.77956e-05	
170.000000	0.057584  	170.000000	0.05031   	170.000000	0.050373  	170.000000	0.0502102 	170.000000	0.0502926 	170.000000	1.73168e-05	
175.000000	0.0565091 	175.000000	0.0493863 	175.000000	0.0494379 	175.000000	0.0492735 	175.000000	0.0493694 	175.000000	1.6864e-05	
180.000000	0.0554904 	180.000000	0.0485117 	180.000000	0.0485522 	180.000000	0.0483862 	180.000000	0.0484953 	180.000000	1.64353e-05	
185.000000	0.0545236 	185.000000	0.0476824 	185.000000	0.0477092 	185.000000	0.0475444 	185.000000	0.0476663 	185.000000	1.60287e-05	
190.000000	0.0536047 	190.000000	0.0468949 	190.000000	0.0469058 	190.000000	0.0467449 	190.000000	0.0468792 	190.000000	1.56425e-05	
195.000000	0.0527303 	195.000000	0.0461461 	195.000000	0.046144  	195.000000	0.0459845 	195.000000	0.0461309 	195.000000	1.52752e-05	
200.000000	0.0518972 	200.000000	0.0454333 	200.000000	0.045421  	200.000000	0.0452604 	200.000000	0.0454184 	200.000000	1.49254e-05	
210.000000	0.0503434 	210.000000	0.0441058 	210.000000	0.044067  	210.000000	0.0439113 	210.000000	0.0440915 	210.000000	1.42736e-05	
220.000000	0.0489233 	220.000000	0.0428946 	220.000000	0.0428358 	220.000000	0.04268   	220.000000	0.0428809 	220.000000	1.36785e-05	
230.000000	0.0476202 	230.000000	0.0417851 	230.000000	0.0417037 	230.000000	0.0415518 	230.000000	0.041772  	230.000000	1.31328e-05	
240.000000	0.0464201 	240.000000	0.0407652 	240.000000	0.0406649 	240.000000	0.0405145 	240.000000	0.0407526 	240.000000	1.26306e-05	
250.000000	0.0453113 	250.000000	0.0398244 	250.000000	0.0397099 	250.000000	0.0395575 	250.000000	0.0398123 	250.000000	1.21668e-05	
260.000000	0.0442836 	260.000000	0.038954  	260.000000	0.0388222 	260.000000	0.0386721 	260.000000	0.0389423 	260.000000	1.17371e-05	
270.000000	0.0433285 	270.000000	0.0381464 	270.000000	0.0379976 	270.000000	0.0378506 	270.000000	0.0381351 	270.000000	1.13379e-05	
280.000000	0.0424385 	280.000000	0.0373951 	280.000000	0.0372342 	280.000000	0.0370864 	280.000000	0.0373841 	280.000000	1.09659e-05	
290.000000	0.0416072 	290.000000	0.0366945 	290.000000	0.0365182 	290.000000	0.0363739 	290.000000	0.0366839 	290.000000	1.06185e-05	
300.000000	0.040829  	300.000000	0.0360397 	300.000000	0.0358514 	300.000000	0.0357082 	300.000000	0.0360295 	300.000000	1.02932e-05	
310.000000	0.040099  	310.000000	0.0354265 	310.000000	0.0352281 	310.000000	0.0350848 	310.000000	0.0354165 	310.000000	9.98802e-06	
320.000000	0.0394129 	320.000000	0.034851  	320.000000	0.0346391 	320.000000	0.0344991 	320.000000	0.0348413 	320.000000	9.70107e-06	
330.000000	0.0387669 	330.000000	0.03431   	330.000000	0.034088  	330.000000	0.0339485 	330.000000	0.0343005 	330.000000	9.43075e-06	
340.000000	0.0381575 	340.000000	0.0338004 	340.000000	0.0335698 	340.000000	0.0334301 	340.000000	0.0337913 	340.000000	9.17566e-06	
350.000000	0.0375819 	350.000000	0.0333198 	350.000000	0.0330782 	350.000000	0.0329413 	350.000000	0.0333109 	350.000000	8.93451e-06	
360.000000	0.0370373 	360.000000	0.0328657 	360.000000	0.0326154 	360.000000	0.0324798 	360.000000	0.032857  	360.000000	8.70619e-06	
370.000000	0.0365214 	370.000000	0.0324362 	370.000000	0.0321796 	370.000000	0.0320432 	370.000000	0.0324277 	370.000000	8.48967e-06	
380.000000	0.0360319 	380.000000	0.0320292 	380.000000	0.0317647 	380.000000	0.0316299 	380.000000	0.0320209 	380.000000	8.28407e-06	
390.000000	0.035567  	390.000000	0.0316432 	390.000000	0.0313705 	390.000000	0.031238  	390.000000	0.0316351 	390.000000	8.08855e-06	
400.000000	0.0351249 	400.000000	0.0312766 	400.000000	0.0309985 	400.000000	0.030866  	400.000000	0.0312687 	400.000000	7.9024e-06	
410.000000	0.0347039 	410.000000	0.0309281 	410.000000	0.0306453 	410.000000	0.0305125 	410.000000	0.0309203 	410.000000	7.72494e-06	
420.000000	0.0343028 	420.000000	0.0305963 	420.000000	0.0303073 	420.000000	0.0301762 	420.000000	0.0305887 	420.000000	7.55557e-06	
430.000000	0.0339201 	430.000000	0.0302802 	430.000000	0.0299851 	430.000000	0.0298559 	430.000000	0.0302728 	430.000000	7.39375e-06	
440.000000	0.0335546 	440.000000	0.0299787 	440.000000	0.0296798 	440.000000	0.0295506 	440.000000	0.0299715 	440.000000	7.23896e-06	
450.000000	0.0332054 	450.000000	0.0296909 	450.000000	0.0293889 	450.000000	0.0292593 	450.000000	0.0296838 	450.000000	7.09077e-06	
460.000000	0.0328712 	460.000000	0.0294159 	460.000000	0.0291098 	460.000000	0.0289812 	460.000000	0.029409  	460.000000	6.94874e-06	
470.000000	0.0325514 	470.000000	0.0291529 	470.000000	0.0288422 	470.000000	0.0287154 	470.000000	0.0291461 	470.000000	6.81251e-06	
480.000000	0.0322449 	480.000000	0.0289013 	480.000000	0.028587  	480.000000	0.0284611 	480.000000	0.0288946 	480.000000	6.68171e-06	
490.000000	0.031951  	490.000000	0.0286602 	490.000000	0.028344  	490.000000	0.0282177 	490.000000	0.0286537 	490.000000	6.55603e-06	
500.000000	0.031669  	500.000000	0.0284292 	500.000000	0.028111  	500.000000	0.0279846 	500.000000	0.0284228 	500.000000	6.43516e-06	
520.000000	0.0311382 	520.000000	0.0279949 	520.000000	0.0276706 	520.000000	0.0275467 	520.000000	0.0279887 	520.000000	6.20679e-06	
540.000000	0.0306476 	540.000000	0.0275943 	540.000000	0.0272664 	540.000000	0.0271432 	540.000000	0.0275883 	540.000000	5.99464e-06	
560.000000	0.0301931 	560.000000	0.0272239 	560.000000	0.0268938 	560.000000	0.0267706 	560.000000	0.0272181 	560.000000	5.79703e-06	
580.000000	0.0297712 	580.000000	0.0268807 	580.000000	0.0265465 	580.000000	0.0264257 	580.000000	0.0268751 	580.000000	5.61248e-06	
600.000000	0.0293787 	600.000000	0.026562  	600.000000	0.026226  	600.000000	0.0261057 	600.000000	0.0265566 	600.000000	5.43973e-06	
620.000000	0.0290131 	620.000000	0.0262655 	620.000000	0.0259289 	620.000000	0.0258083 	620.000000	0.0262602 	620.000000	5.27768e-06	
640.000000	0.0286719 	640.000000	0.0259892 	640.000000	0.0256503 	640.000000	0.0255314 	640.000000	0.0259841 	640.000000	5.12534e-06	
660.000000	0.0283529 	660.000000	0.0257313 	660.000000	0.0253907 	660.000000	0.0252732 	660.000000	0.0257264 	660.000000	4.98185e-06	
680.000000	0.0280544 	680.000000	0.0254903 	680.000000	0.0251498 	680.000000	0.025032  	680.000000	0.0254854 	680.000000	4.84647e-06	
700.000000	0.0277747 	700.000000	0.0252647 	700.000000	0.024924  	700.000000	0.0248063 	700.000000	0.0252599 	700.000000	4.71851e-06	
720.000000	0.0275122 	720.000000	0.0250532 	720.000000	0.0247111 	720.000000	0.0245949 	720.000000	0.0250486 	720.000000	4.59736e-06	
740.000000	0.0272658 	740.000000	0.0248548 	740.000000	0.0245116 	740.000000	0.0243966 	740.000000	0.0248503 	740.000000	4.4825e-06	
760.000000	0.0270341 	760.000000	0.0246685 	760.000000	0.0243256 	760.000000	0.0242104 	760.000000	0.0246641 	760.000000	4.37345e-06	
780.000000	0.026816  	780.000000	0.0244933 	780.000000	0.0241507 	780.000000	0.0240354 	780.000000	0.024489  	780.000000	4.26976e-06	
800.000000	0.0266108 	800.000000	0.0243284 	800.000000	0.0239852 	800.000000	0.0238707 	800.000000	0.0243242 	800.000000	4.17104e-06	
820.000000	0.0264173 	820.000000	0.0241731 	820.000000	0.0238287 	820.000000	0.0237155 	820.000000	0.024169  	820.000000	4.07695e-06	
840.000000	0.0262349 	840.000000	0.0240267 	840.000000	0.0236816 	840.000000	0.0235691 	840.000000	0.0240228 	840.000000	3.98716e-06	
860.000000	0.0260629 	860.000000	0.0238887 	860.000000	0.0235436 	860.000000	0.023431  	860.000000	0.0238848 	860.000000	3.90138e-06	
880.000000	0.0259005 	880.000000	0.0237584 	880.000000	0.0234134 	880.000000	0.0233005 	880.000000	0.0237546 	880.000000	3.81934e-06	
900.000000	0.0257471 	900.000000	0.0236354 	900.000000	0.0232898 	900.000000	0.0231772 	900.000000	0.0236317 	900.000000	3.7408e-06	
920.000000	0.0256022 	920.000000	0.0235192 	920.000000	0.0231723 	920.000000	0.0230606 	920.000000	0.0235156 	920.000000	3.66554e-06	
940.000000	0.0254653 	940.000000	0.0234094 	940.000000	0.0230609 	940.000000	0.0229502 	940.000000	0.0234058 	940.000000	3.59336e-06	
960.000000	0.0253359 	960.000000	0.0233055 	960.000000	0.0229557 	960.000000	0.0228456 	960.000000	0.023302  	960.000000	3.52406e-06	
980.000000	0.0252136 	980.000000	0.0232073 	980.000000	0.0228566 	980.000000	0.0227464 	980.000000	0.0232039 	980.000000	3.45748e-06	
1000.000000	0.025098  	1000.000000	0.0231144 	1000.000000	0.0227628 	1000.000000	0.0226524 	1000.000000	0.023111  	1000.000000	3.39345e-06	
1020.000000	0.0249887 	1020.000000	0.0230265 	1020.000000	0.0226737 	1020.000000	0.0225632 	1020.000000	0.0230231 	1020.000000	3.33184e-06	
1040.000000	0.0248854 	1040.000000	0.0229432 	1040.000000	0.0225887 	1040.000000	0.0224786 	1040.000000	0.02294   	1040.000000	3.27251e-06	
1060.000000	0.0247877 	1060.000000	0.0228645 	1060.000000	0.0225077 	1060.000000	0.0223982 	1060.000000	0.0228613 	1060.000000	3.21532e-06	
1080.000000	0.0246953 	1080.000000	0.0227899 	1080.000000	0.0224305 	1080.000000	0.0223218 	1080.000000	0.0227867 	1080.000000	3.16017e-06	
1100.000000	0.0246081 	1100.000000	0.0227193 	1100.000000	0.0223573 	1100.000000	0.0222492 	1100.000000	0.0227162 	1100.000000	3.10694e-06	
1120.000000	0.0245257 	1120.000000	0.0226525 	1120.000000	0.022288  	1120.000000	0.0221801 	1120.000000	0.0226495 	1120.000000	3.05554e-06	
1140.000000	0.0244478 	1140.000000	0.0225893 	1140.000000	0.0222223 	1140.000000	0.0221144 	1140.000000	0.0225863 	1140.000000	3.00588e-06	
1160.000000	0.0243743 	1160.000000	0.0225295 	1160.000000	0.02216   	1160.000000	0.022052  	1160.000000	0.0225265 	1160.000000	2.95786e-06	
1180.000000	0.024305  	1180.000000	0.0224729 	1180.000000	0.0221007 	1180.000000	0.0219925 	1180.000000	0.02247   	1180.000000	2.9114e-06	
1200.000000	0.0242397 	1200.000000	0.0224193 	1200.000000	0.0220441 	1200.000000	0.0219359 	1200.000000	0.0224165 	1200.000000	2.86643e-06	
1220.000000	0.0241781 	1220.000000	0.0223687 	1220.000000	0.0219899 	1220.000000	0.021882  	1220.000000	0.0223659 	1220.000000	2.82288e-06	
1240.000000	0.0241202 	1240.000000	0.0223209 	1240.000000	0.0219381 	1240.000000	0.0218307 	1240.000000	0.0223181 	1240.000000	2.78067e-06	
1260.000000	0.0240657 	1260.000000	0.0222757 	1260.000000	0.0218887 	1260.000000	0.0217818 	1260.000000	0.022273  	1260.000000	2.73976e-06	
1280.000000	0.0240145 	1280.000000	0.0222331 	1280.000000	0.0218416 	1280.000000	0.0217352 	1280.000000	0.0222304 	1280.000000	2.70007e-06	
1300.000000	0.0239664 	1300.000000	0.0221929 	1300.000000	0.0217968 	1300.000000	0.0216909 	1300.000000	0.0221902 	1300.000000	2.66156e-06	
1320.000000	0.0239214 	1320.000000	0.022155  	1320.000000	0.0217543 	1320.000000	0.0216486 	1320.000000	0.0221523 	1320.000000	2.62417e-06	
1340.000000	0.0238793 	1340.000000	0.0221193 	1340.000000	0.021714  	1340.000000	0.0216083 	1340.000000	0.0221167 	1340.000000	2.58785e-06	
1360.000000	0.0238399 	1360.000000	0.0220857 	1360.000000	0.0216756 	1360.000000	0.0215699 	1360.000000	0.0220831 	1360.000000	2.55255e-06	
1380.000000	0.0238033 	1380.000000	0.0220541 	1380.000000	0.0216392 	1380.000000	0.0215333 	1380.000000	0.0220516 	1380.000000	2.51824e-06	
1400.000000	0.0237692 	1400.000000	0.0220245 	1400.000000	0.0216044 	1400.000000	0.0214985 	1400.000000	0.022022  	1400.000000	2.48488e-06	
1420.000000	0.0237375 	1420.000000	0.0219967 	1420.000000	0.0215712 	1420.000000	0.0214652 	1420.000000	0.0219942 	1420.000000	2.45241e-06	
1440.000000	0.0237082 	1440.000000	0.0219707 	1440.000000	0.0215395 	1440.000000	0.0214336 	1440.000000	0.0219682 	1440.000000	2.42082e-06	
