*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
470.000000	229065    	470.000000	226211    	470.000000	226398    	470.000000	227289    	470.000000	1202.39   	470.000000	579.263   	470.000000	1014.27   	470.000000	843.978   	470.000000	1146.32   	
480.000000	236605    	480.000000	233633    	480.000000	233846    	480.000000	234771    	480.000000	1236.49   	480.000000	596.649   	480.000000	1043.91   	480.000000	869.359   	480.000000	1182.14   	
490.000000	244211    	490.000000	241117    	490.000000	241356    	490.000000	242316    	490.000000	1270.62   	490.000000	614.133   	490.000000	1073.61   	490.000000	894.854   	490.000000	1218.15   	
500.000000	251882    	500.000000	248662    	500.000000	248926    	500.000000	249922    	500.000000	1304.77   	500.000000	631.708   	500.000000	1103.38   	500.000000	920.456   	500.000000	1254.36   	
520.000000	267409    	520.000000	263926    	520.000000	264241    	520.000000	265309    	520.000000	1373.11   	520.000000	667.107   	520.000000	1163.1    	520.000000	971.962   	520.000000	1327.31   	
540.000000	283177    	540.000000	279415    	540.000000	279779    	540.000000	280920    	540.000000	1441.48   	540.000000	702.821   	540.000000	1223.01   	540.000000	1023.83   	540.000000	1400.91   	
560.000000	299173    	560.000000	295116    	560.000000	295527    	560.000000	296744    	560.000000	1509.81   	560.000000	738.852   	560.000000	1283.05   	560.000000	1076.03   	560.000000	1475.11   	
580.000000	315387    	580.000000	311020    	580.000000	311476    	580.000000	312769    	580.000000	1578.05   	580.000000	775.174   	580.000000	1343.19   	580.000000	1128.5    	580.000000	1549.84   	
600.000000	331809    	600.000000	327116    	600.000000	327614    	600.000000	328985    	600.000000	1646.19   	600.000000	811.752   	600.000000	1403.4    	600.000000	1181.23   	600.000000	1625.05   	
620.000000	348429    	620.000000	343395    	620.000000	343933    	620.000000	345382    	620.000000	1714.16   	620.000000	848.568   	620.000000	1463.62   	620.000000	1234.17   	620.000000	1700.69   	
640.000000	365240    	640.000000	359848    	640.000000	360422    	640.000000	361952    	640.000000	1781.94   	640.000000	885.618   	640.000000	1523.83   	640.000000	1287.3    	640.000000	1776.71   	
660.000000	382230    	660.000000	376467    	660.000000	377074    	660.000000	378684    	660.000000	1849.51   	660.000000	922.892   	660.000000	1584      	660.000000	1340.59   	660.000000	1853.08   	
680.000000	399394    	680.000000	393244    	680.000000	393880    	680.000000	395572    	680.000000	1916.84   	680.000000	960.374   	680.000000	1644.1    	680.000000	1394.01   	680.000000	1929.74   	
700.000000	416723    	700.000000	410170    	700.000000	410832    	700.000000	412608    	700.000000	1983.89   	700.000000	998.051   	700.000000	1704.11   	700.000000	1447.53   	700.000000	2006.65   	
720.000000	434209    	720.000000	427241    	720.000000	427924    	720.000000	429784    	720.000000	2050.65   	720.000000	1035.92   	720.000000	1764.01   	720.000000	1501.14   	720.000000	2083.79   	
740.000000	451846    	740.000000	444448    	740.000000	445148    	740.000000	447093    	740.000000	2117.12   	740.000000	1073.97   	740.000000	1823.77   	740.000000	1554.82   	740.000000	2161.13   	
760.000000	469626    	760.000000	461785    	760.000000	462499    	760.000000	464529    	760.000000	2183.26   	760.000000	1112.2    	760.000000	1883.38   	760.000000	1608.54   	760.000000	2238.62   	
780.000000	487543    	780.000000	479246    	780.000000	479969    	780.000000	482085    	780.000000	2249.06   	780.000000	1150.58   	780.000000	1942.81   	780.000000	1662.29   	780.000000	2316.24   	
800.000000	505591    	800.000000	496825    	800.000000	497552    	800.000000	499756    	800.000000	2314.51   	800.000000	1189.13   	800.000000	2002.06   	800.000000	1716.04   	800.000000	2393.96   	
820.000000	523765    	820.000000	514518    	820.000000	515245    	820.000000	517537    	820.000000	2379.6    	820.000000	1227.83   	820.000000	2061.11   	820.000000	1769.79   	820.000000	2471.76   	
840.000000	542057    	840.000000	532318    	840.000000	533041    	840.000000	535421    	840.000000	2444.33   	840.000000	1266.68   	840.000000	2119.96   	840.000000	1823.52   	840.000000	2549.62   	
860.000000	560463    	860.000000	550220    	860.000000	550936    	860.000000	553405    	860.000000	2508.67   	860.000000	1305.64   	860.000000	2178.58   	860.000000	1877.22   	860.000000	2627.51   	
880.000000	578978    	880.000000	568221    	880.000000	568924    	880.000000	571482    	880.000000	2572.63   	880.000000	1344.72   	880.000000	2236.96   	880.000000	1930.86   	880.000000	2705.41   	
900.000000	597597    	900.000000	586315    	900.000000	587001    	900.000000	589650    	900.000000	2636.19   	900.000000	1383.9    	900.000000	2295.11   	900.000000	1984.45   	900.000000	2783.29   	
920.000000	616314    	920.000000	604499    	920.000000	605162    	920.000000	607903    	920.000000	2699.36   	920.000000	1423.21   	920.000000	2353      	920.000000	2037.97   	920.000000	2861.15   	
940.000000	635125    	940.000000	622767    	940.000000	623406    	940.000000	626237    	940.000000	2762.13   	940.000000	1462.64   	940.000000	2410.64   	940.000000	2091.41   	940.000000	2938.98   	
960.000000	654026    	960.000000	641116    	960.000000	641726    	960.000000	644649    	960.000000	2824.5    	960.000000	1502.18   	960.000000	2468.02   	960.000000	2144.77   	960.000000	3016.74   	
980.000000	673013    	980.000000	659543    	980.000000	660120    	980.000000	663135    	980.000000	2886.46   	980.000000	1541.84   	980.000000	2525.14   	980.000000	2198.02   	980.000000	3094.43   	
1000.000000	692080    	1000.000000	678044    	1000.000000	678584    	1000.000000	681691    	1000.000000	2948.01   	1000.000000	1581.58   	1000.000000	2581.97   	1000.000000	2251.17   	1000.000000	3172.04   	
1020.000000	711225    	1020.000000	696614    	1020.000000	697114    	1020.000000	700315    	1020.000000	3009.14   	1020.000000	1621.4    	1020.000000	2638.53   	1020.000000	2304.21   	1020.000000	3249.54   	
1040.000000	730444    	1040.000000	715252    	1040.000000	715707    	1040.000000	719002    	1040.000000	3069.87   	1040.000000	1661.31   	1040.000000	2694.81   	1040.000000	2357.13   	1040.000000	3326.92   	
1060.000000	749732    	1060.000000	733954    	1060.000000	734361    	1060.000000	737750    	1060.000000	3130.18   	1060.000000	1701.29   	1060.000000	2750.8    	1060.000000	2409.92   	1060.000000	3404.19   	
1080.000000	769086    	1080.000000	752716    	1080.000000	753073    	1080.000000	756556    	1080.000000	3190.09   	1080.000000	1741.35   	1080.000000	2806.51   	1080.000000	2462.58   	1080.000000	3481.33   	
1100.000000	788504    	1100.000000	771536    	1100.000000	771840    	1100.000000	775417    	1100.000000	3249.58   	1100.000000	1781.5    	1100.000000	2861.93   	1100.000000	2515.1    	1100.000000	3558.32   	
1120.000000	807980    	1120.000000	790411    	1120.000000	790660    	1120.000000	794331    	1120.000000	3308.68   	1120.000000	1821.72   	1120.000000	2917.05   	1120.000000	2567.48   	1120.000000	3635.16   	
1140.000000	827514    	1140.000000	809339    	1140.000000	809529    	1140.000000	813295    	1140.000000	3367.36   	1140.000000	1862.04   	1140.000000	2971.89   	1140.000000	2619.72   	1140.000000	3711.85   	
1160.000000	847101    	1160.000000	828316    	1160.000000	828446    	1160.000000	832307    	1160.000000	3425.63   	1160.000000	1902.44   	1160.000000	3026.43   	1160.000000	2671.8    	1160.000000	3788.36   	
1180.000000	866738    	1180.000000	847341    	1180.000000	847407    	1180.000000	851364    	1180.000000	3483.49   	1180.000000	1942.92   	1180.000000	3080.67   	1180.000000	2723.73   	1180.000000	3864.69   	
1200.000000	886422    	1200.000000	866411    	1200.000000	866411    	1200.000000	870464    	1200.000000	3540.95   	1200.000000	1983.48   	1200.000000	3134.62   	1200.000000	2775.49   	1200.000000	3940.85   	
1220.000000	906152    	1220.000000	885523    	1220.000000	885456    	1220.000000	889606    	1220.000000	3598.01   	1220.000000	2024.12   	1220.000000	3188.27   	1220.000000	2827.1    	1220.000000	4016.81   	
1240.000000	925924    	1240.000000	904677    	1240.000000	904540    	1240.000000	908787    	1240.000000	3654.67   	1240.000000	2064.83   	1240.000000	3241.63   	1240.000000	2878.53   	1240.000000	4092.58   	
1260.000000	945735    	1260.000000	923868    	1260.000000	923662    	1260.000000	928005    	1260.000000	3710.94   	1260.000000	2105.61   	1260.000000	3294.69   	1260.000000	2929.81   	1260.000000	4168.15   	
1280.000000	965583    	1280.000000	943096    	1280.000000	942819    	1280.000000	947258    	1280.000000	3766.82   	1280.000000	2146.45   	1280.000000	3347.46   	1280.000000	2980.91   	1280.000000	4243.52   	
1300.000000	985467    	1300.000000	962358    	1300.000000	962010    	1300.000000	966545    	1300.000000	3822.31   	1300.000000	2187.35   	1300.000000	3399.94   	1300.000000	3031.84   	1300.000000	4318.69   	
1320.000000	1.00538e+06	1320.000000	981653    	1320.000000	981233    	1320.000000	985865    	1320.000000	3877.41   	1320.000000	2228.3    	1320.000000	3452.12   	1320.000000	3082.59   	1320.000000	4393.64   	
1340.000000	1.02533e+06	1340.000000	1.00098e+06	1340.000000	1.00049e+06	1340.000000	1.00521e+06	1340.000000	3932.14   	1340.000000	2269.32   	1340.000000	3504.01   	1340.000000	3133.17   	1340.000000	4468.37   	
1360.000000	1.0453e+06	1360.000000	1.02033e+06	1360.000000	1.01977e+06	1360.000000	1.02459e+06	1360.000000	3986.48   	1360.000000	2310.39   	1360.000000	3555.6    	1360.000000	3183.57   	1360.000000	4542.88   	
1380.000000	1.0653e+06	1380.000000	1.03971e+06	1380.000000	1.03908e+06	1380.000000	1.044e+06 	1380.000000	4040.44   	1380.000000	2351.52   	1380.000000	3606.91   	1380.000000	3233.79   	1380.000000	4617.17   	
1400.000000	1.08533e+06	1400.000000	1.05912e+06	1400.000000	1.05841e+06	1400.000000	1.06343e+06	1400.000000	4094.02   	1400.000000	2392.7    	1400.000000	3657.92   	1400.000000	3283.83   	1400.000000	4691.22   	
1420.000000	1.10537e+06	1420.000000	1.07855e+06	1420.000000	1.07777e+06	1420.000000	1.08289e+06	1420.000000	4147.24   	1420.000000	2433.93   	1420.000000	3708.65   	1420.000000	3333.68   	1420.000000	4765.05   	
1440.000000	1.12544e+06	1440.000000	1.09801e+06	1440.000000	1.09715e+06	1440.000000	1.10237e+06	1440.000000	4200.08   	1440.000000	2475.23   	1440.000000	3759.09   	1440.000000	3383.35   	1440.000000	4838.65   	
1460.000000	1.14552e+06	1460.000000	1.11748e+06	1460.000000	1.11656e+06	1460.000000	1.12187e+06	1460.000000	4252.57   	1460.000000	2516.57   	1460.000000	3809.24   	1460.000000	3432.84   	1460.000000	4912.01   	
1480.000000	1.16562e+06	1480.000000	1.13698e+06	1480.000000	1.13598e+06	1480.000000	1.14139e+06	1480.000000	4304.69   	1480.000000	2557.98   	1480.000000	3859.11   	1480.000000	3482.14   	1480.000000	4985.13   	
1500.000000	1.18574e+06	1500.000000	1.15649e+06	1500.000000	1.15543e+06	1500.000000	1.16094e+06	1500.000000	4356.46   	1500.000000	2599.44   	1500.000000	3908.71   	1500.000000	3531.25   	1500.000000	5058.02   	
1520.000000	1.20587e+06	1520.000000	1.17602e+06	1520.000000	1.17489e+06	1520.000000	1.1805e+06	1520.000000	4407.88   	1520.000000	2640.95   	1520.000000	3958.02   	1520.000000	3580.18   	1520.000000	5130.67   	
1540.000000	1.22601e+06	1540.000000	1.19557e+06	1540.000000	1.19437e+06	1540.000000	1.20008e+06	1540.000000	4458.96   	1540.000000	2682.52   	1540.000000	4007.05   	1540.000000	3628.93   	1540.000000	5203.08   	
1560.000000	1.24616e+06	1560.000000	1.21513e+06	1560.000000	1.21387e+06	1560.000000	1.21967e+06	1560.000000	4509.69   	1560.000000	2724.15   	1560.000000	4055.81   	1560.000000	3677.49   	1560.000000	5275.24   	
1580.000000	1.26632e+06	1580.000000	1.23471e+06	1580.000000	1.23338e+06	1580.000000	1.23929e+06	1580.000000	4560.08   	1580.000000	2765.82   	1580.000000	4104.3    	1580.000000	3725.86   	1580.000000	5347.17   	
1600.000000	1.28648e+06	1600.000000	1.25429e+06	1600.000000	1.25291e+06	1600.000000	1.25891e+06	1600.000000	4610.13   	1600.000000	2807.54   	1600.000000	4152.51   	1600.000000	3774.04   	1600.000000	5418.85   	
1620.000000	1.30666e+06	1620.000000	1.27389e+06	1620.000000	1.27246e+06	1620.000000	1.27855e+06	1620.000000	4659.85   	1620.000000	2849.3    	1620.000000	4200.46   	1620.000000	3822.04   	1620.000000	5490.28   	
1640.000000	1.32683e+06	1640.000000	1.2935e+06	1640.000000	1.29201e+06	1640.000000	1.29821e+06	1640.000000	4709.24   	1640.000000	2891.11   	1640.000000	4248.13   	1640.000000	3869.85   	1640.000000	5561.47   	
1660.000000	1.34701e+06	1660.000000	1.31312e+06	1660.000000	1.31158e+06	1660.000000	1.31787e+06	1660.000000	4758.3    	1660.000000	2932.96   	1660.000000	4295.55   	1660.000000	3917.47   	1660.000000	5632.41   	
1680.000000	1.36719e+06	1680.000000	1.33274e+06	1680.000000	1.33116e+06	1680.000000	1.33755e+06	1680.000000	4807.04   	1680.000000	2974.84   	1680.000000	4342.69   	1680.000000	3964.91   	1680.000000	5703.11   	
1700.000000	1.38737e+06	1700.000000	1.35238e+06	1700.000000	1.35075e+06	1700.000000	1.35724e+06	1700.000000	4855.46   	1700.000000	3016.77   	1700.000000	4389.58   	1700.000000	4012.15   	1700.000000	5773.55   	
1750.000000	1.43782e+06	1750.000000	1.40148e+06	1750.000000	1.39977e+06	1750.000000	1.4065e+06	1750.000000	4975.12   	1750.000000	3121.75   	1750.000000	4505.66   	1750.000000	4129.46   	1750.000000	5948.58   	
1800.000000	1.48825e+06	1800.000000	1.45061e+06	1800.000000	1.44884e+06	1800.000000	1.45582e+06	1800.000000	5092.86   	1800.000000	3226.98   	1800.000000	4620.16   	1800.000000	4245.6    	1800.000000	6122.06   	
1850.000000	1.53864e+06	1850.000000	1.49976e+06	1850.000000	1.49795e+06	1850.000000	1.50518e+06	1850.000000	5208.74   	1850.000000	3332.48   	1850.000000	4733.1    	1850.000000	4360.6    	1850.000000	6294      	
1900.000000	1.58897e+06	1900.000000	1.54891e+06	1900.000000	1.5471e+06	1900.000000	1.55457e+06	1900.000000	5322.81   	1900.000000	3438.26   	1900.000000	4844.54   	1900.000000	4474.46   	1900.000000	6464.39   	
1950.000000	1.63923e+06	1950.000000	1.59804e+06	1950.000000	1.59627e+06	1950.000000	1.60399e+06	1950.000000	5435.12   	1950.000000	3544.33   	1950.000000	4954.49   	1950.000000	4587.19   	1950.000000	6633.27   	
2000.000000	1.68942e+06	2000.000000	1.64716e+06	2000.000000	1.64546e+06	2000.000000	1.65342e+06	2000.000000	5545.73   	2000.000000	3650.69   	2000.000000	5062.99   	2000.000000	4698.8    	2000.000000	6800.62   	
2100.000000	1.7895e+06	2100.000000	1.7453e+06	2100.000000	1.74387e+06	2100.000000	1.75232e+06	2100.000000	5762.03   	2100.000000	3864.29   	2100.000000	5275.8    	2100.000000	4918.74   	2100.000000	7130.83   	
2200.000000	1.88912e+06	2200.000000	1.84326e+06	2200.000000	1.84229e+06	2200.000000	1.85122e+06	2200.000000	5972.05   	2200.000000	4079.03   	2200.000000	5483.22   	2200.000000	5134.38   	2200.000000	7455.12   	
2300.000000	1.98822e+06	2300.000000	1.94098e+06	2300.000000	1.94068e+06	2300.000000	1.95009e+06	2300.000000	6176.14   	2300.000000	4294.85   	2300.000000	5685.5    	2300.000000	5345.84   	2300.000000	7773.64   	
2400.000000	2.08672e+06	2400.000000	2.03842e+06	2400.000000	2.039e+06 	2400.000000	2.0489e+06	2400.000000	6374.62   	2400.000000	4511.72   	2400.000000	5882.88   	2400.000000	5553.25   	2400.000000	8086.5    	
2500.000000	2.18458e+06	2500.000000	2.13554e+06	2500.000000	2.13723e+06	2500.000000	2.14761e+06	2500.000000	6567.82   	2500.000000	4729.61   	2500.000000	6075.6    	2500.000000	5756.72   	2500.000000	8393.88   	
2600.000000	2.28174e+06	2600.000000	2.2323e+06	2600.000000	2.23534e+06	2600.000000	2.2462e+06	2600.000000	6755.96   	2600.000000	4948.44   	2600.000000	6263.86   	2600.000000	5956.37   	2600.000000	8695.89   	
2700.000000	2.37817e+06	2700.000000	2.32866e+06	2700.000000	2.33332e+06	2700.000000	2.34465e+06	2700.000000	6939.29   	2700.000000	5168.17   	2700.000000	6447.87   	2700.000000	6152.32   	2700.000000	8992.68   	
2800.000000	2.47385e+06	2800.000000	2.42461e+06	2800.000000	2.43114e+06	2800.000000	2.44294e+06	2800.000000	7118.08   	2800.000000	5388.81   	2800.000000	6627.81   	2800.000000	6344.69   	2800.000000	9284.41   	
2900.000000	2.56873e+06	2900.000000	2.52012e+06	2900.000000	2.52879e+06	2900.000000	2.54106e+06	2900.000000	7292.55   	2900.000000	5610.36   	2900.000000	6803.87   	2900.000000	6533.6    	2900.000000	9571.22   	
3000.000000	2.6628e+06	3000.000000	2.61518e+06	3000.000000	2.62627e+06	3000.000000	2.63901e+06	3000.000000	7462.92   	3000.000000	5832.83   	3000.000000	6976.24   	3000.000000	6719.17   	3000.000000	9853.28   	
3200.000000	2.84844e+06	3200.000000	2.80386e+06	3200.000000	2.82068e+06	3200.000000	2.83434e+06	3200.000000	7792.19   	3200.000000	6280.53   	3200.000000	7310.54   	3200.000000	7080.73   	3200.000000	10403.7   	
3400.000000	3.03066e+06	3400.000000	2.99055e+06	3400.000000	3.01432e+06	3400.000000	3.02889e+06	3400.000000	8107.34   	3400.000000	6731.99   	3400.000000	7631.94   	3400.000000	7430.24   	3400.000000	10936.9   	
3600.000000	3.20938e+06	3600.000000	3.17518e+06	3600.000000	3.20716e+06	3600.000000	3.22263e+06	3600.000000	8409.64   	3600.000000	7187.25   	3600.000000	7941.52   	3600.000000	7768.51   	3600.000000	11453.9   	
3800.000000	3.38459e+06	3800.000000	3.35771e+06	3800.000000	3.39919e+06	3800.000000	3.41555e+06	3800.000000	8700.22   	3800.000000	7646.35   	3800.000000	8240.25   	3800.000000	8096.28   	3800.000000	11955.7   	
4000.000000	3.55629e+06	4000.000000	3.53812e+06	4000.000000	3.59041e+06	4000.000000	3.60764e+06	4000.000000	8980.04   	4000.000000	8109.31   	4000.000000	8529.01   	4000.000000	8414.23   	4000.000000	12443.2   	
4200.000000	3.72448e+06	4200.000000	3.71639e+06	4200.000000	3.78081e+06	4200.000000	3.79892e+06	4200.000000	9249.98   	4200.000000	8576.14   	4200.000000	8808.57   	4200.000000	8722.99   	4200.000000	12917.4   	
4400.000000	3.8892e+06	4400.000000	3.89252e+06	4400.000000	3.97041e+06	4400.000000	3.98938e+06	4400.000000	9510.8    	4400.000000	9046.82   	4400.000000	9079.63   	4400.000000	9023.14   	4400.000000	13379     	
4600.000000	4.05051e+06	4600.000000	4.06652e+06	4600.000000	4.15922e+06	4600.000000	4.17904e+06	4600.000000	9763.18   	4600.000000	9521.32   	4600.000000	9342.81   	4600.000000	9315.21   	4600.000000	13828.8   	
4800.000000	4.20845e+06	4800.000000	4.23841e+06	4800.000000	4.34724e+06	4800.000000	4.36791e+06	4800.000000	10007.7   	4800.000000	9999.61   	4800.000000	9598.7    	4800.000000	9599.69   	4800.000000	14267.5   	
5000.000000	4.36308e+06	5000.000000	4.4082e+06	5000.000000	4.5345e+06	5000.000000	4.55602e+06	5000.000000	10245     	5000.000000	10481.7   	5000.000000	9847.79   	5000.000000	9877.04   	5000.000000	14695.7   	
5250.000000	4.55183e+06	5250.000000	4.61754e+06	5250.000000	4.76753e+06	5250.000000	4.79009e+06	5250.000000	10532.2   	5250.000000	11089.4   	5250.000000	10150.3   	5250.000000	10214.3   	5250.000000	15217     	
5500.000000	4.73565e+06	5500.000000	4.8237e+06	5500.000000	4.99942e+06	5500.000000	5.02301e+06	5500.000000	10809.6   	5500.000000	11703     	5500.000000	10443.8   	5500.000000	10541.9   	5500.000000	15724     	
6000.000000	5.08911e+06	6000.000000	5.22674e+06	6000.000000	5.45994e+06	6000.000000	5.48556e+06	6000.000000	11338.1   	6000.000000	12947     	6000.000000	11006.3   	6000.000000	11170.3   	6000.000000	16698.4   	
6500.000000	5.42459e+06	6500.000000	5.61785e+06	6500.000000	5.91634e+06	6500.000000	5.94394e+06	6500.000000	11835.7   	6500.000000	14213.3   	6500.000000	11540.5   	6500.000000	11767     	6500.000000	17625.8   	
7000.000000	5.74326e+06	7000.000000	5.99758e+06	7000.000000	6.36886e+06	7000.000000	6.39842e+06	7000.000000	12306.6   	7000.000000	15501.3   	7000.000000	12050.1   	7000.000000	12336     	7000.000000	18511.6   	
7500.000000	6.04621e+06	7500.000000	6.36646e+06	7500.000000	6.81777e+06	7500.000000	6.84924e+06	7500.000000	12753.8   	7500.000000	16810.6   	7500.000000	12538.7   	7500.000000	12880.4   	7500.000000	19360.7   	
8000.000000	6.33446e+06	8000.000000	6.72504e+06	8000.000000	7.26327e+06	8000.000000	7.29663e+06	8000.000000	13180.3   	8000.000000	18140.9   	8000.000000	13008.9   	8000.000000	13403.1   	8000.000000	20177.2   	
8500.000000	6.60901e+06	8500.000000	7.07381e+06	8500.000000	7.70559e+06	8500.000000	7.7408e+06	8500.000000	13588.3   	8500.000000	19491.7   	8500.000000	13462.9   	8500.000000	13906.4   	8500.000000	20964.4   	
9000.000000	6.87075e+06	9000.000000	7.41328e+06	9000.000000	8.1449e+06	9000.000000	8.18194e+06	9000.000000	13979.7   	9000.000000	20861.8   	9000.000000	13902.8   	9000.000000	14392.4   	9000.000000	21725.5   	
9500.000000	7.12052e+06	9500.000000	7.74389e+06	9500.000000	8.5814e+06	9500.000000	8.62022e+06	9500.000000	14356.1   	9500.000000	22250.9   	9500.000000	14330.1   	9500.000000	14862.8   	9500.000000	22462.9   	
10000.000000	7.3591e+06	10000.000000	8.06608e+06	10000.000000	9.01524e+06	10000.000000	9.0558e+06	10000.000000	14718.9   	10000.000000	23659.1   	10000.000000	14746.3   	10000.000000	15319.1   	10000.000000	23178.9   	
11000.000000	7.80547e+06	11000.000000	8.68679e+06	11000.000000	9.87547e+06	11000.000000	9.91945e+06	11000.000000	15408.4   	11000.000000	26532.2   	11000.000000	15549.7   	11000.000000	16194.7   	11000.000000	24554.6   	
12000.000000	8.21495e+06	12000.000000	9.27837e+06	12000.000000	1.07266e+07	12000.000000	1.07739e+07	12000.000000	16055.9   	12000.000000	29477     	12000.000000	16320.9   	12000.000000	17027.9   	12000.000000	25865.5   	
13000.000000	8.59186e+06	13000.000000	9.84341e+06	13000.000000	1.15694e+07	13000.000000	1.162e+07 	13000.000000	16667.6   	13000.000000	32490.4   	13000.000000	17065.7   	13000.000000	17825.6   	13000.000000	27122     	
14000.000000	8.9399e+06	14000.000000	1.03842e+07	14000.000000	1.24048e+07	14000.000000	1.24586e+07	14000.000000	17248.2   	14000.000000	35572.1   	14000.000000	17788.6   	14000.000000	18593.3   	14000.000000	28332.3   	
15000.000000	9.26222e+06	15000.000000	1.09027e+07	15000.000000	1.32333e+07	15000.000000	1.32902e+07	15000.000000	17801.6   	15000.000000	38722.1   	15000.000000	18493.3   	15000.000000	19335.4   	15000.000000	29503.2   	
16000.000000	9.56155e+06	16000.000000	1.14008e+07	16000.000000	1.40555e+07	16000.000000	1.41154e+07	16000.000000	18331.1   	16000.000000	41938.3   	16000.000000	19182.4   	16000.000000	20055.3   	16000.000000	30640.1   	
17000.000000	9.84025e+06	17000.000000	1.188e+07 	17000.000000	1.48719e+07	17000.000000	1.49348e+07	17000.000000	18839.1   	17000.000000	45216.5   	17000.000000	19858.2   	17000.000000	20756.1   	17000.000000	31747.3   	
18000.000000	1.01003e+07	18000.000000	1.23417e+07	18000.000000	1.56828e+07	18000.000000	1.57486e+07	18000.000000	19328     	18000.000000	48552.7   	18000.000000	20522.4   	18000.000000	21440.1   	18000.000000	32828.6   	
19000.000000	1.03436e+07	19000.000000	1.27872e+07	19000.000000	1.64887e+07	19000.000000	1.65573e+07	19000.000000	19799.5   	19000.000000	51943.3   	19000.000000	21176.4   	19000.000000	22109.3   	19000.000000	33887.1   	
20000.000000	1.05717e+07	20000.000000	1.32176e+07	20000.000000	1.72898e+07	20000.000000	1.73612e+07	20000.000000	20255.1   	20000.000000	55385.1   	20000.000000	21821.3   	20000.000000	22765.4   	20000.000000	34925.3   	
21000.000000	1.07858e+07	21000.000000	1.36339e+07	21000.000000	1.80865e+07	21000.000000	1.81606e+07	21000.000000	20696.3   	21000.000000	58876.4   	21000.000000	22457.9   	21000.000000	23409.7   	21000.000000	35945.4   	
22000.000000	1.09873e+07	22000.000000	1.4037e+07	22000.000000	1.8879e+07	22000.000000	1.89558e+07	22000.000000	21124.3   	22000.000000	62419.5   	22000.000000	23087.2   	22000.000000	24043.5   	22000.000000	36949.2   	
23000.000000	1.11772e+07	23000.000000	1.44278e+07	23000.000000	1.96676e+07	23000.000000	1.9747e+07	23000.000000	21540.1   	23000.000000	66015     	23000.000000	23709.5   	23000.000000	24667.6   	23000.000000	37938.4   	
24000.000000	1.13565e+07	24000.000000	1.4807e+07	24000.000000	2.04525e+07	24000.000000	2.05344e+07	24000.000000	21944.6   	24000.000000	69659.9   	24000.000000	24325.5   	24000.000000	25283.1   	24000.000000	38914.1   	
25000.000000	1.1526e+07	25000.000000	1.51753e+07	25000.000000	2.12338e+07	25000.000000	2.13183e+07	25000.000000	22338.6   	25000.000000	73353.4   	25000.000000	24935.5   	25000.000000	25890.5   	25000.000000	39877.6   	
26000.000000	1.16864e+07	26000.000000	1.55333e+07	26000.000000	2.20118e+07	26000.000000	2.20987e+07	26000.000000	22722.9   	26000.000000	77095.4   	26000.000000	25539.9   	26000.000000	26490.5   	26000.000000	40829.9   	
27000.000000	1.18386e+07	27000.000000	1.58816e+07	27000.000000	2.27866e+07	27000.000000	2.28759e+07	27000.000000	23098     	27000.000000	80884.3   	27000.000000	26138.9   	27000.000000	27083.7   	27000.000000	41771.9   	
28000.000000	1.1983e+07	28000.000000	1.62207e+07	28000.000000	2.35584e+07	28000.000000	2.36501e+07	28000.000000	23464.7   	28000.000000	84718.9   	28000.000000	26732.7   	28000.000000	27670.5   	28000.000000	42704.2   	
29000.000000	1.21203e+07	29000.000000	1.65511e+07	29000.000000	2.43272e+07	29000.000000	2.44213e+07	29000.000000	23823.3   	29000.000000	88598.1   	29000.000000	27321.7   	29000.000000	28251.4   	29000.000000	43627.5   	
30000.000000	1.22509e+07	30000.000000	1.68733e+07	30000.000000	2.50934e+07	30000.000000	2.51896e+07	30000.000000	24174.4   	30000.000000	92521.5   	30000.000000	27905.8   	30000.000000	28826.6   	30000.000000	44542.3   	
32000.000000	1.2494e+07	32000.000000	1.74945e+07	32000.000000	2.66178e+07	32000.000000	2.67184e+07	32000.000000	24855.7   	32000.000000	100497    	32000.000000	29060.2   	32000.000000	29961.3   	32000.000000	46348.6   	
34000.000000	1.27155e+07	34000.000000	1.80873e+07	34000.000000	2.81325e+07	34000.000000	2.82372e+07	34000.000000	25511.6   	34000.000000	108636    	34000.000000	30196.8   	34000.000000	31076.6   	34000.000000	48126.1   	
36000.000000	1.29181e+07	36000.000000	1.86542e+07	36000.000000	2.96382e+07	36000.000000	2.97469e+07	36000.000000	26144.5   	36000.000000	116932    	36000.000000	31316.2   	36000.000000	32174.1   	36000.000000	49877.3   	
38000.000000	1.3104e+07	38000.000000	1.91975e+07	38000.000000	3.11356e+07	38000.000000	3.12479e+07	38000.000000	26756.6   	38000.000000	125378    	38000.000000	32418.9   	38000.000000	33254.9   	38000.000000	51604.2   	
