*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	0.260061  	0.001000	0.0764405 	0.001000	0.0781203 	0.001000	0.0781203 	0.001000	0.0380467 	0.001000	0.0383938 	
0.002000	0.323257  	0.002000	0.0976734 	0.002000	0.100579  	0.002000	0.100579  	0.002000	0.0658402 	0.002000	0.0318331 	
0.005000	0.492492  	0.005000	0.150561  	0.005000	0.156253  	0.005000	0.156253  	0.005000	0.128976  	0.005000	0.0215845 	
0.008000	0.621196  	0.008000	0.193427  	0.008000	0.201222  	0.008000	0.201222  	0.008000	0.176658  	0.008000	0.0167687 	
0.010000	0.692422  	0.010000	0.218215  	0.010000	0.227195  	0.010000	0.227195  	0.010000	0.203496  	0.010000	0.0147186 	
0.015000	0.882554  	0.015000	0.275513  	0.015000	0.283064  	0.015000	0.283064  	0.015000	0.264073  	0.015000	0.0114398 	
0.020000	1.04178   	0.020000	0.32481   	0.020000	0.330633  	0.020000	0.330633  	0.020000	0.315343  	0.020000	0.00946746	
0.025000	1.17761   	0.025000	0.3674    	0.025000	0.373126  	0.025000	0.373126  	0.025000	0.359268  	0.025000	0.00813216	
0.030000	1.29408   	0.030000	0.404151  	0.030000	0.409421  	0.030000	0.409421  	0.030000	0.396991  	0.030000	0.00716003	
0.035000	1.39364   	0.035000	0.435722  	0.035000	0.440843  	0.035000	0.440843  	0.035000	0.429365  	0.035000	0.00635755	
0.040000	1.47799   	0.040000	0.462907  	0.040000	0.468118  	0.040000	0.468118  	0.040000	0.457133  	0.040000	0.00577461	
0.045000	1.54849   	0.045000	0.486275  	0.045000	0.491729  	0.045000	0.491729  	0.045000	0.480976  	0.045000	0.00529902	
0.050000	1.60637   	0.050000	0.506423  	0.050000	0.512189  	0.050000	0.512189  	0.050000	0.501521  	0.050000	0.00490279	
0.055000	1.6528    	0.055000	0.523891  	0.055000	0.52997   	0.055000	0.52997   	0.055000	0.519324  	0.055000	0.004567  	
0.060000	1.68898   	0.060000	0.539151  	0.060000	0.545493  	0.060000	0.545493  	0.060000	0.534872  	0.060000	0.00427841	
0.070000	1.73525   	0.070000	0.564575  	0.070000	0.571192  	0.070000	0.571192  	0.070000	0.560768  	0.070000	0.0038069 	
0.080000	1.75416   	0.080000	0.585099  	0.080000	0.591619  	0.080000	0.591619  	0.080000	0.581662  	0.080000	0.00343692	
0.090000	1.75368   	0.090000	0.60225   	0.090000	0.608367  	0.090000	0.608367  	0.090000	0.599112  	0.090000	0.00313805	
0.100000	1.74033   	0.100000	0.616955  	0.100000	0.62247   	0.100000	0.62247   	0.100000	0.614064  	0.100000	0.00289108	
0.120000	1.69351   	0.120000	0.641021  	0.120000	0.645094  	0.120000	0.645094  	0.120000	0.638515  	0.120000	0.00250561	
0.140000	1.63823   	0.140000	0.659606  	0.140000	0.662299  	0.140000	0.662299  	0.140000	0.657388  	0.140000	0.00221751	
0.160000	1.58493   	0.160000	0.673721  	0.160000	0.675283  	0.160000	0.675283  	0.160000	0.671728  	0.160000	0.00199326	
0.180000	1.5369    	0.180000	0.683994  	0.180000	0.684705  	0.180000	0.684705  	0.180000	0.682181  	0.180000	0.0018133 	
0.200000	1.49438   	0.200000	0.690939  	0.200000	0.691048  	0.200000	0.691048  	0.200000	0.689274  	0.200000	0.00166538	
0.250000	1.40661   	0.250000	0.696716  	0.250000	0.696099  	0.250000	0.696099  	0.250000	0.695327  	0.250000	0.00138893	
0.300000	1.33494   	0.300000	0.690724  	0.300000	0.690019  	0.300000	0.690019  	0.300000	0.689528  	0.300000	0.00119599	
0.350000	1.27175   	0.350000	0.677556  	0.350000	0.677038  	0.350000	0.677038  	0.350000	0.676503  	0.350000	0.00105307	
0.400000	1.21388   	0.400000	0.660352  	0.400000	0.660116  	0.400000	0.660116  	0.400000	0.659409  	0.400000	0.000942613	
0.450000	1.16014   	0.450000	0.641154  	0.450000	0.641214  	0.450000	0.641214  	0.450000	0.6403    	0.450000	0.000854482	
0.500000	1.11007   	0.500000	0.621249  	0.500000	0.621581  	0.500000	0.621581  	0.500000	0.620467  	0.500000	0.0007824 	
0.600000	1.0201    	0.600000	0.582123  	0.600000	0.582893  	0.600000	0.582893  	0.600000	0.581451  	0.600000	0.000671276	
0.700000	0.942425  	0.700000	0.546008  	0.700000	0.54708   	0.700000	0.54708   	0.700000	0.545419  	0.700000	0.000589348	
0.800000	0.875364  	0.800000	0.513648  	0.800000	0.514916  	0.800000	0.514916  	0.800000	0.513122  	0.800000	0.000526268	
0.900000	0.817235  	0.900000	0.484924  	0.900000	0.486312  	0.900000	0.486312  	0.900000	0.484448  	0.900000	0.000476095	
1.000000	0.76653   	1.000000	0.459442  	1.000000	0.460899  	1.000000	0.460899  	1.000000	0.459007  	1.000000	0.000435169	
1.250000	0.664497  	1.250000	0.407106  	1.250000	0.408602  	1.250000	0.408602  	1.250000	0.406746  	1.250000	0.000359459	
1.500000	0.587454  	1.500000	0.366683  	1.500000	0.368126  	1.500000	0.368126  	1.500000	0.366376  	1.500000	0.000307259	
1.750000	0.527114  	1.750000	0.334449  	1.750000	0.335805  	1.750000	0.335805  	1.750000	0.33418   	1.750000	0.000268953	
2.000000	0.478484  	2.000000	0.308065  	2.000000	0.309324  	2.000000	0.309324  	2.000000	0.307825  	2.000000	0.000239569	
2.250000	0.438402  	2.250000	0.286019  	2.250000	0.287183  	2.250000	0.287183  	2.250000	0.285803  	2.250000	0.000216271	
2.500000	0.397981  	2.500000	0.267292  	2.500000	0.268365  	2.500000	0.268365  	2.500000	0.267095  	2.500000	0.000197317	
3.000000	0.347377  	3.000000	0.237125  	3.000000	0.238037  	3.000000	0.238037  	3.000000	0.236956  	3.000000	0.000168286	
3.500000	0.309018  	3.500000	0.213828  	3.500000	0.214607  	3.500000	0.214607  	3.500000	0.213681  	3.500000	0.000147039	
4.000000	0.278849  	4.000000	0.195254  	4.000000	0.195922  	4.000000	0.195922  	4.000000	0.195123  	4.000000	0.000130777	
4.500000	0.254448  	4.500000	0.180072  	4.500000	0.180647  	4.500000	0.180647  	4.500000	0.179954  	4.500000	0.000117906	
5.000000	0.234271  	5.000000	0.167408  	5.000000	0.167906  	5.000000	0.167906  	5.000000	0.1673    	5.000000	0.000107452	
5.500000	0.217287  	5.500000	0.156666  	5.500000	0.157099  	5.500000	0.157099  	5.500000	0.156568  	5.500000	9.8783e-05	
6.000000	0.202778  	6.000000	0.147428  	6.000000	0.147804  	6.000000	0.147804  	6.000000	0.147336  	6.000000	9.1471e-05	
6.500000	0.190229  	6.500000	0.139385  	6.500000	0.139713  	6.500000	0.139713  	6.500000	0.1393    	6.500000	8.52159e-05	
7.000000	0.179261  	7.000000	0.132313  	7.000000	0.132598  	7.000000	0.132598  	7.000000	0.132233  	7.000000	7.98006e-05	
7.500000	0.169585  	7.500000	0.126037  	7.500000	0.126286  	7.500000	0.126286  	7.500000	0.125962  	7.500000	7.50641e-05	
8.000000	0.160983  	8.000000	0.120425  	8.000000	0.120641  	8.000000	0.120641  	8.000000	0.120354  	8.000000	7.08843e-05	
8.500000	0.153281  	8.500000	0.115371  	8.500000	0.115559  	8.500000	0.115559  	8.500000	0.115304  	8.500000	6.71671e-05	
9.000000	0.146342  	9.000000	0.110794  	9.000000	0.110955  	9.000000	0.110955  	9.000000	0.11073   	9.000000	6.38385e-05	
9.500000	0.140056  	9.500000	0.106624  	9.500000	0.106763  	9.500000	0.106763  	9.500000	0.106563  	9.500000	6.08396e-05	
10.000000	0.134332  	10.000000	0.103421  	10.000000	0.102926  	10.000000	0.102926  	10.000000	0.103363  	10.000000	5.8123e-05	
11.000000	0.124293  	11.000000	0.0966603 	11.000000	0.0961005 	11.000000	0.0961081 	11.000000	0.0966069 	11.000000	5.33887e-05	
12.000000	0.115766  	12.000000	0.0907766 	12.000000	0.0902206 	12.000000	0.0902333 	12.000000	0.0907272 	12.000000	4.93996e-05	
13.000000	0.10843   	13.000000	0.0856119 	13.000000	0.0850955 	13.000000	0.0851096 	13.000000	0.0855659 	13.000000	4.59902e-05	
14.000000	0.102046  	14.000000	0.0810429 	14.000000	0.0805788 	14.000000	0.0805923 	14.000000	0.0809998 	14.000000	4.30409e-05	
15.000000	0.0964373 	15.000000	0.0769722 	15.000000	0.0765598 	15.000000	0.0765731 	15.000000	0.0769317 	15.000000	4.04633e-05	
16.000000	0.0914683 	16.000000	0.0733225 	16.000000	0.072956  	16.000000	0.0729688 	16.000000	0.0732843 	16.000000	3.81902e-05	
17.000000	0.0870336 	17.000000	0.0700313 	17.000000	0.0697032 	17.000000	0.0697144 	17.000000	0.0699951 	17.000000	3.61699e-05	
18.000000	0.0830499 	18.000000	0.0670481 	18.000000	0.0667495 	18.000000	0.066758  	18.000000	0.0670137 	18.000000	3.43619e-05	
19.000000	0.0794505 	19.000000	0.0643312 	19.000000	0.0640517 	19.000000	0.0640579 	19.000000	0.0642985 	19.000000	3.27339e-05	
20.000000	0.0761814 	20.000000	0.0618462 	20.000000	0.0615739 	20.000000	0.06158   	20.000000	0.0618149 	20.000000	3.12599e-05	
21.000000	0.0731983 	21.000000	0.0595644 	21.000000	0.0592896 	21.000000	0.0592963 	21.000000	0.0595345 	21.000000	2.99187e-05	
22.000000	0.0704645 	22.000000	0.0574615 	22.000000	0.0571783 	22.000000	0.0571834 	22.000000	0.0574328 	22.000000	2.86929e-05	
23.000000	0.0679494 	23.000000	0.0555172 	23.000000	0.0552202 	23.000000	0.0552217 	23.000000	0.0554896 	23.000000	2.7568e-05	
24.000000	0.0656275 	24.000000	0.0537139 	24.000000	0.0533966 	24.000000	0.0533945 	24.000000	0.0536874 	24.000000	2.65318e-05	
