*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	0.195231  	0.001000	0.0326037 	0.001000	0.0335614 	0.001000	0.0335614 	0.001000	0.0251287 	0.001000	0.00747498	
0.002000	0.254854  	0.002000	0.0508433 	0.002000	0.0525005 	0.002000	0.0525005 	0.002000	0.0434855 	0.002000	0.00735782	
0.005000	0.39898   	0.005000	0.09146   	0.005000	0.094706  	0.005000	0.094706  	0.005000	0.085185  	0.005000	0.00627499	
0.008000	0.506045  	0.008000	0.122095  	0.008000	0.126541  	0.008000	0.126541  	0.008000	0.116677  	0.008000	0.00541733	
0.010000	0.564693  	0.010000	0.13938   	0.010000	0.144501  	0.010000	0.144501  	0.010000	0.134403  	0.010000	0.00497678	
0.015000	0.721031  	0.015000	0.174004  	0.015000	0.182533  	0.015000	0.182533  	0.015000	0.169836  	0.015000	0.00416839	
0.020000	0.851721  	0.020000	0.202698  	0.020000	0.214511  	0.020000	0.214511  	0.020000	0.199083  	0.020000	0.00361491	
0.025000	0.963117  	0.025000	0.227424  	0.025000	0.242885  	0.025000	0.242885  	0.025000	0.224215  	0.025000	0.0032088 	
0.030000	1.0586    	0.030000	0.249223  	0.030000	0.26233   	0.030000	0.26233   	0.030000	0.246327  	0.030000	0.00289603	
0.035000	1.1402    	0.035000	0.268721  	0.035000	0.279611  	0.035000	0.279611  	0.035000	0.266074  	0.035000	0.00264651	
0.040000	1.20932   	0.040000	0.286325  	0.040000	0.295179  	0.040000	0.295179  	0.040000	0.283883  	0.040000	0.00244204	
0.045000	1.26708   	0.045000	0.302319  	0.045000	0.309337  	0.045000	0.309337  	0.045000	0.300048  	0.045000	0.0022709 	
0.050000	1.3145    	0.050000	0.316907  	0.050000	0.322293  	0.050000	0.322293  	0.050000	0.314781  	0.050000	0.00212523	
0.055000	1.35255   	0.055000	0.330245  	0.055000	0.3342    	0.055000	0.3342    	0.055000	0.328245  	0.055000	0.00199948	
0.060000	1.3822    	0.060000	0.342456  	0.060000	0.345174  	0.060000	0.345174  	0.060000	0.340566  	0.060000	0.00188965	
0.070000	1.42013   	0.070000	0.363882  	0.070000	0.36466   	0.070000	0.36466   	0.070000	0.362176  	0.070000	0.00170658	
0.080000	1.43564   	0.080000	0.381821  	0.080000	0.381282  	0.080000	0.381282  	0.080000	0.380261  	0.080000	0.00155962	
0.090000	1.43528   	0.090000	0.396758  	0.090000	0.395416  	0.090000	0.395416  	0.090000	0.39532   	0.090000	0.00143865	
0.100000	1.42437   	0.100000	0.409096  	0.100000	0.407358  	0.100000	0.407358  	0.100000	0.407759  	0.100000	0.00133711	
0.120000	1.38608   	0.120000	0.427285  	0.120000	0.425606  	0.120000	0.425606  	0.120000	0.426121  	0.120000	0.00116465	
0.140000	1.34086   	0.140000	0.438661  	0.140000	0.437684  	0.140000	0.437684  	0.140000	0.437618  	0.140000	0.00104284	
0.160000	1.29725   	0.160000	0.444945  	0.160000	0.444901  	0.160000	0.444901  	0.160000	0.443999  	0.160000	0.000946259	
0.180000	1.25795   	0.180000	0.447467  	0.180000	0.448345  	0.180000	0.448345  	0.180000	0.4466    	0.180000	0.000867602	
0.200000	1.22315   	0.200000	0.447237  	0.200000	0.448898  	0.200000	0.448898  	0.200000	0.446435  	0.200000	0.000802162	
0.250000	1.15133   	0.250000	0.439126  	0.250000	0.441924  	0.250000	0.441924  	0.250000	0.438448  	0.250000	0.000677854	
0.300000	1.09267   	0.300000	0.425469  	0.300000	0.428439  	0.300000	0.428439  	0.300000	0.424879  	0.300000	0.000589475	
0.350000	1.04096   	0.350000	0.409799  	0.350000	0.412422  	0.350000	0.412422  	0.350000	0.409276  	0.350000	0.000523089	
0.400000	0.993595  	0.400000	0.393792  	0.400000	0.39588   	0.400000	0.39588   	0.400000	0.39332   	0.400000	0.000471213	
0.450000	0.949608  	0.450000	0.378233  	0.450000	0.37978   	0.450000	0.37978   	0.450000	0.377804  	0.450000	0.000429449	
0.500000	0.908628  	0.500000	0.363479  	0.500000	0.364556  	0.500000	0.364556  	0.500000	0.363084  	0.500000	0.000395033	
0.600000	0.83499   	0.600000	0.336815  	0.600000	0.337231  	0.600000	0.337231  	0.600000	0.336473  	0.600000	0.000341492	
0.700000	0.771412  	0.700000	0.313861  	0.700000	0.313928  	0.700000	0.313928  	0.700000	0.313559  	0.700000	0.00030162	
0.800000	0.716521  	0.800000	0.294137  	0.800000	0.294058  	0.800000	0.294058  	0.800000	0.293866  	0.800000	0.000270673	
0.900000	0.668941  	0.900000	0.277095  	0.900000	0.276986  	0.900000	0.276986  	0.900000	0.276849  	0.900000	0.000245895	
1.000000	0.627438  	1.000000	0.262247  	1.000000	0.262171  	1.000000	0.262171  	1.000000	0.262021  	1.000000	0.000225569	
1.250000	0.543922  	1.250000	0.232305  	1.250000	0.232408  	1.250000	0.232408  	1.250000	0.232117  	1.250000	0.00018768	
1.500000	0.480859  	1.500000	0.209506  	1.500000	0.209794  	1.500000	0.209794  	1.500000	0.209345  	1.500000	0.000161319	
1.750000	0.431469  	1.750000	0.191438  	1.750000	0.191872  	1.750000	0.191872  	1.750000	0.191296  	1.750000	0.000141839	
2.000000	0.391663  	2.000000	0.176686  	2.000000	0.177224  	2.000000	0.177224  	2.000000	0.176559  	2.000000	0.000126811	
2.250000	0.358854  	2.250000	0.164368  	2.250000	0.164979  	2.250000	0.164979  	2.250000	0.164253  	2.250000	0.00011484	
2.500000	0.325776  	2.500000	0.153902  	2.500000	0.154561  	2.500000	0.154561  	2.500000	0.153797  	2.500000	0.000105061	
3.000000	0.284353  	3.000000	0.137028  	3.000000	0.137733  	3.000000	0.137733  	3.000000	0.136937  	3.000000	9.00107e-05	
3.500000	0.252953  	3.500000	0.123975  	3.500000	0.124688  	3.500000	0.124688  	3.500000	0.123896  	3.500000	7.89345e-05	
4.000000	0.228258  	4.000000	0.113551  	4.000000	0.114252  	4.000000	0.114252  	4.000000	0.11348   	4.000000	7.04188e-05	
4.500000	0.208284  	4.500000	0.105016  	4.500000	0.105695  	4.500000	0.105695  	4.500000	0.104952  	4.500000	6.36538e-05	
5.000000	0.191767  	5.000000	0.0978871 	5.000000	0.0985392 	5.000000	0.0985392 	5.000000	0.097829  	5.000000	5.81412e-05	
5.500000	0.177865  	5.500000	0.0918322 	5.500000	0.0924557 	5.500000	0.0924557 	5.500000	0.0917787 	5.500000	5.3557e-05	
6.000000	0.165988  	6.000000	0.0866173 	6.000000	0.0872119 	6.000000	0.0872119 	6.000000	0.0865676 	6.000000	4.96808e-05	
6.500000	0.155716  	6.500000	0.082072  	6.500000	0.0826385 	6.500000	0.0826385 	6.500000	0.0820257 	6.500000	4.63576e-05	
7.000000	0.146737  	7.000000	0.0780697 	7.000000	0.0786091 	7.000000	0.0786091 	7.000000	0.0780263 	7.000000	4.34748e-05	
7.500000	0.138818  	7.500000	0.0745141 	7.500000	0.0750276 	7.500000	0.0750276 	7.500000	0.0744732 	7.500000	4.09488e-05	
8.000000	0.131776  	8.000000	0.0713307 	8.000000	0.0718198 	8.000000	0.0718198 	8.000000	0.071292  	8.000000	3.8716e-05	
8.500000	0.125471  	8.500000	0.068461  	8.500000	0.068927  	8.500000	0.068927  	8.500000	0.0684242 	8.500000	3.67272e-05	
9.000000	0.119791  	9.000000	0.0658583 	9.000000	0.0663027 	9.000000	0.0663027 	9.000000	0.0658233 	9.000000	3.49439e-05	
9.500000	0.114645  	9.500000	0.063485  	9.500000	0.063909  	9.500000	0.063909  	9.500000	0.0634516 	9.500000	3.3335e-05	
10.000000	0.109961  	10.000000	0.0618814 	10.000000	0.0617152 	10.000000	0.0617152 	10.000000	0.0618495 	10.000000	3.18759e-05	
11.000000	0.101742  	11.000000	0.0584765 	11.000000	0.057998  	11.000000	0.0580034 	11.000000	0.0584471 	11.000000	2.93288e-05	
12.000000	0.0947631 	12.000000	0.0554109 	12.000000	0.054782  	12.000000	0.0547912 	12.000000	0.0553837 	12.000000	2.71781e-05	
13.000000	0.0887575 	13.000000	0.0526481 	13.000000	0.0519663 	13.000000	0.0519765 	13.000000	0.0526227 	13.000000	2.53367e-05	
14.000000	0.0835319 	14.000000	0.0501519 	14.000000	0.0494751 	14.000000	0.0494848 	14.000000	0.0501282 	14.000000	2.37412e-05	
15.000000	0.0789408 	15.000000	0.0478895 	15.000000	0.04725   	15.000000	0.0472596 	15.000000	0.0478671 	15.000000	2.23446e-05	
16.000000	0.0748733 	16.000000	0.0458316 	16.000000	0.045248  	16.000000	0.0452573 	16.000000	0.0458105 	16.000000	2.11113e-05	
17.000000	0.0712432 	17.000000	0.0439532 	17.000000	0.0434355 	17.000000	0.0434436 	17.000000	0.0439332 	17.000000	2.00138e-05	
18.000000	0.0679823 	18.000000	0.0422328 	18.000000	0.041785  	18.000000	0.0417912 	18.000000	0.0422137 	18.000000	1.90304e-05	
19.000000	0.0650359 	19.000000	0.0406516 	19.000000	0.0402733 	19.000000	0.0402778 	19.000000	0.0406335 	19.000000	1.8144e-05	
20.000000	0.0623599 	20.000000	0.039194  	20.000000	0.0388774 	20.000000	0.0388819 	20.000000	0.0391766 	20.000000	1.73406e-05	
21.000000	0.059918  	21.000000	0.037846  	21.000000	0.0375903 	21.000000	0.0375952 	21.000000	0.0378294 	21.000000	1.66089e-05	
22.000000	0.0576802 	22.000000	0.0365961 	22.000000	0.0363982 	22.000000	0.0364019 	22.000000	0.0365801 	22.000000	1.59395e-05	
23.000000	0.0556215 	23.000000	0.0354339 	23.000000	0.0352903 	23.000000	0.0352913 	23.000000	0.0354185 	23.000000	1.53247e-05	
24.000000	0.0537207 	24.000000	0.0343505 	24.000000	0.034256  	24.000000	0.0342545 	24.000000	0.0343357 	24.000000	1.47579e-05	
25.000000	0.0519602 	25.000000	0.0333382 	25.000000	0.0332874 	25.000000	0.0332836 	25.000000	0.033324  	25.000000	1.42337e-05	
27.000000	0.0488007 	27.000000	0.0315008 	27.000000	0.031524  	27.000000	0.0315144 	27.000000	0.0314875 	27.000000	1.32947e-05	
29.000000	0.0460448 	29.000000	0.0298766 	29.000000	0.0299527 	29.000000	0.0299406 	29.000000	0.0298642 	29.000000	1.24776e-05	
31.000000	0.0436185 	31.000000	0.0284305 	31.000000	0.028527  	31.000000	0.0285144 	31.000000	0.0284187 	31.000000	1.17596e-05	
33.000000	0.041465  	33.000000	0.0271344 	33.000000	0.0272385 	33.000000	0.0272219 	33.000000	0.0271233 	33.000000	1.11236e-05	
35.000000	0.0395399 	35.000000	0.0259661 	35.000000	0.0260748 	35.000000	0.0260591 	35.000000	0.0259555 	35.000000	1.0556e-05	
38.000000	0.0370054 	38.000000	0.0244144 	38.000000	0.0245353 	38.000000	0.024517  	38.000000	0.0244046 	38.000000	9.81023e-06	
41.000000	0.0348163 	41.000000	0.023062  	41.000000	0.0231929 	41.000000	0.0231743 	41.000000	0.0230528 	41.000000	9.16741e-06	
44.000000	0.0329051 	44.000000	0.0218724 	44.000000	0.0220101 	44.000000	0.0219935 	44.000000	0.0218638 	44.000000	8.60732e-06	
47.000000	0.0312211 	47.000000	0.0208177 	47.000000	0.0209652 	47.000000	0.0209465 	47.000000	0.0208096 	47.000000	8.11471e-06	
50.000000	0.0297254 	50.000000	0.019876  	50.000000	0.02003   	50.000000	0.020011  	50.000000	0.0198683 	50.000000	7.67791e-06	
55.000000	0.027571  	55.000000	0.0185117 	55.000000	0.0186751 	55.000000	0.0186544 	55.000000	0.0185047 	55.000000	7.05005e-06	
60.000000	0.0257519 	60.000000	0.0173532 	60.000000	0.0175195 	60.000000	0.0175005 	60.000000	0.0173466 	60.000000	6.52124e-06	
65.000000	0.0241942 	65.000000	0.0163566 	65.000000	0.0165257 	65.000000	0.0165062 	65.000000	0.0163506 	65.000000	6.06945e-06	
70.000000	0.0228443 	70.000000	0.01549   	70.000000	0.0156597 	70.000000	0.0156399 	70.000000	0.0154843 	70.000000	5.67876e-06	
75.000000	0.0216623 	75.000000	0.0147292 	75.000000	0.0148962 	75.000000	0.014878  	75.000000	0.0147239 	75.000000	5.33741e-06	
80.000000	0.0206183 	80.000000	0.0140558 	80.000000	0.0142221 	80.000000	0.0142023 	80.000000	0.0140508 	80.000000	5.03647e-06	
