*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	0.0164864 	0.001000	0.0244773 	0.001000	0.0318662 	0.001000	0.0318662 	0.001000	0.0203098 	0.001000	0.0041675 	
0.002000	0.0196417 	0.002000	0.0286649 	0.002000	0.0357182 	0.002000	0.0357182 	0.002000	0.025886  	0.002000	0.00277886	
0.005000	0.0257955 	0.005000	0.0371732 	0.005000	0.0429188 	0.005000	0.0429188 	0.005000	0.0356734 	0.005000	0.00149975	
0.008000	0.0300151 	0.008000	0.043119  	0.008000	0.0476503 	0.008000	0.0476503 	0.008000	0.042052  	0.008000	0.00106706	
0.010000	0.0323158 	0.010000	0.0463668 	0.010000	0.0501547 	0.010000	0.0501547 	0.010000	0.0454679 	0.010000	0.000898882	
0.015000	0.0389764 	0.015000	0.0534593 	0.015000	0.0551698 	0.015000	0.0551698 	0.015000	0.0528    	0.015000	0.000659305	
0.020000	0.0444337 	0.020000	0.059202  	0.020000	0.0591018 	0.020000	0.0591018 	0.020000	0.0586756 	0.020000	0.000526433	
0.025000	0.0489471 	0.025000	0.0639997 	0.025000	0.0623768 	0.025000	0.0623768 	0.025000	0.0635587 	0.025000	0.000440976	
0.030000	0.0526553 	0.030000	0.0680643 	0.030000	0.0655349 	0.030000	0.0655349 	0.030000	0.0676833 	0.030000	0.000380981	
0.035000	0.0556494 	0.035000	0.071524  	0.035000	0.0681747 	0.035000	0.0681747 	0.035000	0.0711876 	0.035000	0.000336339	
0.040000	0.0580015 	0.040000	0.0744645 	0.040000	0.0703833 	0.040000	0.0703833 	0.040000	0.0741628 	0.040000	0.000301713	
0.045000	0.059776  	0.045000	0.0769481 	0.045000	0.0722243 	0.045000	0.0722243 	0.045000	0.0766741 	0.045000	0.000274004	
0.050000	0.0610353 	0.050000	0.0790234 	0.050000	0.0737466 	0.050000	0.0737466 	0.050000	0.0787721 	0.050000	0.000251285	
0.055000	0.0618406 	0.055000	0.0807303 	0.055000	0.0749896 	0.055000	0.0749896 	0.055000	0.080498  	0.055000	0.00023229	
0.060000	0.0622521 	0.060000	0.0821034 	0.060000	0.0759861 	0.060000	0.0759861 	0.060000	0.0818873 	0.060000	0.000216154	
0.070000	0.0621239 	0.070000	0.0839699 	0.070000	0.0773478 	0.070000	0.0773478 	0.070000	0.0837797 	0.070000	0.000190167	
0.080000	0.061074  	0.080000	0.0848433 	0.080000	0.0780152 	0.080000	0.0780152 	0.080000	0.0846732 	0.080000	0.000170105	
0.090000	0.0594508 	0.090000	0.0849168 	0.090000	0.0781327 	0.090000	0.0781327 	0.090000	0.0847626 	0.090000	0.000154111	
0.100000	0.0575185 	0.100000	0.084361  	0.100000	0.0778169 	0.100000	0.0778169 	0.100000	0.08422   	0.100000	0.000141041	
0.120000	0.0534057 	0.120000	0.0819336 	0.120000	0.076249  	0.120000	0.076249  	0.120000	0.0818127 	0.120000	0.000120909	
0.140000	0.0495485 	0.140000	0.0784866 	0.140000	0.0738845 	0.140000	0.0738845 	0.140000	0.0783805 	0.140000	0.000106083	
0.160000	0.0462    	0.160000	0.07463   	0.160000	0.0711045 	0.160000	0.0711045 	0.160000	0.0745353 	0.160000	9.46763e-05	
0.180000	0.0433709 	0.180000	0.0707291 	0.180000	0.0681568 	0.180000	0.0681568 	0.180000	0.0706435 	0.180000	8.56104e-05	
0.200000	0.0409904 	0.200000	0.0669828 	0.200000	0.0651982 	0.200000	0.0651982 	0.200000	0.0669046 	0.200000	7.82196e-05	
0.250000	0.0364696 	0.250000	0.0587752 	0.250000	0.0582761 	0.250000	0.0582761 	0.250000	0.0587107 	0.250000	6.45586e-05	
0.300000	0.0332462 	0.300000	0.0522826 	0.300000	0.0523812 	0.300000	0.0523812 	0.300000	0.0522275 	0.300000	5.51489e-05	
0.350000	0.0307711 	0.350000	0.047186  	0.350000	0.047516  	0.350000	0.047516  	0.350000	0.0471378 	0.350000	4.82489e-05	
0.400000	0.0287639 	0.400000	0.0431298 	0.400000	0.0435179 	0.400000	0.0435179 	0.400000	0.0430868 	0.400000	4.29594e-05	
0.450000	0.0270747 	0.450000	0.0398372 	0.450000	0.0402091 	0.450000	0.0402091 	0.450000	0.0397984 	0.450000	3.87676e-05	
0.500000	0.0256167 	0.500000	0.0371101 	0.500000	0.0374391 	0.500000	0.0374391 	0.500000	0.0370747 	0.500000	3.5359e-05	
0.600000	0.0231964 	0.600000	0.0328359 	0.600000	0.0330727 	0.600000	0.0330727 	0.600000	0.0328058 	0.600000	3.01409e-05	
0.700000	0.0212456 	0.700000	0.029609  	0.700000	0.0297794 	0.700000	0.0297794 	0.700000	0.0295827 	0.700000	2.63243e-05	
0.800000	0.0196276 	0.800000	0.0270603 	0.800000	0.0271918 	0.800000	0.0271918 	0.800000	0.0270369 	0.800000	2.34045e-05	
0.900000	0.0182586 	0.900000	0.0249795 	0.900000	0.0250919 	0.900000	0.0250919 	0.900000	0.0249584 	0.900000	2.10948e-05	
1.000000	0.0170824 	1.000000	0.0232381 	1.000000	0.0233443 	1.000000	0.0233443 	1.000000	0.0232189 	1.000000	1.92193e-05	
1.250000	0.0147513 	1.250000	0.0198858 	1.250000	0.0200038 	1.250000	0.0200038 	1.250000	0.01987   	1.250000	1.5772e-05	
1.500000	0.0130146 	1.500000	0.0174525 	1.500000	0.0175949 	1.500000	0.0175949 	1.500000	0.0174391 	1.500000	1.34134e-05	
1.750000	0.0116665 	1.750000	0.0155908 	1.750000	0.0157573 	1.750000	0.0157573 	1.750000	0.0155791 	1.750000	1.16929e-05	
2.000000	0.0105872 	2.000000	0.0141134 	2.000000	0.0143005 	2.000000	0.0143005 	2.000000	0.014103  	2.000000	1.03796e-05	
2.250000	0.00970219	2.250000	0.0129089 	2.250000	0.0131124 	2.250000	0.0131124 	2.250000	0.0128995 	2.250000	9.3426e-06	
2.500000	0.00892357	2.500000	0.0119059 	2.500000	0.0121224 	2.500000	0.0121224 	2.500000	0.0118974 	2.500000	8.50196e-06	
3.000000	0.00779187	3.000000	0.0103272 	3.000000	0.0105611 	3.000000	0.0105611 	3.000000	0.01032   	3.000000	7.21998e-06	
3.500000	0.00693297	3.500000	0.00913728	3.500000	0.00938085	3.500000	0.00938085	3.500000	0.009131  	3.500000	6.2864e-06	
4.000000	0.00625698	4.000000	0.00820585	4.000000	0.0084541 	4.000000	0.0084541 	4.000000	0.00820028	4.000000	5.57476e-06	
4.500000	0.00570996	4.500000	0.0074555 	4.500000	0.00770528	4.500000	0.00770528	4.500000	0.00745049	4.500000	5.01349e-06	
5.000000	0.00525749	5.000000	0.00683722	5.000000	0.00708649	5.000000	0.00708649	5.000000	0.00683266	5.000000	4.55895e-06	
5.500000	0.00487654	5.500000	0.00631837	5.500000	0.00656583	5.500000	0.00656583	5.500000	0.00631418	5.500000	4.183e-06 	
6.000000	0.00455106	6.000000	0.00587635	6.000000	0.00612115	6.000000	0.00612115	6.000000	0.00587248	6.000000	3.86663e-06	
6.500000	0.00426952	6.500000	0.00549498	6.500000	0.00573659	6.500000	0.00573659	6.500000	0.00549139	6.500000	3.59655e-06	
7.000000	0.0040234 	7.000000	0.00516238	7.000000	0.00540047	7.000000	0.00540047	7.000000	0.00515902	7.000000	3.36318e-06	
7.500000	0.00380629	7.500000	0.0048696 	7.500000	0.00510397	7.500000	0.00510397	7.500000	0.00486644	7.500000	3.1594e-06	
8.000000	0.00361325	8.000000	0.00460977	8.000000	0.00484034	8.000000	0.00484034	8.000000	0.00460679	8.000000	2.97986e-06	
8.500000	0.0034404 	8.500000	0.00437753	8.500000	0.00460426	8.500000	0.00460426	8.500000	0.00437471	8.500000	2.82042e-06	
9.000000	0.00328467	9.000000	0.00416864	9.000000	0.00439154	9.000000	0.00439154	9.000000	0.00416596	9.000000	2.67784e-06	
9.500000	0.0031436 	9.500000	0.00397968	9.500000	0.00419881	9.500000	0.00419881	9.500000	0.00397713	9.500000	2.54954e-06	
10.000000	0.00301515	10.000000	0.00394226	10.000000	0.00402331	10.000000	0.00402331	10.000000	0.00393983	10.000000	2.43346e-06	
11.000000	0.00278982	11.000000	0.00365309	11.000000	0.00371165	11.000000	0.00371168	11.000000	0.00365085	11.000000	2.23148e-06	
12.000000	0.00259845	12.000000	0.0034062 	12.000000	0.00344748	12.000000	0.00344754	12.000000	0.00340414	12.000000	2.06164e-06	
13.000000	0.00243379	13.000000	0.00319286	13.000000	0.00322074	13.000000	0.00322077	13.000000	0.00319095	13.000000	1.91673e-06	
