*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
17.000000	0.347492  	17.000000	0.280019  	17.000000	0.279028  	17.000000	0.279389  	17.000000	0.279879  	17.000000	0.000140154	
18.000000	0.331659  	18.000000	0.268112  	18.000000	0.267242  	18.000000	0.26759   	18.000000	0.267979  	18.000000	0.000133174	
19.000000	0.317344  	19.000000	0.257264  	19.000000	0.256468  	19.000000	0.256806  	19.000000	0.257137  	19.000000	0.000126886	
20.000000	0.304335  	20.000000	0.247338  	20.000000	0.246572  	20.000000	0.246904  	20.000000	0.247217  	20.000000	0.000121193	
21.000000	0.292457  	21.000000	0.238221  	21.000000	0.23745   	21.000000	0.237773  	21.000000	0.238105  	21.000000	0.000116011	
22.000000	0.281568  	22.000000	0.229818  	22.000000	0.22902   	22.000000	0.229321  	22.000000	0.229706  	22.000000	0.000111275	
23.000000	0.271546  	23.000000	0.222046  	23.000000	0.221201  	23.000000	0.221472  	23.000000	0.221939  	23.000000	0.000106927	
24.000000	0.26229   	24.000000	0.214838  	24.000000	0.213912  	24.000000	0.214158  	24.000000	0.214735  	24.000000	0.000102922	
25.000000	0.253714  	25.000000	0.208132  	25.000000	0.207096  	25.000000	0.207324  	25.000000	0.208033  	25.000000	9.9219e-05	
27.000000	0.238318  	27.000000	0.196032  	27.000000	0.194722  	27.000000	0.19491   	27.000000	0.19594   	27.000000	9.25927e-05	
29.000000	0.224883  	29.000000	0.18541   	29.000000	0.183772  	29.000000	0.183913  	29.000000	0.185323  	29.000000	8.68322e-05	
31.000000	0.21305   	31.000000	0.176007  	31.000000	0.174334  	31.000000	0.17442   	31.000000	0.175925  	31.000000	8.1776e-05	
33.000000	0.202545  	33.000000	0.167623  	33.000000	0.166208  	33.000000	0.166242  	33.000000	0.167545  	33.000000	7.73006e-05	
35.000000	0.193152  	35.000000	0.160099  	35.000000	0.15889   	35.000000	0.158901  	35.000000	0.160025  	35.000000	7.331e-05 	
38.000000	0.180783  	38.000000	0.150153  	38.000000	0.14923   	38.000000	0.14919   	38.000000	0.150085  	38.000000	6.80715e-05	
41.000000	0.170096  	41.000000	0.141528  	41.000000	0.140829  	41.000000	0.140759  	41.000000	0.141464  	41.000000	6.35609e-05	
44.000000	0.160765  	44.000000	0.133973  	44.000000	0.133451  	44.000000	0.133364  	44.000000	0.133913  	44.000000	5.96344e-05	
47.000000	0.152542  	47.000000	0.127299  	47.000000	0.126926  	47.000000	0.126823  	47.000000	0.127243  	47.000000	5.61841e-05	
50.000000	0.145238  	50.000000	0.121358  	50.000000	0.121105  	50.000000	0.120991  	50.000000	0.121305  	50.000000	5.3127e-05	
55.000000	0.134715  	55.000000	0.112783  	55.000000	0.112708  	55.000000	0.112557  	55.000000	0.112734  	55.000000	4.8737e-05	
60.000000	0.12583   	60.000000	0.105528  	60.000000	0.105564  	60.000000	0.105404  	60.000000	0.105483  	60.000000	4.50435e-05	
65.000000	0.11822   	65.000000	0.0993069 	65.000000	0.099412  	65.000000	0.0992561 	65.000000	0.099265  	65.000000	4.18911e-05	
70.000000	0.111625  	70.000000	0.0939117 	70.000000	0.0940783 	70.000000	0.0939123 	70.000000	0.0938726 	70.000000	3.91675e-05	
75.000000	0.105851  	75.000000	0.0891863 	75.000000	0.0893946 	75.000000	0.0892219 	75.000000	0.0891495 	75.000000	3.67897e-05	
80.000000	0.10075   	80.000000	0.085012  	80.000000	0.0852484 	80.000000	0.0850703 	80.000000	0.0849773 	80.000000	3.46951e-05	
85.000000	0.096208  	85.000000	0.0812967 	85.000000	0.0815507 	85.000000	0.0813684 	85.000000	0.0812638 	85.000000	3.28352e-05	
90.000000	0.0921368 	90.000000	0.0779678 	90.000000	0.0782194 	90.000000	0.0780459 	90.000000	0.0779367 	90.000000	3.11721e-05	
95.000000	0.088465  	95.000000	0.0749676 	95.000000	0.0752239 	95.000000	0.0750465 	95.000000	0.0749379 	95.000000	2.96759e-05	
100.000000	0.0851352 	100.000000	0.0722492 	100.000000	0.072505  	100.000000	0.0723248 	100.000000	0.0722208 	100.000000	2.83223e-05	
105.000000	0.0821006 	105.000000	0.0697742 	105.000000	0.0700269 	105.000000	0.0698434 	105.000000	0.0697471 	105.000000	2.70915e-05	
110.000000	0.0793229 	110.000000	0.0675112 	110.000000	0.0677484 	110.000000	0.0675715 	110.000000	0.0674852 	110.000000	2.59673e-05	
115.000000	0.0767699 	115.000000	0.0654337 	115.000000	0.0656587 	115.000000	0.0654835 	115.000000	0.0654088 	115.000000	2.49364e-05	
120.000000	0.0744147 	120.000000	0.0635197 	120.000000	0.0637368 	120.000000	0.0635576 	120.000000	0.0634957 	120.000000	2.39874e-05	
125.000000	0.0722348 	125.000000	0.0617504 	125.000000	0.0619537 	125.000000	0.0617755 	125.000000	0.0617273 	125.000000	2.31108e-05	
130.000000	0.0702106 	130.000000	0.06011   	130.000000	0.0602937 	130.000000	0.0601216 	130.000000	0.0600877 	130.000000	2.22984e-05	
135.000000	0.0683258 	135.000000	0.0585846 	135.000000	0.0587547 	135.000000	0.0585824 	135.000000	0.0585631 	135.000000	2.15435e-05	
140.000000	0.066566  	140.000000	0.0571627 	140.000000	0.0573217 	140.000000	0.0571463 	140.000000	0.0571418 	140.000000	2.084e-05 	
145.000000	0.0649188 	145.000000	0.0558338 	145.000000	0.0559777 	145.000000	0.0558032 	145.000000	0.0558136 	145.000000	2.01828e-05	
150.000000	0.0633736 	150.000000	0.0545892 	150.000000	0.0547136 	150.000000	0.0545444 	150.000000	0.0545696 	150.000000	1.95674e-05	
155.000000	0.0611979 	155.000000	0.053421  	155.000000	0.0535311 	155.000000	0.0533621 	155.000000	0.053402  	155.000000	1.89898e-05	
160.000000	0.0599226 	160.000000	0.0523223 	160.000000	0.0524188 	160.000000	0.0522496 	160.000000	0.0523039 	160.000000	1.84468e-05	
165.000000	0.05872   	165.000000	0.0512871 	165.000000	0.0513655 	165.000000	0.0512008 	165.000000	0.0512692 	165.000000	1.79351e-05	
170.000000	0.057584  	170.000000	0.0503101 	170.000000	0.0503731 	170.000000	0.0502104 	170.000000	0.0502926 	170.000000	1.74521e-05	
175.000000	0.0565091 	175.000000	0.0493864 	175.000000	0.049438  	175.000000	0.0492736 	175.000000	0.0493694 	175.000000	1.69955e-05	
180.000000	0.0554904 	180.000000	0.0485118 	180.000000	0.0485523 	180.000000	0.0483863 	180.000000	0.0484953 	180.000000	1.65631e-05	
185.000000	0.0545236 	185.000000	0.0476825 	185.000000	0.0477093 	185.000000	0.0475446 	185.000000	0.0476663 	185.000000	1.61531e-05	
190.000000	0.0536047 	190.000000	0.046895  	190.000000	0.046906  	190.000000	0.046745  	190.000000	0.0468792 	190.000000	1.57636e-05	
195.000000	0.0527303 	195.000000	0.0461462 	195.000000	0.0461442 	195.000000	0.0459846 	195.000000	0.0461309 	195.000000	1.53932e-05	
200.000000	0.0518972 	200.000000	0.0454335 	200.000000	0.0454211 	200.000000	0.0452605 	200.000000	0.0454184 	200.000000	1.50405e-05	
210.000000	0.0503434 	210.000000	0.0441059 	210.000000	0.0440671 	210.000000	0.0439114 	210.000000	0.0440915 	210.000000	1.43832e-05	
220.000000	0.0489233 	220.000000	0.0428947 	220.000000	0.0428359 	220.000000	0.0426801 	220.000000	0.0428809 	220.000000	1.37831e-05	
230.000000	0.0476202 	230.000000	0.0417852 	230.000000	0.0417038 	230.000000	0.0415519 	230.000000	0.041772  	230.000000	1.32329e-05	
240.000000	0.0464201 	240.000000	0.0407653 	240.000000	0.040665  	240.000000	0.0405145 	240.000000	0.0407526 	240.000000	1.27265e-05	
250.000000	0.0453113 	250.000000	0.0398245 	250.000000	0.03971   	250.000000	0.0395576 	250.000000	0.0398123 	250.000000	1.22589e-05	
260.000000	0.0442836 	260.000000	0.0389541 	260.000000	0.0388223 	260.000000	0.0386722 	260.000000	0.0389423 	260.000000	1.18257e-05	
270.000000	0.0433285 	270.000000	0.0381465 	270.000000	0.0379977 	270.000000	0.0378507 	270.000000	0.0381351 	270.000000	1.14231e-05	
280.000000	0.0424385 	280.000000	0.0373952 	280.000000	0.0372342 	280.000000	0.0370865 	280.000000	0.0373841 	280.000000	1.10481e-05	
290.000000	0.0416072 	290.000000	0.0366946 	290.000000	0.0365183 	290.000000	0.036374  	290.000000	0.0366839 	290.000000	1.06979e-05	
300.000000	0.040829  	300.000000	0.0360398 	300.000000	0.0358515 	300.000000	0.0357082 	300.000000	0.0360295 	300.000000	1.03699e-05	
310.000000	0.040099  	310.000000	0.0354266 	310.000000	0.0352282 	310.000000	0.0350849 	310.000000	0.0354165 	310.000000	1.00623e-05	
320.000000	0.0394129 	320.000000	0.0348511 	320.000000	0.0346392 	320.000000	0.0344991 	320.000000	0.0348413 	320.000000	9.77299e-06	
330.000000	0.0387669 	330.000000	0.03431   	330.000000	0.034088  	330.000000	0.0339485 	330.000000	0.0343005 	330.000000	9.50049e-06	
340.000000	0.0381575 	340.000000	0.0338005 	340.000000	0.0335698 	340.000000	0.0334302 	340.000000	0.0337913 	340.000000	9.24335e-06	
350.000000	0.0375819 	350.000000	0.0333199 	350.000000	0.0330783 	350.000000	0.0329414 	350.000000	0.0333109 	350.000000	9.00027e-06	
360.000000	0.0370373 	360.000000	0.0328658 	360.000000	0.0326155 	360.000000	0.0324798 	360.000000	0.032857  	360.000000	8.77011e-06	
370.000000	0.0365214 	370.000000	0.0324362 	370.000000	0.0321796 	370.000000	0.0320433 	370.000000	0.0324277 	370.000000	8.55187e-06	
380.000000	0.0360319 	380.000000	0.0320293 	380.000000	0.0317647 	380.000000	0.03163   	380.000000	0.0320209 	380.000000	8.34463e-06	
390.000000	0.035567  	390.000000	0.0316433 	390.000000	0.0313706 	390.000000	0.0312381 	390.000000	0.0316351 	390.000000	8.14757e-06	
400.000000	0.0351249 	400.000000	0.0312767 	400.000000	0.0309985 	400.000000	0.0308661 	400.000000	0.0312687 	400.000000	7.95994e-06	
