*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.600000	3.85453   	0.600000	1.47503   	0.600000	1.36983   	0.600000	1.36983   	0.600000	1.4728    	0.600000	0.00223635	
0.700000	3.61934   	0.700000	1.45668   	0.700000	1.3376    	0.700000	1.3376    	0.700000	1.4547    	0.700000	0.00197258	
0.800000	3.4846    	0.800000	1.41554   	0.800000	1.30452   	0.800000	1.30452   	0.800000	1.41378   	0.800000	0.00176822	
0.900000	3.35069   	0.900000	1.37367   	0.900000	1.27166   	0.900000	1.27166   	0.900000	1.37207   	0.900000	0.00160486	
1.000000	3.21905   	1.000000	1.33147   	1.000000	1.23951   	1.000000	1.23951   	1.000000	1.33      	1.000000	0.00147102	
1.250000	2.91145   	1.250000	1.23262   	1.250000	1.16011   	1.250000	1.16011   	1.250000	1.2314    	1.250000	0.00122197	
1.500000	2.64215   	1.500000	1.14247   	1.500000	1.08768   	1.500000	1.08768   	1.500000	1.14142   	1.500000	0.00104906	
1.750000	2.40808   	1.750000	1.06093   	1.750000	1.02486   	1.750000	1.02486   	1.750000	1.06001   	1.750000	0.000921473	
2.000000	2.21438   	2.000000	0.993158  	2.000000	0.969316  	2.000000	0.969316  	2.000000	0.992335  	2.000000	0.000823177	
2.250000	2.05404   	2.250000	0.935368  	2.250000	0.919702  	2.250000	0.919702  	2.250000	0.934623  	2.250000	0.000744954	
2.500000	1.8831    	2.500000	0.884909  	2.500000	0.875109  	2.500000	0.875109  	2.500000	0.884228  	2.500000	0.000681119	
3.000000	1.67015   	3.000000	0.797599  	3.000000	0.798336  	3.000000	0.798336  	3.000000	0.797016  	3.000000	0.000582972	
3.500000	1.50268   	3.500000	0.73032   	3.500000	0.734791  	3.500000	0.734791  	3.500000	0.729809  	3.500000	0.000510831	
4.000000	1.36742   	4.000000	0.675862  	4.000000	0.681469  	4.000000	0.681469  	4.000000	0.675407  	4.000000	0.000455421	
4.500000	1.25582   	4.500000	0.630416  	4.500000	0.636156  	4.500000	0.636156  	4.500000	0.630005  	4.500000	0.000411439	
5.000000	1.1621    	5.000000	0.591701  	5.000000	0.597205  	5.000000	0.597205  	5.000000	0.591325  	5.000000	0.000375626	
5.500000	1.08223   	5.500000	0.558215  	5.500000	0.563359  	5.500000	0.563359  	5.500000	0.557869  	5.500000	0.000345861	
6.000000	1.01331   	6.000000	0.528906  	6.000000	0.53367   	6.000000	0.53367   	6.000000	0.528586  	6.000000	0.000320708	
6.500000	0.953199  	6.500000	0.503003  	6.500000	0.507406  	6.500000	0.507406  	6.500000	0.502703  	6.500000	0.000299153	
7.000000	0.900295  	7.000000	0.479918  	7.000000	0.483994  	7.000000	0.483994  	7.000000	0.479637  	7.000000	0.000280463	
7.500000	0.853355  	7.500000	0.459198  	7.500000	0.462982  	7.500000	0.462982  	7.500000	0.458934  	7.500000	0.000264092	
8.000000	0.811409  	8.000000	0.440483  	8.000000	0.444009  	8.000000	0.444009  	8.000000	0.440233  	8.000000	0.000249627	
8.500000	0.773689  	8.500000	0.423485  	8.500000	0.42678   	8.500000	0.42678   	8.500000	0.423248  	8.500000	0.000236747	
9.000000	0.739579  	9.000000	0.407968  	9.000000	0.411058  	9.000000	0.411058  	9.000000	0.407743  	9.000000	0.000225201	
9.500000	0.708575  	9.500000	0.393739  	9.500000	0.396646  	9.500000	0.396646  	9.500000	0.393524  	9.500000	0.000214788	
10.000000	0.680266  	10.000000	0.384184  	10.000000	0.383381  	10.000000	0.383381  	10.000000	0.383979  	10.000000	0.000205346	
11.000000	0.63042   	11.000000	0.363626  	11.000000	0.361075  	11.000000	0.361352  	11.000000	0.363437  	11.000000	0.00018887	
12.000000	0.587913  	12.000000	0.344967  	12.000000	0.341622  	12.000000	0.342076  	12.000000	0.344792  	12.000000	0.000174965	
13.000000	0.551213  	13.000000	0.328052  	13.000000	0.324471  	13.000000	0.325039  	13.000000	0.327889  	13.000000	0.000163063	
14.000000	0.51919   	14.000000	0.312704  	14.000000	0.309213  	14.000000	0.309854  	14.000000	0.312551  	14.000000	0.000152755	
15.000000	0.490992  	15.000000	0.298746  	15.000000	0.295536  	15.000000	0.296219  	15.000000	0.298602  	15.000000	0.000143735	
16.000000	0.465961  	16.000000	0.286018  	16.000000	0.28319   	16.000000	0.283895  	16.000000	0.285883  	16.000000	0.000135772	
17.000000	0.443585  	17.000000	0.274378  	17.000000	0.27198   	17.000000	0.272693  	17.000000	0.274249  	17.000000	0.000128687	
18.000000	0.423456  	18.000000	0.2637    	18.000000	0.261752  	18.000000	0.262456  	18.000000	0.263577  	18.000000	0.000122341	
19.000000	0.405246  	19.000000	0.253874  	19.000000	0.252375  	19.000000	0.253057  	19.000000	0.253757  	19.000000	0.000116622	
20.000000	0.388691  	20.000000	0.244806  	20.000000	0.243678  	20.000000	0.244338  	20.000000	0.244695  	20.000000	0.000111439	
21.000000	0.373569  	21.000000	0.236415  	21.000000	0.235682  	21.000000	0.236319  	21.000000	0.236308  	21.000000	0.000106721	
22.000000	0.3597    	22.000000	0.228628  	22.000000	0.228267  	22.000000	0.228872  	22.000000	0.228526  	22.000000	0.000102404	
23.000000	0.346932  	23.000000	0.221384  	23.000000	0.221364  	23.000000	0.221932  	23.000000	0.221286  	23.000000	9.8441e-05	
24.000000	0.335137  	24.000000	0.214629  	24.000000	0.214912  	24.000000	0.215447  	24.000000	0.214534  	24.000000	9.47878e-05	
25.000000	0.324205  	25.000000	0.208314  	25.000000	0.208863  	25.000000	0.20937   	25.000000	0.208223  	25.000000	9.14093e-05	
27.000000	0.304573  	27.000000	0.196848  	27.000000	0.197839  	27.000000	0.198284  	27.000000	0.196763  	27.000000	8.53593e-05	
29.000000	0.287434  	29.000000	0.186708  	29.000000	0.188046  	29.000000	0.188412  	29.000000	0.186628  	29.000000	8.00957e-05	
31.000000	0.272335  	31.000000	0.177677  	31.000000	0.179116  	31.000000	0.179399  	31.000000	0.177601  	31.000000	7.54724e-05	
33.000000	0.258926  	33.000000	0.169581  	33.000000	0.170967  	33.000000	0.171182  	33.000000	0.16951   	33.000000	7.13776e-05	
35.000000	0.246933  	35.000000	0.162282  	35.000000	0.163667  	35.000000	0.163799  	35.000000	0.162214  	35.000000	6.77241e-05	
38.000000	0.231138  	38.000000	0.152587  	38.000000	0.153974  	38.000000	0.15402   	38.000000	0.152524  	38.000000	6.29249e-05	
41.000000	0.217488  	41.000000	0.144136  	41.000000	0.145532  	41.000000	0.145516  	41.000000	0.144077  	41.000000	5.87894e-05	
44.000000	0.205567  	44.000000	0.136702  	44.000000	0.138092  	44.000000	0.138047  	44.000000	0.136647  	44.000000	5.5187e-05	
47.000000	0.19506   	47.000000	0.130111  	47.000000	0.131509  	47.000000	0.13143   	47.000000	0.130059  	47.000000	5.20194e-05	
50.000000	0.185726  	50.000000	0.124225  	50.000000	0.125645  	50.000000	0.125523  	50.000000	0.124176  	50.000000	4.92113e-05	
55.000000	0.172277  	55.000000	0.115699  	55.000000	0.117116  	55.000000	0.116965  	55.000000	0.115654  	55.000000	4.51759e-05	
60.000000	0.160919  	60.000000	0.108458  	60.000000	0.109864  	60.000000	0.109693  	60.000000	0.108416  	60.000000	4.1778e-05	
65.000000	0.151191  	65.000000	0.10223   	65.000000	0.10363   	65.000000	0.103432  	65.000000	0.102191  	65.000000	3.88758e-05	
70.000000	0.142759  	70.000000	0.0968134 	70.000000	0.0981829 	70.000000	0.0979802 	70.000000	0.096777  	70.000000	3.63668e-05	
75.000000	0.135376  	75.000000	0.0920585 	75.000000	0.0934145 	75.000000	0.0931882 	75.000000	0.0920243 	75.000000	3.4175e-05	
80.000000	0.128853  	80.000000	0.0878497 	80.000000	0.0891731 	80.000000	0.0889409 	80.000000	0.0878175 	80.000000	3.22431e-05	
85.000000	0.123046  	85.000000	0.0840972 	85.000000	0.0853845 	85.000000	0.085149  	85.000000	0.0840667 	85.000000	3.05269e-05	
90.000000	0.11784   	90.000000	0.0807299 	90.000000	0.08198   	90.000000	0.0817418 	90.000000	0.0807009 	90.000000	2.89916e-05	
95.000000	0.113145  	95.000000	0.0776908 	95.000000	0.0789031 	95.000000	0.0786629 	95.000000	0.0776632 	95.000000	2.76097e-05	
100.000000	0.108886  	100.000000	0.0749337 	100.000000	0.0761081 	100.000000	0.0758663 	100.000000	0.0749074 	100.000000	2.63589e-05	
105.000000	0.105006  	105.000000	0.0724209 	105.000000	0.0735576 	105.000000	0.0733144 	105.000000	0.0723956 	105.000000	2.52213e-05	
110.000000	0.101453  	110.000000	0.0701208 	110.000000	0.0712198 	110.000000	0.0709762 	110.000000	0.0700967 	110.000000	2.41818e-05	
115.000000	0.0981882 	115.000000	0.0680075 	115.000000	0.0690713 	115.000000	0.0688255 	115.000000	0.0679843 	115.000000	2.32282e-05	
120.000000	0.0951762 	120.000000	0.0660589 	120.000000	0.0670814 	120.000000	0.0668405 	120.000000	0.0660365 	120.000000	2.23501e-05	
125.000000	0.0923882 	125.000000	0.0642562 	125.000000	0.0652363 	125.000000	0.0650025 	125.000000	0.0642346 	125.000000	2.15387e-05	
130.000000	0.0897995 	130.000000	0.0625836 	130.000000	0.0635307 	130.000000	0.0632957 	130.000000	0.0625628 	130.000000	2.07866e-05	
135.000000	0.0873889 	135.000000	0.0610274 	135.000000	0.0619419 	135.000000	0.0617065 	135.000000	0.0610073 	135.000000	2.00874e-05	
140.000000	0.0851382 	140.000000	0.0595758 	140.000000	0.0604583 	140.000000	0.0602229 	140.000000	0.0595563 	140.000000	1.94357e-05	
145.000000	0.0830316 	145.000000	0.0582184 	145.000000	0.0590702 	145.000000	0.0588348 	145.000000	0.0581996 	145.000000	1.88268e-05	
150.000000	0.0810553 	150.000000	0.0569465 	150.000000	0.0577684 	150.000000	0.0575332 	150.000000	0.0569282 	150.000000	1.82564e-05	
155.000000	0.0782726 	155.000000	0.0557521 	155.000000	0.0565464 	155.000000	0.0563103 	155.000000	0.0557343 	155.000000	1.7721e-05	
160.000000	0.0766416 	160.000000	0.0546283 	160.000000	0.0553932 	160.000000	0.055159  	160.000000	0.054611  	160.000000	1.72174e-05	
165.000000	0.0751035 	165.000000	0.053569  	165.000000	0.0543014 	165.000000	0.0540733 	165.000000	0.0535522 	165.000000	1.67428e-05	
170.000000	0.0736506 	170.000000	0.0525687 	170.000000	0.0532731 	170.000000	0.0530477 	170.000000	0.0525524 	170.000000	1.62948e-05	
175.000000	0.0722757 	175.000000	0.0516228 	175.000000	0.0523035 	175.000000	0.0520774 	175.000000	0.0516069 	175.000000	1.58711e-05	
180.000000	0.0709729 	180.000000	0.0507268 	180.000000	0.0513839 	180.000000	0.0511581 	180.000000	0.0507114 	180.000000	1.54699e-05	
185.000000	0.0697363 	185.000000	0.0498769 	185.000000	0.0505116 	185.000000	0.0502857 	185.000000	0.0498619 	185.000000	1.50892e-05	
190.000000	0.0685611 	190.000000	0.0490697 	190.000000	0.0496831 	190.000000	0.0494569 	190.000000	0.049055  	190.000000	1.47276e-05	
195.000000	0.0674428 	195.000000	0.0483019 	195.000000	0.0488921 	195.000000	0.0486685 	195.000000	0.0482876 	195.000000	1.43837e-05	
200.000000	0.0663772 	200.000000	0.0475709 	200.000000	0.0481365 	200.000000	0.0479176 	200.000000	0.0475568 	200.000000	1.40561e-05	
210.000000	0.0643899 	210.000000	0.0462087 	210.000000	0.0467349 	210.000000	0.0465181 	210.000000	0.0461952 	210.000000	1.34456e-05	
220.000000	0.0625736 	220.000000	0.0449654 	220.000000	0.0454569 	220.000000	0.0452404 	220.000000	0.0449525 	220.000000	1.28879e-05	
230.000000	0.0609069 	230.000000	0.043826  	230.000000	0.0442861 	230.000000	0.0440695 	230.000000	0.0438136 	230.000000	1.23764e-05	
240.000000	0.0593721 	240.000000	0.0427782 	240.000000	0.0432037 	240.000000	0.0429926 	240.000000	0.0427663 	240.000000	1.19056e-05	
250.000000	0.0579539 	250.000000	0.0418114 	250.000000	0.042207  	250.000000	0.0419991 	250.000000	0.0417999 	250.000000	1.14707e-05	
260.000000	0.0566395 	260.000000	0.0409166 	260.000000	0.041288  	260.000000	0.0410797 	260.000000	0.0409055 	260.000000	1.10677e-05	
270.000000	0.0554179 	270.000000	0.0400861 	270.000000	0.0404341 	270.000000	0.0402267 	270.000000	0.0400755 	270.000000	1.06931e-05	
280.000000	0.0542796 	280.000000	0.0393134 	280.000000	0.0396387 	280.000000	0.0394332 	280.000000	0.0393031 	280.000000	1.03441e-05	
290.000000	0.0532163 	290.000000	0.0385927 	290.000000	0.0388952 	290.000000	0.0386934 	290.000000	0.0385827 	290.000000	1.0018e-05	
300.000000	0.052221  	300.000000	0.0379189 	300.000000	0.038202  	300.000000	0.0380021 	300.000000	0.0379092 	300.000000	9.71262e-06	
310.000000	0.0512873 	310.000000	0.0372878 	310.000000	0.037555  	310.000000	0.0373549 	310.000000	0.0372784 	310.000000	9.42607e-06	
320.000000	0.0504098 	320.000000	0.0366954 	320.000000	0.0369478 	320.000000	0.0367478 	320.000000	0.0366863 	320.000000	9.1566e-06	
330.000000	0.0495835 	330.000000	0.0361384 	330.000000	0.0363741 	330.000000	0.0361773 	330.000000	0.0361295 	330.000000	8.90271e-06	
340.000000	0.0488041 	340.000000	0.0356138 	340.000000	0.0358336 	340.000000	0.0356403 	340.000000	0.0356051 	340.000000	8.66308e-06	
350.000000	0.0480679 	350.000000	0.0351189 	350.000000	0.0353267 	350.000000	0.0351341 	350.000000	0.0351105 	350.000000	8.43651e-06	
360.000000	0.0473714 	360.000000	0.0346513 	360.000000	0.0348492 	360.000000	0.0346561 	360.000000	0.0346431 	360.000000	8.22196e-06	
370.000000	0.0467115 	370.000000	0.0342088 	370.000000	0.034397  	370.000000	0.0342043 	370.000000	0.0342008 	370.000000	8.01847e-06	
380.000000	0.0460854 	380.000000	0.0337897 	380.000000	0.0339666 	380.000000	0.0337765 	380.000000	0.0337818 	380.000000	7.82521e-06	
390.000000	0.0454908 	390.000000	0.033392  	390.000000	0.0335581 	390.000000	0.033371  	390.000000	0.0333844 	390.000000	7.64141e-06	
400.000000	0.0449253 	400.000000	0.0330144 	400.000000	0.0331722 	400.000000	0.0329863 	400.000000	0.0330069 	400.000000	7.46639e-06	
410.000000	0.0443869 	410.000000	0.0326553 	410.000000	0.0328069 	410.000000	0.0326207 	410.000000	0.032648  	410.000000	7.29951e-06	
420.000000	0.0438739 	420.000000	0.0323135 	420.000000	0.0324596 	420.000000	0.0322731 	420.000000	0.0323063 	420.000000	7.14023e-06	
430.000000	0.0433844 	430.000000	0.0319878 	430.000000	0.032128  	430.000000	0.0319422 	430.000000	0.0319808 	430.000000	6.98802e-06	
440.000000	0.042917  	440.000000	0.0316772 	440.000000	0.0318104 	440.000000	0.0316268 	440.000000	0.0316703 	440.000000	6.84242e-06	
450.000000	0.0424702 	450.000000	0.0313807 	450.000000	0.0315072 	450.000000	0.0313261 	450.000000	0.031374  	450.000000	6.703e-06 	
460.000000	0.0420429 	460.000000	0.0310973 	460.000000	0.0312193 	460.000000	0.031039  	460.000000	0.0310908 	460.000000	6.56936e-06	
470.000000	0.0416338 	470.000000	0.0308264 	470.000000	0.0309451 	470.000000	0.0307648 	470.000000	0.0308199 	470.000000	6.44117e-06	
480.000000	0.0412418 	480.000000	0.0305671 	480.000000	0.0306821 	480.000000	0.0305025 	480.000000	0.0305608 	480.000000	6.31807e-06	
490.000000	0.0408659 	490.000000	0.0303187 	490.000000	0.0304291 	490.000000	0.0302516 	490.000000	0.0303125 	490.000000	6.19977e-06	
500.000000	0.0405053 	500.000000	0.0300807 	500.000000	0.0301869 	500.000000	0.0300114 	500.000000	0.0300746 	500.000000	6.086e-06 	
520.000000	0.0398263 	520.000000	0.0296333 	520.000000	0.0297349 	520.000000	0.0295604 	520.000000	0.0296274 	520.000000	5.871e-06 	
540.000000	0.0391988 	540.000000	0.0292206 	540.000000	0.0293202 	540.000000	0.0291453 	540.000000	0.0292149 	540.000000	5.67123e-06	
560.000000	0.0386175 	560.000000	0.0288391 	560.000000	0.0289361 	560.000000	0.0287623 	560.000000	0.0288336 	560.000000	5.48512e-06	
580.000000	0.0380778 	580.000000	0.0284856 	580.000000	0.0285788 	580.000000	0.0284081 	580.000000	0.0284802 	580.000000	5.31128e-06	
600.000000	0.0375759 	600.000000	0.0281574 	600.000000	0.0282489 	600.000000	0.0280799 	600.000000	0.0281522 	600.000000	5.14853e-06	
620.000000	0.0371083 	620.000000	0.0278521 	620.000000	0.0279443 	620.000000	0.0277751 	620.000000	0.0278471 	620.000000	4.99582e-06	
640.000000	0.0366718 	640.000000	0.0275677 	640.000000	0.0276611 	640.000000	0.0274917 	640.000000	0.0275628 	640.000000	4.85225e-06	
660.000000	0.0362639 	660.000000	0.0273023 	660.000000	0.0273961 	660.000000	0.0272277 	660.000000	0.0272976 	660.000000	4.71701e-06	
680.000000	0.0358821 	680.000000	0.0270543 	680.000000	0.0271475 	680.000000	0.0269814 	680.000000	0.0270497 	680.000000	4.58938e-06	
700.000000	0.0355243 	700.000000	0.0268222 	700.000000	0.0269156 	700.000000	0.0267512 	700.000000	0.0268177 	700.000000	4.46873e-06	
720.000000	0.0351886 	720.000000	0.0266047 	720.000000	0.0266998 	720.000000	0.0265359 	720.000000	0.0266004 	720.000000	4.35449e-06	
740.000000	0.0348734 	740.000000	0.0264007 	740.000000	0.0264983 	740.000000	0.0263342 	740.000000	0.0263965 	740.000000	4.24617e-06	
760.000000	0.034577  	760.000000	0.0262092 	760.000000	0.0263093 	760.000000	0.0261451 	760.000000	0.0262051 	760.000000	4.1433e-06	
780.000000	0.0342982 	780.000000	0.0260292 	780.000000	0.0261313 	780.000000	0.0259675 	780.000000	0.0260252 	780.000000	4.04549e-06	
800.000000	0.0340356 	800.000000	0.0258599 	800.000000	0.025963  	800.000000	0.0258006 	800.000000	0.0258559 	800.000000	3.95236e-06	
820.000000	0.0337882 	820.000000	0.0257005 	820.000000	0.0258043 	820.000000	0.0256436 	820.000000	0.0256966 	820.000000	3.86357e-06	
840.000000	0.0335549 	840.000000	0.0255503 	840.000000	0.0256554 	840.000000	0.0254958 	840.000000	0.0255465 	840.000000	3.77884e-06	
860.000000	0.0333349 	860.000000	0.0254087 	860.000000	0.025516  	860.000000	0.0253566 	860.000000	0.025405  	860.000000	3.69788e-06	
880.000000	0.0331271 	880.000000	0.0252752 	880.000000	0.0253846 	880.000000	0.0252252 	880.000000	0.0252716 	880.000000	3.62045e-06	
900.000000	0.032931  	900.000000	0.0251491 	900.000000	0.0252602 	900.000000	0.0251013 	900.000000	0.0251456 	900.000000	3.54631e-06	
920.000000	0.0327457 	920.000000	0.0250301 	920.000000	0.025142  	920.000000	0.0249842 	920.000000	0.0250266 	920.000000	3.47526e-06	
940.000000	0.0325706 	940.000000	0.0249177 	940.000000	0.02503   	940.000000	0.0248736 	940.000000	0.0249143 	940.000000	3.4071e-06	
960.000000	0.0324051 	960.000000	0.0248115 	960.000000	0.0249244 	960.000000	0.024769  	960.000000	0.0248081 	960.000000	3.34167e-06	
980.000000	0.0322487 	980.000000	0.0247111 	980.000000	0.024825  	980.000000	0.02467   	980.000000	0.0247078 	980.000000	3.27879e-06	
1000.000000	0.0321008 	1000.000000	0.0246161 	1000.000000	0.0247312 	1000.000000	0.0245763 	1000.000000	0.0246129 	1000.000000	3.21833e-06	
1020.000000	0.031961  	1020.000000	0.0245264 	1020.000000	0.0246426 	1020.000000	0.0244876 	1020.000000	0.0245232 	1020.000000	3.16014e-06	
1040.000000	0.0318288 	1040.000000	0.0244415 	1040.000000	0.0245587 	1040.000000	0.0244036 	1040.000000	0.0244384 	1040.000000	3.10409e-06	
1060.000000	0.0317039 	1060.000000	0.0243612 	1060.000000	0.0244791 	1060.000000	0.0243239 	1060.000000	0.0243581 	1060.000000	3.05006e-06	
1080.000000	0.0315858 	1080.000000	0.0242852 	1080.000000	0.0244035 	1080.000000	0.0242483 	1080.000000	0.0242823 	1080.000000	2.99796e-06	
1100.000000	0.0314742 	1100.000000	0.0242134 	1100.000000	0.0243315 	1100.000000	0.0241767 	1100.000000	0.0242105 	1100.000000	2.94767e-06	
1120.000000	0.0313687 	1120.000000	0.0241455 	1120.000000	0.0242641 	1120.000000	0.0241098 	1120.000000	0.0241426 	1120.000000	2.8991e-06	
1140.000000	0.0312692 	1140.000000	0.0240813 	1140.000000	0.0242    	1140.000000	0.0240466 	1140.000000	0.0240785 	1140.000000	2.85217e-06	
1160.000000	0.0311752 	1160.000000	0.0240206 	1160.000000	0.0241392 	1160.000000	0.0239866 	1160.000000	0.0240178 	1160.000000	2.80679e-06	
1180.000000	0.0310866 	1180.000000	0.0239633 	1180.000000	0.0240816 	1180.000000	0.0239298 	1180.000000	0.0239605 	1180.000000	2.76288e-06	
1200.000000	0.031003  	1200.000000	0.0239091 	1200.000000	0.0240271 	1200.000000	0.0238758 	1200.000000	0.0239064 	1200.000000	2.72037e-06	
1220.000000	0.0309242 	1220.000000	0.023858  	1220.000000	0.0239756 	1220.000000	0.0238246 	1220.000000	0.0238553 	1220.000000	2.6792e-06	
1240.000000	0.0308501 	1240.000000	0.0238097 	1240.000000	0.023927  	1240.000000	0.0237761 	1240.000000	0.0238071 	1240.000000	2.63931e-06	
1260.000000	0.0307804 	1260.000000	0.0237642 	1260.000000	0.0238809 	1260.000000	0.02373   	1260.000000	0.0237616 	1260.000000	2.60063e-06	
1280.000000	0.0307149 	1280.000000	0.0237213 	1280.000000	0.0238372 	1280.000000	0.0236862 	1280.000000	0.0237187 	1280.000000	2.5631e-06	
1300.000000	0.0306535 	1300.000000	0.0236809 	1300.000000	0.0237956 	1300.000000	0.0236448 	1300.000000	0.0236784 	1300.000000	2.52669e-06	
1320.000000	0.0305959 	1320.000000	0.0236429 	1320.000000	0.023756  	1320.000000	0.0236054 	1320.000000	0.0236404 	1320.000000	2.49133e-06	
1340.000000	0.030542  	1340.000000	0.0236072 	1340.000000	0.0237183 	1340.000000	0.0235681 	1340.000000	0.0236047 	1340.000000	2.45698e-06	
1360.000000	0.0304917 	1360.000000	0.0235736 	1360.000000	0.0236823 	1360.000000	0.0235327 	1360.000000	0.0235712 	1360.000000	2.42361e-06	
1380.000000	0.0304448 	1380.000000	0.0235422 	1380.000000	0.0236482 	1380.000000	0.0234991 	1380.000000	0.0235398 	1380.000000	2.39116e-06	
1400.000000	0.0304012 	1400.000000	0.0235128 	1400.000000	0.0236158 	1400.000000	0.0234673 	1400.000000	0.0235104 	1400.000000	2.3596e-06	
1420.000000	0.0303607 	1420.000000	0.0234852 	1420.000000	0.0235851 	1420.000000	0.0234371 	1420.000000	0.0234829 	1420.000000	2.32889e-06	
1440.000000	0.0303232 	1440.000000	0.0234596 	1440.000000	0.0235561 	1440.000000	0.0234086 	1440.000000	0.0234573 	1440.000000	2.299e-06 	
