*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	0.418908  	0.001000	0.076564  	0.001000	0.087892  	0.001000	0.087892  	0.001000	0.0488743 	0.001000	0.0276897 	
0.002000	0.48638   	0.002000	0.0971381 	0.002000	0.110721  	0.002000	0.110721  	0.002000	0.0715561 	0.002000	0.025582  	
0.005000	0.681404  	0.005000	0.138344  	0.005000	0.154515  	0.005000	0.154515  	0.005000	0.118444  	0.005000	0.0198998 	
0.008000	0.845808  	0.008000	0.169807  	0.008000	0.186699  	0.008000	0.186699  	0.008000	0.153384  	0.008000	0.0164229 	
0.010000	0.943705  	0.010000	0.188202  	0.010000	0.205164  	0.010000	0.205164  	0.010000	0.173412  	0.010000	0.0147897 	
0.015000	1.10796   	0.015000	0.228719  	0.015000	0.245143  	0.015000	0.245143  	0.015000	0.216736  	0.015000	0.0119832 	
0.020000	1.23679   	0.020000	0.264016  	0.020000	0.282287  	0.020000	0.282287  	0.020000	0.25384   	0.020000	0.0101761 	
0.025000	1.37696   	0.025000	0.296848  	0.025000	0.319011  	0.025000	0.319011  	0.025000	0.287948  	0.025000	0.00889986	
0.030000	1.49061   	0.030000	0.327793  	0.030000	0.34616   	0.030000	0.34616   	0.030000	0.31985   	0.030000	0.00794284	
0.035000	1.58153   	0.035000	0.355939  	0.035000	0.371722  	0.035000	0.371722  	0.035000	0.348744  	0.035000	0.00719442	
0.040000	1.65127   	0.040000	0.382225  	0.040000	0.395813  	0.040000	0.395813  	0.040000	0.375635  	0.040000	0.00659062	
0.045000	1.70097   	0.045000	0.40694   	0.045000	0.41851   	0.045000	0.41851   	0.045000	0.400848  	0.045000	0.00609167	
0.050000	1.73203   	0.050000	0.430133  	0.050000	0.439877  	0.050000	0.439877  	0.050000	0.424461  	0.050000	0.0056714 	
0.055000	1.80094   	0.055000	0.451852  	0.055000	0.459967  	0.055000	0.459967  	0.055000	0.44654   	0.055000	0.00531186	
0.060000	1.85824   	0.060000	0.472147  	0.060000	0.478831  	0.060000	0.478831  	0.060000	0.467147  	0.060000	0.00500027	
0.070000	1.94171   	0.070000	0.508635  	0.070000	0.513033  	0.070000	0.513033  	0.070000	0.504192  	0.070000	0.00444362	
0.080000	2.03119   	0.080000	0.540138  	0.080000	0.542958  	0.080000	0.542958  	0.080000	0.536098  	0.080000	0.00404016	
0.090000	2.09569   	0.090000	0.567086  	0.090000	0.568938  	0.090000	0.568938  	0.090000	0.563376  	0.090000	0.00371043	
0.100000	2.1433    	0.100000	0.589967  	0.100000	0.591352  	0.100000	0.591352  	0.100000	0.586531  	0.100000	0.00343533	
0.120000	2.17353   	0.120000	0.63269   	0.120000	0.626924  	0.120000	0.626924  	0.120000	0.629689  	0.120000	0.00300113	
0.140000	2.17878   	0.140000	0.664185  	0.140000	0.652339  	0.140000	0.652339  	0.140000	0.661512  	0.140000	0.00267266	
0.160000	2.17896   	0.160000	0.688544  	0.160000	0.669866  	0.160000	0.669866  	0.160000	0.686129  	0.160000	0.00241457	
0.180000	2.1763    	0.180000	0.704438  	0.180000	0.681357  	0.180000	0.681357  	0.180000	0.702232  	0.180000	0.00220587	
0.200000	2.18206   	0.200000	0.717778  	0.200000	0.688279  	0.200000	0.688279  	0.200000	0.715744  	0.200000	0.00203326	
0.250000	2.13741   	0.250000	0.735069  	0.250000	0.692439  	0.250000	0.692439  	0.250000	0.733361  	0.250000	0.00170789	
0.300000	2.13043   	0.300000	0.754471  	0.300000	0.690497  	0.300000	0.690497  	0.300000	0.752993  	0.300000	0.00147858	
