*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	0.495341  	0.001000	0.132558  	0.001000	0.144093  	0.001000	0.144093  	0.001000	0.0729582 	0.001000	0.0596002 	
0.002000	0.585001  	0.002000	0.159359  	0.002000	0.172032  	0.002000	0.172032  	0.002000	0.106817  	0.002000	0.0525422 	
0.005000	0.828482  	0.005000	0.215212  	0.005000	0.22733   	0.005000	0.22733   	0.005000	0.17681   	0.005000	0.0384016 	
0.008000	1.03126   	0.008000	0.258295  	0.008000	0.270854  	0.008000	0.270854  	0.008000	0.227488  	0.008000	0.0308074 	
0.010000	1.15086   	0.010000	0.283698  	0.010000	0.297474  	0.010000	0.297474  	0.010000	0.256289  	0.010000	0.0274089 	
0.015000	1.35219   	0.015000	0.351703  	0.015000	0.359847  	0.015000	0.359847  	0.015000	0.329931  	0.015000	0.0217721 	
0.020000	1.50991   	0.020000	0.417973  	0.020000	0.418812  	0.020000	0.418812  	0.020000	0.399711  	0.020000	0.0182622 	
0.025000	1.68135   	0.025000	0.475547  	0.025000	0.475882  	0.025000	0.475882  	0.025000	0.459713  	0.025000	0.0158344 	
0.030000	1.82032   	0.030000	0.527928  	0.030000	0.528086  	0.030000	0.528086  	0.030000	0.513888  	0.030000	0.0140401 	
0.035000	1.93148   	0.035000	0.575448  	0.035000	0.576052  	0.035000	0.576052  	0.035000	0.562796  	0.035000	0.0126522 	
0.040000	2.01675   	0.040000	0.618175  	0.040000	0.619729  	0.040000	0.619729  	0.040000	0.606633  	0.040000	0.0115419 	
0.045000	2.07752   	0.045000	0.656362  	0.045000	0.659233  	0.045000	0.659233  	0.045000	0.645731  	0.045000	0.0106308 	
0.050000	2.11552   	0.050000	0.690304  	0.050000	0.694723  	0.050000	0.694723  	0.050000	0.680529  	0.050000	0.00977525	
0.055000	2.19974   	0.055000	0.721823  	0.055000	0.726727  	0.055000	0.726727  	0.055000	0.712689  	0.055000	0.00913392	
0.060000	2.26977   	0.060000	0.750201  	0.060000	0.755518  	0.060000	0.755518  	0.060000	0.741621  	0.060000	0.00857974	
0.070000	2.37179   	0.070000	0.799186  	0.070000	0.804955  	0.070000	0.804955  	0.070000	0.791517  	0.070000	0.00766837	
0.080000	2.48114   	0.080000	0.842857  	0.080000	0.845759  	0.080000	0.845759  	0.080000	0.835909  	0.080000	0.00694805	
0.090000	2.55996   	0.090000	0.880764  	0.090000	0.880072  	0.090000	0.880072  	0.090000	0.874401  	0.090000	0.00636283	
0.100000	2.61814   	0.100000	0.91675   	0.100000	0.909451  	0.100000	0.909451  	0.100000	0.910873  	0.100000	0.00587692	
0.120000	2.6551    	0.120000	0.975993  	0.120000	0.957424  	0.120000	0.957424  	0.120000	0.970878  	0.120000	0.00511428	
0.140000	2.66155   	0.140000	1.02453   	0.140000	0.994985  	0.140000	0.994985  	0.140000	1.01999   	0.140000	0.00454082	
0.160000	2.66179   	0.160000	1.06429   	0.160000	1.02486   	0.160000	1.02486   	0.160000	1.06019   	0.160000	0.00409233	
0.180000	2.65855   	0.180000	1.09627   	0.180000	1.04865   	0.180000	1.04865   	0.180000	1.09254   	0.180000	0.00373102	
0.200000	2.66559   	0.200000	1.12399   	0.200000	1.06746   	0.200000	1.06746   	0.200000	1.12055   	0.200000	0.00343311	
0.250000	2.61106   	0.250000	1.17445   	0.250000	1.09776   	0.250000	1.09776   	0.250000	1.17158   	0.250000	0.00287388	
0.300000	2.60255   	0.300000	1.2139    	0.300000	1.11868   	0.300000	1.11868   	0.300000	1.21141   	0.300000	0.00248164	
0.350000	2.5723    	0.350000	1.228     	0.350000	1.12715   	0.350000	1.12715   	0.350000	1.22581   	0.350000	0.00218998	
0.400000	2.52888   	0.400000	1.22585   	0.400000	1.12511   	0.400000	1.12511   	0.400000	1.22389   	0.400000	0.00196388	
0.450000	2.47173   	0.450000	1.21144   	0.450000	1.1156    	0.450000	1.1156    	0.450000	1.20965   	0.450000	0.00178303	
0.500000	2.41617   	0.500000	1.19389   	0.500000	1.10261   	0.500000	1.10261   	0.500000	1.19225   	0.500000	0.0016348 	
