*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
50.000000	0.214346  	50.000000	0.135501  	50.000000	0.134978  	50.000000	0.134841  	50.000000	0.135448  	50.000000	5.30421e-05	
55.000000	0.198825  	55.000000	0.126247  	55.000000	0.125986  	55.000000	0.125816  	55.000000	0.126198  	55.000000	4.87023e-05	
60.000000	0.185717  	60.000000	0.118386  	60.000000	0.118325  	60.000000	0.118133  	60.000000	0.118341  	60.000000	4.50473e-05	
65.000000	0.17449   	65.000000	0.111622  	65.000000	0.11173   	65.000000	0.111506  	65.000000	0.11158   	65.000000	4.19248e-05	
70.000000	0.164759  	70.000000	0.105738  	70.000000	0.105956  	70.000000	0.105728  	70.000000	0.105699  	70.000000	3.92248e-05	
75.000000	0.156238  	75.000000	0.100572  	75.000000	0.100895  	75.000000	0.10064   	75.000000	0.100535  	75.000000	3.68658e-05	
80.000000	0.14871   	80.000000	0.0959981 	80.000000	0.0963873 	80.000000	0.0961258 	80.000000	0.0959633 	80.000000	3.47861e-05	
85.000000	0.142008  	85.000000	0.0919195 	85.000000	0.0923557 	85.000000	0.0920904 	85.000000	0.0918865 	85.000000	3.29383e-05	
90.000000	0.135999  	90.000000	0.088259  	90.000000	0.0887288 	90.000000	0.0884605 	90.000000	0.0882277 	90.000000	3.12852e-05	
95.000000	0.13058   	95.000000	0.0849549 	95.000000	0.0854476 	95.000000	0.085177  	95.000000	0.0849251 	95.000000	2.97969e-05	
100.000000	0.125666  	100.000000	0.0819571 	100.000000	0.0824643 	100.000000	0.0821919 	100.000000	0.0819286 	100.000000	2.84498e-05	
105.000000	0.121187  	105.000000	0.0792245 	105.000000	0.0797396 	105.000000	0.0794658 	105.000000	0.0791973 	105.000000	2.72244e-05	
110.000000	0.117087  	110.000000	0.0767231 	110.000000	0.0772402 	110.000000	0.0769658 	110.000000	0.076697  	110.000000	2.61046e-05	
115.000000	0.113319  	115.000000	0.0744245 	115.000000	0.0749416 	115.000000	0.0746648 	115.000000	0.0743995 	115.000000	2.50772e-05	
120.000000	0.109843  	120.000000	0.0723049 	120.000000	0.0728109 	120.000000	0.0725396 	120.000000	0.0722808 	120.000000	2.4131e-05	
125.000000	0.106625  	125.000000	0.0703439 	125.000000	0.0708339 	125.000000	0.0705706 	125.000000	0.0703207 	125.000000	2.32566e-05	
130.000000	0.103638  	130.000000	0.0685243 	130.000000	0.0690057 	130.000000	0.0687411 	130.000000	0.0685019 	130.000000	2.24461e-05	
