*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
165.000000	0.0082376 	165.000000	0.0108615 	165.000000	0.0108198 	165.000000	0.010786  	165.000000	0.0108572 	165.000000	4.31491e-06	
170.000000	0.00807824	170.000000	0.0106451 	170.000000	0.0106028 	170.000000	0.0105693 	170.000000	0.0106409 	170.000000	4.19775e-06	
175.000000	0.00792744	175.000000	0.0104405 	175.000000	0.0103981 	175.000000	0.0103646 	175.000000	0.0104365 	175.000000	4.08701e-06	
180.000000	0.00778454	180.000000	0.010247  	180.000000	0.0102043 	180.000000	0.0101708 	180.000000	0.010243  	180.000000	3.98218e-06	
185.000000	0.00764891	185.000000	0.0100634 	185.000000	0.0100207 	185.000000	0.00998711	185.000000	0.0100596 	185.000000	3.88278e-06	
190.000000	0.00752001	190.000000	0.00988924	190.000000	0.00984638	190.000000	0.00981279	190.000000	0.00988545	190.000000	3.78839e-06	
195.000000	0.00739735	195.000000	0.00972366	195.000000	0.00968033	195.000000	0.00964712	195.000000	0.00971996	195.000000	3.69865e-06	
200.000000	0.00728047	200.000000	0.00956606	200.000000	0.00952199	200.000000	0.00948947	200.000000	0.00956245	200.000000	3.61322e-06	
210.000000	0.0070625 	210.000000	0.00927265	210.000000	0.00922825	210.000000	0.00919605	210.000000	0.0092692 	210.000000	3.45406e-06	
220.000000	0.00686328	220.000000	0.00900508	220.000000	0.00896073	220.000000	0.00892857	220.000000	0.00900177	220.000000	3.3088e-06	
230.000000	0.00668048	230.000000	0.00876009	230.000000	0.00871596	230.000000	0.00868379	230.000000	0.00875691	230.000000	3.17568e-06	
240.000000	0.00651213	240.000000	0.00853494	240.000000	0.0084903 	240.000000	0.00845894	240.000000	0.00853189	240.000000	3.05321e-06	
250.000000	0.00635657	250.000000	0.00832734	250.000000	0.0082826 	250.000000	0.00825172	250.000000	0.0083244 	250.000000	2.94015e-06	
260.000000	0.00621241	260.000000	0.00813533	260.000000	0.00809109	260.000000	0.00806016	260.000000	0.00813249	260.000000	2.83544e-06	
270.000000	0.00607842	270.000000	0.00795722	270.000000	0.00791337	270.000000	0.00788257	270.000000	0.00795448	270.000000	2.73819e-06	
280.000000	0.00595356	280.000000	0.00779157	280.000000	0.00774802	280.000000	0.00771751	280.000000	0.00778892	280.000000	2.64761e-06	
290.000000	0.00583694	290.000000	0.00763714	290.000000	0.00759369	290.000000	0.00756371	290.000000	0.00763457	290.000000	2.56303e-06	
300.000000	0.00572777	300.000000	0.00749283	300.000000	0.00744977	300.000000	0.00742008	300.000000	0.00749035	300.000000	2.48387e-06	
310.000000	0.00562536	310.000000	0.00735771	310.000000	0.00731539	310.000000	0.00728568	310.000000	0.0073553 	310.000000	2.40962e-06	
320.000000	0.00552911	320.000000	0.00723093	320.000000	0.00718934	320.000000	0.00715964	320.000000	0.00722859	320.000000	2.33983e-06	
330.000000	0.00543848	330.000000	0.00711176	330.000000	0.00707048	330.000000	0.00704125	330.000000	0.00710948	330.000000	2.27411e-06	
340.000000	0.005353  	340.000000	0.00699955	340.000000	0.00695854	340.000000	0.00692984	340.000000	0.00699733	340.000000	2.2121e-06	
350.000000	0.00527225	350.000000	0.00689371	350.000000	0.00685343	350.000000	0.00682483	350.000000	0.00689156	350.000000	2.1535e-06	
360.000000	0.00519585	360.000000	0.00679375	360.000000	0.00675439	360.000000	0.00672571	360.000000	0.00679165	360.000000	2.09802e-06	
370.000000	0.00512347	370.000000	0.00669918	370.000000	0.00666001	370.000000	0.00663139	370.000000	0.00669714	370.000000	2.04543e-06	
380.000000	0.0050548 	380.000000	0.00660961	380.000000	0.00657034	380.000000	0.0065421 	380.000000	0.00660761	380.000000	1.9955e-06	
390.000000	0.00498958	390.000000	0.00652465	390.000000	0.00648525	390.000000	0.00645746	390.000000	0.0065227 	390.000000	1.94803e-06	
400.000000	0.00492756	400.000000	0.00644397	400.000000	0.00640475	400.000000	0.00637713	400.000000	0.00644207	400.000000	1.90285e-06	
410.000000	0.00486851	410.000000	0.00636727	410.000000	0.00632845	410.000000	0.0063008 	410.000000	0.00636541	410.000000	1.85978e-06	
420.000000	0.00481223	420.000000	0.00629427	420.000000	0.00625589	420.000000	0.00622819	420.000000	0.00629245	420.000000	1.81869e-06	
430.000000	0.00475854	430.000000	0.00622472	430.000000	0.00618664	430.000000	0.00615905	430.000000	0.00622294	430.000000	1.77943e-06	
440.000000	0.00470728	440.000000	0.0061584 	440.000000	0.0061204 	440.000000	0.00609314	440.000000	0.00615665	440.000000	1.74189e-06	
450.000000	0.00465828	450.000000	0.00609508	450.000000	0.00605716	450.000000	0.00603026	450.000000	0.00609338	450.000000	1.70596e-06	
460.000000	0.0046114 	460.000000	0.00603459	460.000000	0.00599699	460.000000	0.00597022	460.000000	0.00603292	460.000000	1.67153e-06	
470.000000	0.00456653	470.000000	0.00597675	470.000000	0.00593961	470.000000	0.00591283	470.000000	0.00597511	470.000000	1.6385e-06	
480.000000	0.00452353	480.000000	0.00592139	480.000000	0.0058846 	480.000000	0.00585793	480.000000	0.00591979	480.000000	1.6068e-06	
490.000000	0.00448231	490.000000	0.00586838	490.000000	0.00583174	490.000000	0.00580537	490.000000	0.0058668 	490.000000	1.57635e-06	
500.000000	0.00444275	500.000000	0.00581756	500.000000	0.00578109	500.000000	0.00575502	500.000000	0.00581601	500.000000	1.54707e-06	
520.000000	0.00436828	520.000000	0.00572204	520.000000	0.00568635	520.000000	0.00566043	520.000000	0.00572055	520.000000	1.49175e-06	
540.000000	0.00429945	540.000000	0.00563394	540.000000	0.00559923	540.000000	0.00557325	540.000000	0.0056325 	540.000000	1.44038e-06	
560.000000	0.00423569	560.000000	0.00555248	560.000000	0.0055185 	560.000000	0.00549269	560.000000	0.00555109	560.000000	1.39255e-06	
580.000000	0.0041765 	580.000000	0.005477  	580.000000	0.00544343	580.000000	0.00541807	580.000000	0.00547565	580.000000	1.34789e-06	
600.000000	0.00412145	600.000000	0.00540691	600.000000	0.00537393	600.000000	0.00534882	600.000000	0.00540561	600.000000	1.3061e-06	
620.000000	0.00407016	620.000000	0.00534171	620.000000	0.00530953	620.000000	0.0052844 	620.000000	0.00534044	620.000000	1.2669e-06	
640.000000	0.00402229	640.000000	0.00528094	640.000000	0.00524954	640.000000	0.00522438	640.000000	0.00527971	640.000000	1.23007e-06	
660.000000	0.00397754	660.000000	0.00522422	660.000000	0.00519336	660.000000	0.00516835	660.000000	0.00522302	660.000000	1.19538e-06	
680.000000	0.00393567	680.000000	0.00517119	680.000000	0.00514064	680.000000	0.00511597	680.000000	0.00517003	680.000000	1.16266e-06	
700.000000	0.00389642	700.000000	0.00512156	700.000000	0.00509132	700.000000	0.00506692	700.000000	0.00512043	700.000000	1.13174e-06	
720.000000	0.00385961	720.000000	0.00507504	720.000000	0.00504525	720.000000	0.00502091	720.000000	0.00507393	720.000000	1.10248e-06	
740.000000	0.00382503	740.000000	0.00503138	740.000000	0.00500209	740.000000	0.00497772	740.000000	0.00503031	740.000000	1.07474e-06	
760.000000	0.00379252	760.000000	0.00499037	760.000000	0.0049615 	760.000000	0.00493711	760.000000	0.00498932	760.000000	1.0484e-06	
780.000000	0.00376194	780.000000	0.00495181	780.000000	0.0049232 	780.000000	0.00489888	780.000000	0.00495079	780.000000	1.02337e-06	
800.000000	0.00373314	800.000000	0.00491552	800.000000	0.00488696	800.000000	0.00486285	800.000000	0.00491452	800.000000	9.99545e-07	
820.000000	0.003706  	820.000000	0.00488133	820.000000	0.00485272	820.000000	0.00482886	820.000000	0.00488035	820.000000	9.76838e-07	
840.000000	0.00368042	840.000000	0.0048491 	840.000000	0.00482046	840.000000	0.00479676	840.000000	0.00484815	840.000000	9.55173e-07	
860.000000	0.00365628	860.000000	0.0048187 	860.000000	0.0047901 	860.000000	0.00476642	860.000000	0.00481777	860.000000	9.3448e-07	
880.000000	0.00363349	880.000000	0.00479001	880.000000	0.0047614 	880.000000	0.00473772	880.000000	0.00478909	880.000000	9.14692e-07	
900.000000	0.00361198	900.000000	0.00476291	900.000000	0.00473415	900.000000	0.00471054	900.000000	0.00476201	900.000000	8.95753e-07	
920.000000	0.00359165	920.000000	0.00473729	920.000000	0.00470822	920.000000	0.00468479	920.000000	0.00473642	920.000000	8.77606e-07	
940.000000	0.00357245	940.000000	0.00471308	940.000000	0.0046836 	940.000000	0.00466036	940.000000	0.00471222	940.000000	8.60205e-07	
960.000000	0.0035543 	960.000000	0.00469018	960.000000	0.00466027	960.000000	0.00463718	960.000000	0.00468934	960.000000	8.43502e-07	
980.000000	0.00353714	980.000000	0.00466852	980.000000	0.00463818	980.000000	0.00461517	980.000000	0.00466769	980.000000	8.27456e-07	
1000.000000	0.00352092	1000.000000	0.00464802	1000.000000	0.00461725	1000.000000	0.00459425	1000.000000	0.0046472 	1000.000000	8.12029e-07	
1020.000000	0.00350559	1020.000000	0.00462861	1020.000000	0.00459738	1020.000000	0.00457436	1020.000000	0.00462781	1020.000000	7.97185e-07	
1040.000000	0.00349109	1040.000000	0.00461023	1040.000000	0.00457847	1040.000000	0.00455543	1040.000000	0.00460945	1040.000000	7.82891e-07	
1060.000000	0.00347738	1060.000000	0.00459284	1060.000000	0.00456047	1060.000000	0.00453742	1060.000000	0.00459207	1060.000000	7.69118e-07	
1080.000000	0.00346443	1080.000000	0.00457636	1080.000000	0.00454331	1080.000000	0.00452026	1080.000000	0.0045756 	1080.000000	7.55836e-07	
1100.000000	0.00345219	1100.000000	0.00456076	1100.000000	0.00452691	1100.000000	0.00450391	1100.000000	0.00456002	1100.000000	7.4302e-07	
1120.000000	0.00344063	1120.000000	0.00454599	1120.000000	0.00451124	1120.000000	0.00448833	1120.000000	0.00454525	1120.000000	7.30645e-07	
1140.000000	0.00342971	1140.000000	0.004532  	1140.000000	0.00449626	1140.000000	0.00447346	1140.000000	0.00453128	1140.000000	7.18689e-07	
1160.000000	0.0034194 	1160.000000	0.00451875	1160.000000	0.00448194	1160.000000	0.00445928	1160.000000	0.00451805	1160.000000	7.07131e-07	
1180.000000	0.00340968	1180.000000	0.00450622	1180.000000	0.00446829	1180.000000	0.00444574	1180.000000	0.00450552	1180.000000	6.9595e-07	
1200.000000	0.00340051	1200.000000	0.00449435	1200.000000	0.00445528	1200.000000	0.00443282	1200.000000	0.00449367	1200.000000	6.85129e-07	
1220.000000	0.00339187	1220.000000	0.00448313	1220.000000	0.00444289	1220.000000	0.00442047	1220.000000	0.00448246	1220.000000	6.7465e-07	
1240.000000	0.00338374	1240.000000	0.00447252	1240.000000	0.00443109	1240.000000	0.00440868	1240.000000	0.00447186	1240.000000	6.64497e-07	
1260.000000	0.0033761 	1260.000000	0.00446249	1260.000000	0.00441982	1260.000000	0.0043974 	1260.000000	0.00446184	1260.000000	6.54654e-07	
1280.000000	0.00336891	1280.000000	0.00445302	1280.000000	0.00440904	1280.000000	0.00438662	1280.000000	0.00445237	1280.000000	6.45109e-07	
1300.000000	0.00336217	1300.000000	0.00444407	1300.000000	0.00439872	1300.000000	0.00437632	1300.000000	0.00444343	1300.000000	6.35846e-07	
1320.000000	0.00335586	1320.000000	0.00443563	1320.000000	0.00438883	1320.000000	0.00436646	1320.000000	0.004435  	1320.000000	6.26855e-07	
1340.000000	0.00334995	1340.000000	0.00442768	1340.000000	0.00437934	1340.000000	0.00435703	1340.000000	0.00442706	1340.000000	6.18122e-07	
1360.000000	0.00334443	1360.000000	0.00442018	1360.000000	0.00437023	1360.000000	0.00434801	1360.000000	0.00441957	1360.000000	6.09637e-07	
1380.000000	0.00333929	1380.000000	0.00441313	1380.000000	0.00436151	1380.000000	0.00433937	1380.000000	0.00441253	1380.000000	6.01389e-07	
1400.000000	0.0033345 	1400.000000	0.00440651	1400.000000	0.00435316	1400.000000	0.0043311 	1400.000000	0.00440592	1400.000000	5.93369e-07	
1420.000000	0.00333006	1420.000000	0.00440029	1420.000000	0.00434517	1420.000000	0.00432319	1420.000000	0.00439971	1420.000000	5.85566e-07	
1440.000000	0.00332595	1440.000000	0.00439446	1440.000000	0.00433752	1440.000000	0.00431561	1440.000000	0.00439388	1440.000000	5.77973e-07	
1460.000000	0.00332217	1460.000000	0.00438901	1460.000000	0.00433022	1460.000000	0.00430836	1460.000000	0.00438844	1460.000000	5.7058e-07	
1480.000000	0.00331869	1480.000000	0.00438391	1480.000000	0.00432324	1480.000000	0.00430141	1480.000000	0.00438335	1480.000000	5.6338e-07	
