30	0.010347	-0.0427019	0.814973	0.67656	0.665256
50	0.0152859	-0.072344	0.851958	0.590572	0.592169
70	0.0120134	-0.0665527	0.937161	0.497922	0.519082
90	0.00238075	-0.0781133	1.08027	0.43752	0.445995	// bar9
-90	0.0126892	-0.0080777	1.08275	1.15582	1.14323
-70	-0.0086872	0.000393031	0.919333	1.05562	1.06583
-50	0.016055	-0.00590826	0.812665	0.987635	0.98842
-30	0.0171436	-0.0231204	0.771975	0.913456	0.911014
-10	0.00302092	-0.0376468	0.782803	0.834767	0.833608
10	0.00414616	-0.0776178	0.7875	0.767074	0.756202
30	0.00503239	-0.095352	0.814858	0.696731	0.678796
50	0.00638278	-0.084642	0.877041	0.592186	0.60139
70	0.00780529	-0.111752	0.981622	0.511767	0.523984
90	0.00755155	-0.129768	1.09601	0.455585	0.446577	// bar10
-90	-0.159877	0.00401774	1.12199	1.04547	1.0687
-70	-0.10552	0.0133042	0.951157	1.00601	1.00561
-50	-0.0503376	0.0188828	0.866529	0.936846	0.942525
-30	-0.0192513	0.0148482	0.820485	0.879169	0.879435
-10	0.00180322	-0.00663358	0.771835	0.826446	0.816346
10	0.00732608	-0.0200292	0.785096	0.75397	0.753256
30	0.000755968	-0.0462113	0.812106	0.677897	0.690166
50	0.00260093	-0.107733	0.892943	0.64174	0.627077
70	0.0182312	-0.140543	0.979024	0.556333	0.563987
90	0.00275726	-0.130013	1.0996	0.477817	0.500898	// bar11
-90	-0.0555536	0.000446429	1.05149	1.24143	1.23109
-70	-0.0379293	0.00137626	0.888071	1.16177	1.14277
-50	0.00635548	0.0137612	0.77298	1.04991	1.05444
-30	0.0232259	0.0131143	0.740569	0.956532	0.966117
-10	0.0672731	0.0085164	0.688754	0.871329	0.877792
10	0.076335	-0.020737	0.676465	0.779312	0.789467
30	0.0484868	-0.0758781	0.741171	0.69735	0.701142
50	0.0300205	-0.149856	0.815757	0.618791	0.612817
70	0.0107246	-0.198792	0.938674	0.534038	0.524491
90	-0.0107009	-0.246545	1.10113	0.427374	0.436166	// bar12
-90	-0.0859785	-0.00280822	1.09858	1.15115	1.11742
-70	-0.0868223	0.0128261	0.956817	1.02979	1.04539
-50	-0.0110807	0.0201528	0.841161	0.988259	0.973359
-30	-0.00588457	0.00955046	0.798327	0.908303	0.90133
-10	0.0216948	0.0160405	0.769689	0.83091	0.829301
10	0.0245516	-0.0032242	0.770854	0.762479	0.757272
30	0.0119451	-0.0319247	0.808553	0.668303	0.685243
50	0.0222197	-0.0665619	0.851491	0.609964	0.613214
70	0.0028692	-0.117316	0.977441	0.548283	0.541185
90	-0.000861486	-0.0935811	1.08605	0.450853	0.469156	// bar13
-90	-0.133687	-0.00550904	1.10971	1.09408	1.12526
-70	-0.102121	-0.00148133	0.937397	1.02663	1.05473
-50	-0.0226522	0.00754941	0.824576	1.00851	0.984205
-30	0.00529988	0.0150577	0.771323	0.913935	0.913678
-10	0.0255675	0.00470765	0.73835	0.853244	0.843152
10	0.028773	-0.0323289	0.740128	0.779997	0.772626
30	0.0190803	-0.0770931	0.800378	0.705247	0.7021
50	0.0157473	-0.0914647	0.834386	0.612401	0.631573
70	0.008083	-0.171846	0.960152	0.563149	0.561047
90	-0.0237884	-0.181591	1.12199	0.464523	0.490521	// bar14
-90	-0.0327258	0.00355862	1.06269	1.20573	1.23219
-70	0.0144506	0.0105257	0.887546	1.14518	1.14177
-50	0.0516086	0.0180233	0.754215	1.05267	1.05136
-30	0.0516711	-0.00420395	0.732923	0.964083	0.960943
-10	0.0376173	-0.0175293	0.717894	0.858329	0.870528
10	0.0346956	-0.0386962	0.696011	0.779489	0.780114
30	0.015519	-0.0833584	0.755443	0.683066	0.689699
50	0.0189038	-0.123502	0.833631	0.615786	0.599285
70	0.00233879	-0.130429	0.933343	0.503965	0.50887
90	-0.00298387	-0.0915121	1.07126	0.389235	0.418456	// bar15
-90	-0.133792	0.0255118	1.12453	1.12008	1.07201
-70	-0.1075	0.062	0.934883	1.00566	1.00997
-50	-0.0664245	0.0287752	0.878204	0.937968	0.947932
-30	-0.0296825	-0.00355623	0.832806	0.898498	0.885895
-10	0.00182134	-0.0751352	0.827002	0.830974	0.823859
10	0.019598	-0.165674	0.801457	0.783369	0.761822
30	0.0248004	-0.176688	0.813943	0.676038	0.699785
50	0.0144204	-0.237629	0.899561	0.619049	0.637748
70	0.0121254	-0.318629	1.01602	0.591161	0.575711
90	-0.01139	-0.341349	1.14782	0.508295	0.513674	// bar16
-90	-0.202679	-0.00421053	1.11329	1.08179	1.07021
-70	-0.156585	0.0139939	0.962431	1.01706	1.00703
-50	-0.0977822	0.0210639	0.877131	0.936504	0.943844
-30	-0.0358776	0.0139816	0.819554	0.895774	0.880662
-10	-0.0148375	0.0159232	0.791885	0.804268	0.81748
10	0.0104231	0.000155148	0.798764	0.741827	0.754299
30	0.0141176	-0.0394652	0.846648	0.687694	0.691117
50	0.00883586	-0.0829839	0.885165	0.623317	0.627935
70	0.0128302	-0.131277	0.986756	0.580676	0.564753
90	-0.0022842	-0.163566	1.11919	0.493774	0.501571	// bar17
-90	-0.167809	-0.0220062	1.09223	1.18317	1.11817
-70	-0.144771	0.0144752	0.90913	1.05801	1.04471
-50	-0.084128	0.0256071	0.808972	0.963482	0.971257
-30	-0.0488445	0.0127601	0.771817	0.899081	0.897802
-10	0.00891492	0.0432006	0.710364	0.814193	0.824348
10	0.0344233	0.0173952	0.718886	0.740969	0.750893
30	0.0293229	-0.0374158	0.755998	0.675164	0.677439
50	0.0115093	-0.115377	0.861609	0.626119	0.603984
70	-0.000651995	-0.134399	0.958287	0.52395	0.53053
90	-0.00600346	-0.230121	1.10619	0.48348	0.457075	// bar18
-90	-0.133753	0.0120494	1.09319	1.121	1.09801
-70	-0.0736017	0.00556075	0.929382	1.07651	1.03319
-50	-0.0628382	0.01657	0.817508	0.965422	0.968366
-30	-0.0224245	0.00529496	0.765741	0.880549	0.903543
-10	-0.00129134	0.00476378	0.736889	0.825771	0.838719
10	0.0197379	0.00309672	0.744478	0.744029	0.773895
30	0.0187627	-0.0560637	0.793285	0.679919	0.709072
50	0.0185151	-0.159368	0.872042	0.673336	0.644248
70	0.00469679	-0.23813	0.983824	0.604921	0.579424
90	-0.0100331	-0.250574	1.09338	0.518734	0.514601	// bar19
-90	-0.1092	0.00250776	1.07576	1.15255	1.13069
-70	-0.0971656	0.00341718	0.919448	1.05674	1.05502
-50	-0.0741819	0.0236771	0.840119	0.97026	0.979361
-30	-0.0235349	0.0250453	0.781511	0.927943	0.903697
-10	-0.0262963	0.0326808	0.762717	0.808009	0.828034
10	-0.0011497	0.0134378	0.789092	0.746881	0.752371
30	0.0131479	-0.00355563	0.800856	0.688735	0.676708
50	0.0127198	-0.0327121	0.86767	0.594929	0.601045
70	0.00397658	-0.0779506	0.97145	0.528127	0.525382
90	-0.00823653	-0.0808548	1.08567	0.43289	0.449719	// bar20
-90	-0.034891	0.00904105	1.07591	1.15904	1.13121
-70	-0.0139909	0.0269475	0.948363	1.06436	1.0643
-50	0.0168366	0.0193569	0.867058	1.00513	0.997403
-30	0.0183982	-0.00040505	0.833322	0.916241	0.930501
-10	0.0370679	-0.0510897	0.81155	0.864023	0.863598
10	0.0320025	-0.0726733	0.796617	0.803223	0.796696
30	0.0255478	-0.11608	0.860364	0.738436	0.729794
50	0.00165116	-0.150104	0.905229	0.64887	0.662892
70	-0.00880643	-0.22171	1.01948	0.600894	0.59599
90	-0.0250448	-0.220874	1.13581	0.50351	0.529088	// bar21
-90	-0.0993931	0.00555491	1.11318	1.10694	1.1224
-70	-0.0498519	0.0210093	0.939319	1.05581	1.0614
-50	-0.0111871	-0.0145029	0.867544	1.00144	1.0004
-30	0.013865	-0.0595401	0.813617	0.939059	0.939393
-10	0.00337518	-0.113966	0.826322	0.881037	0.87839
10	0.018309	-0.138544	0.820086	0.823708	0.817387
30	0.012109	-0.190359	0.856812	0.754411	0.756384
50	0.0183939	-0.248199	0.90571	0.704295	0.695382
70	0.0039454	-0.314207	1.01797	0.623348	0.634379
90	0.00219439	-0.321413	1.14965	0.554699	0.573376	// bar22
-90	-0.018058	-0.0345631	1.04784	1.20012	1.1978
-70	0.0189438	-0.00154028	0.876955	1.1224	1.09878
-50	0.015715	0.0150171	0.793205	0.9979	0.999768
-30	0.018683	0.0383254	0.762444	0.903223	0.900753
-10	0.0495143	0.0789956	0.708353	0.786192	0.801739
10	0.0427893	0.0639433	0.727578	0.68773	0.702724
30	0.0105714	0.0457727	0.763731	0.563901	0.60371
50	0.0145108	0.00175147	0.843995	0.525013	0.504696
70	0.0076248	-0.0209406	0.921285	0.431494	0.405681
90	0.000225989	-0.0675141	1.04896	0.356879	0.306667	// bar23
-90	-0.142367	0.00403002	1.14094	1.26211	1.27964
-70	-0.0981799	0.0182008	0.900359	1.18123	1.17242
-50	-0.0475648	0.010557	0.783486	1.05925	1.0652
-30	-0.0402941	0.0184483	0.700622	0.943898	0.957973
-10	0.0259621	0.0502949	0.601603	0.849487	0.850749
10	0.0359091	0.0369447	0.633926	0.736509	0.743526
30	0.0383708	-0.0224203	0.68093	0.669158	0.636302
50	0.0123756	-0.0874287	0.788954	0.533883	0.529078
70	0.00361782	-0.156182	0.922627	0.403689	0.421855
90	-0.00455882	-0.262458	1.10678	0.312581	0.314631	// bar24
